商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012100,改良种用马,1050,千克,3,头,10500.0
1029090,其他牛，改良种用除外,902930,千克,1448,头,32350991.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,81952,千克,1726,头,2944104.0
1039200,其他猪，重量≥50kg，改良种用除外,14705807,千克,132345,头,270958396.0
1051110,改良种用鸡，改良种用除外，重量≤185g,595,千克,17000,只,64600.0
1051190,其他鸡，改良种用除外，重量≤185g,6064,千克,151600,只,463318.0
1061190,其他灵长目动物，改良种用除外,9703,千克,2235,只,24933653.0
1061490,"其他家兔及野兔,改良种用除外",2880,千克,965,只,248504.0
1061990,"未列名哺乳动物,改良种用除外",4207,千克,4358,只,3346021.0
1062020,食用爬行动物,39963,千克,30492,只,3091808.0
1062090,未列名爬行动物,2033,千克,105250,只,409817.0
1064990,"其他昆虫,改良种用除外",2100,千克,756000,只,18575.0
1069019,其他改良种用活动物,94,千克,6,只,240000.0
1069090,"其他活动物,改良种用除外",10421,千克,4191400,只,164318.0
2023000,冻去骨牛肉,155492,千克,0,?,10040263.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,213084,千克,0,?,7173936.0
2031900,其他鲜或冷的猪肉,408800,千克,0,?,13108811.0
2032110,冻整头及半头乳猪肉,47800,千克,0,?,3980312.0
2032900,其他冻猪肉,4521675,千克,0,?,161232220.0
2044200,冻带骨绵羊肉,34717,千克,0,?,1894089.0
2044300,冻去骨绵羊肉,105000,千克,0,?,4923908.0
2045000,山羊肉,26000,千克,0,?,1697464.0
2062900,其他冻牛杂碎,5000,千克,0,?,35588.0
2071100,整只鸡，鲜或冷的,5034536,千克,0,?,110159459.0
2071200,整只鸡，冻的,248723,千克,0,?,5105081.0
2071311,鲜或冷的带骨鸡块,34506,千克,0,?,635376.0
2071329,鲜或冷的其他鸡杂碎,9296,千克,0,?,178304.0
2071411,带骨的冻鸡块,2010821,千克,0,?,23616810.0
2071419,其他冻鸡块,12621124,千克,0,?,153541258.0
2071421,冻鸡翼（不包括翼尖）,277792,千克,0,?,9693755.0
2071429,其他冻鸡杂碎,249132,千克,0,?,973725.0
2074100,鲜或冷的整只鸭,1853141,千克,0,?,26229707.0
2074200,整只冻鸭,257000,千克,0,?,2997580.0
2074500,冻的鸭块及杂碎,1432336,千克,0,?,12234077.0
2075100,鲜或冷的整只鹅,915312,千克,0,?,24061778.0
2075200,整只冻鹅,1489,千克,0,?,50626.0
2081020,冻兔肉，不包括兔头,652457,千克,0,?,18014339.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,290744,千克,0,?,6235839.0
