商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,3200,千克,16,头,184000.0
1029090,其他牛，改良种用除外,635440,千克,832,头,23342943.0
1039200,其他猪，重量≥50kg，改良种用除外,12577203,千克,104342,头,239420617.0
1041090,其他绵羊，改良种用除外,3400,千克,170,头,142000.0
1042090,其他山羊，改良种用除外,41745,千克,2040,头,1540200.0
1051110,改良种用鸡，改良种用除外，重量≤185g,968,千克,18228,只,1255174.0
1051190,其他鸡，改良种用除外，重量≤185g,13631,千克,309826,只,1368109.0
1061490,"其他家兔及野兔,改良种用除外",889,千克,351,只,397787.0
1061990,"未列名哺乳动物,改良种用除外",4792,千克,22466,只,17253872.0
1062020,食用爬行动物,88671,千克,59313,只,4751139.0
1062090,未列名爬行动物,1245,千克,129994,只,1769330.0
1064910,改良种用昆虫,9,千克,11600,只,1656.0
1064990,"其他昆虫,改良种用除外",2010,千克,3228000,只,75931.0
1069090,"其他活动物,改良种用除外",33687,千克,11560067,只,1045357.0
2012000,鲜或冷的带骨牛肉,1749,千克,0,?,122304.0
2013000,鲜或冷的去骨牛肉,26771,千克,0,?,2836316.0
2022000,冻带骨牛肉,1106,千克,0,?,72220.0
2023000,冻去骨牛肉,69575,千克,0,?,4621076.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,322259,千克,0,?,8567786.0
2031900,其他鲜或冷的猪肉,93056,千克,0,?,2546476.0
2032110,冻整头及半头乳猪肉,7589,千克,0,?,505781.0
2032190,其他冻整头及半头猪肉,67248,千克,0,?,1654315.0
2032200,冻带骨猪前腿、猪后腿及其肉块,13889,千克,0,?,265541.0
2032900,其他冻猪肉,3265233,千克,0,?,85264445.0
2042100,鲜或冷的整头及半头绵羊肉,144,千克,0,?,19584.0
2044200,冻带骨绵羊肉,137135,千克,0,?,9375549.0
2044300,冻去骨绵羊肉,77112,千克,0,?,5322968.0
2045000,鲜、冷、冻山羊肉,5775,千克,0,?,417341.0
2050000,鲜、冷、冻的马、驴、骡肉,42193,千克,0,?,4767667.0
2061000,鲜或冷的牛杂碎,1306,千克,0,?,40378.0
2062100,冻牛舌,60,千克,0,?,5050.0
2062200,冻牛肝,131760,千克,0,?,701275.0
2062900,其他冻牛杂碎,4750,千克,0,?,36805.0
2064100,冻猪肝,14000,千克,0,?,92159.0
2064900,其他冻猪杂碎,57670,千克,0,?,744020.0
2069000,其他冻杂碎（牛、猪杂碎除外）,42253,千克,0,?,920362.0
2071100,整只鸡，鲜或冷的,5601458,千克,0,?,126572023.0
2071200,整只鸡，冻的,1160980,千克,0,?,13469436.0
2071311,鲜或冷的带骨鸡块,258613,千克,0,?,6980641.0
2071319,鲜或冷的其他鸡块,7220,千克,0,?,215913.0
2071321,鲜或冷的鸡翼（不包括翼尖）,1045,千克,0,?,26849.0
2071329,鲜或冷的其他鸡杂碎,20591,千克,0,?,462552.0
2071411,带骨的冻鸡块,7883511,千克,0,?,71363234.0
2071419,其他冻鸡块,51134225,千克,0,?,536670791.0
2071421,冻鸡翼（不包括翼尖）,842213,千克,0,?,14137357.0
2071422,冻鸡爪,900,千克,0,?,23040.0
2071429,其他冻鸡杂碎,1615209,千克,0,?,7486070.0
2074100,鲜或冷的整只鸭,1185957,千克,0,?,19687480.0
2074200,整只冻鸭,6301674,千克,0,?,35915993.0
2074300,鲜或冷的鸭肥肝,6060,千克,0,?,462900.0
2074400,鲜或冷的鸭块及杂碎,23448,千克,0,?,393738.0
2074500,冻的鸭块及杂碎,6426351,千克,0,?,52278808.0
2075100,鲜或冷的整只鹅,1206848,千克,0,?,42023139.0
2075300,鲜或冷的鹅肥肝,1296,千克,0,?,118274.0
2075400,鲜或冷的鹅块及杂碎,38161,千克,0,?,1298014.0
2081020,冻兔肉，不包括兔头,428250,千克,0,?,10008750.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,322511,千克,0,?,17009153.0
2089090,其他鲜、冷、冻的肉及食用杂碎,28789,千克,0,?,1694814.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,287000,千克,0,?,2656900.0
2099000,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",900,千克,0,?,6030.0
2101110,干、熏、盐腌或盐渍带骨猪腿,70,千克,0,?,6211.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,6378,千克,0,?,488941.0
2101900,其他干、熏、盐腌或盐渍猪肉,11163,千克,0,?,667432.0
2102000,干、熏、盐腌或盐渍牛肉,2835,千克,0,?,342753.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,124999,千克,0,?,3326411.0
3011100,淡水观赏鱼,30314,千克,0,?,2856635.0
3019210,鳗鱼苗,232,千克,0,?,202280.0
3019290,其他活鳗鱼，鱼苗除外,741072,千克,0,?,83843151.0
3019390,"其他活鲤科鱼, 鱼苗除外",1751198,千克,0,?,43347713.0
3019919,其他鱼苗,112499,千克,0,?,4947469.0
3019991,活罗非鱼,97377,千克,0,?,1979171.0
3019992,活?,43700,千克,0,?,3891844.0
3019993,其他活鲤科鱼,342034,千克,0,?,8114126.0
3019999,其他活鱼,3094947,千克,0,?,112957098.0
3021100,鲜或冷的鳟鱼,11035,千克,0,?,508235.0
3022300,鲜或冷的鳎鱼,24414,千克,0,?,1132807.0
3023400,鲜或冷的大眼金枪鱼,108,千克,0,?,6681.0
3023900,其他鲜或冷的金枪鱼,5953,千克,0,?,114262.0
3024300,鲜或冷的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,25975,千克,0,?,132019.0
3024400,鲜或冷的鲭鱼,10640,千克,0,?,214130.0
3024600,鲜或冷的军曹鱼,75213,千克,0,?,4184631.0
3024910,鲜、冷银鲳(鲳属),14135,千克,0,?,746264.0
3024990,鲜、冷印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、?鱼(?属）、秋刀鱼、圆?(圆?属）、多春鱼(毛鳞鱼）、鲔鱼、狐鲣(狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼(旗鱼科）,24355,千克,0,?,531921.0
3027100,鲜或冷的罗非鱼,4717,千克,0,?,112687.0
3027300,鲜或冷的鲤科鱼,36784,千克,0,?,1264480.0
3027400,鲜或冷的鳗鱼,26676,千克,0,?,1569676.0
