商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,878080,千克,1396,头,30344049.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,19530,千克,410,头,609887.0
1039200,其他猪，重量≥50kg，改良种用除外,11344816,千克,100074,头,192142875.0
1042090,其他山羊，改良种用除外,3750,千克,110,头,170419.0
1051190,其他鸡，改良种用除外，重量≤185g,9196,千克,204100,只,674952.0
1061190,其他灵长目动物，改良种用除外,8254,千克,2527,只,33715996.0
1061490,"其他家兔及野兔,改良种用除外",821,千克,312,只,282934.0
1061990,"未列名哺乳动物,改良种用除外",4136,千克,5126,只,2080180.0
1062020,食用爬行动物,70456,千克,49588,只,4966200.0
1062090,未列名爬行动物,2274,千克,167565,只,945246.0
1064990,"其他昆虫,改良种用除外",2347,千克,2104500,只,66872.0
1069090,"其他活动物,改良种用除外",4725,千克,31500,只,40677.0
2023000,冻去骨牛肉,35087,千克,0,?,2015334.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,144497,千克,0,?,4535267.0
2031900,其他鲜或冷的猪肉,317176,千克,0,?,9524610.0
2032190,其他冻整头及半头猪肉,127800,千克,0,?,4124904.0
2032900,其他冻猪肉,1247775,千克,0,?,39546038.0
2044200,冻带骨绵羊肉,28017,千克,0,?,1688458.0
2044300,冻去骨绵羊肉,30258,千克,0,?,2126752.0
2045000,山羊肉,16000,千克,0,?,1383588.0
2050000,鲜、冷、冻的马、驴、骡肉,8498,千克,0,?,935713.0
2062900,其他冻牛杂碎,5000,千克,0,?,22077.0
2069000,其他冻杂碎（牛、猪杂碎除外）,778,千克,0,?,85638.0
2071100,整只鸡，鲜或冷的,5586894,千克,0,?,130379993.0
2071200,整只鸡，冻的,310121,千克,0,?,6981986.0
2071311,鲜或冷的带骨鸡块,121583,千克,0,?,3150351.0
2071329,鲜或冷的其他鸡杂碎,6711,千克,0,?,156622.0
2071411,带骨的冻鸡块,1728573,千克,0,?,25442029.0
2071419,其他冻鸡块,5585367,千克,0,?,87060306.0
2071421,冻鸡翼（不包括翼尖）,103440,千克,0,?,3877164.0
2071429,其他冻鸡杂碎,54579,千克,0,?,837652.0
2074100,鲜或冷的整只鸭,1737532,千克,0,?,28555970.0
2074200,整只冻鸭,346509,千克,0,?,4662984.0
2074400,鲜或冷的鸭块及杂碎,15846,千克,0,?,243494.0
2074500,冻的鸭块及杂碎,558588,千克,0,?,7912361.0
2075100,鲜或冷的整只鹅,931338,千克,0,?,31732035.0
2075200,整只冻鹅,13685,千克,0,?,353946.0
2075400,鲜或冷的鹅块及杂碎,3745,千克,0,?,71983.0
2081020,冻兔肉，不包括兔头,375948,千克,0,?,11414576.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,300471,千克,0,?,10463913.0
2089090,其他鲜、冷、冻的肉及食用杂碎,160,千克,0,?,79872.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,1500,千克,0,?,47769.0
2101900,其他干、熏、盐腌或盐渍猪肉,3133,千克,0,?,221473.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,7741,千克,0,?,184861.0
3011100,淡水观赏鱼,43902,千克,0,?,2653159.0
3011900,其他观赏鱼,60,千克,0,?,70348.0
3019210,鳗鱼苗,6,千克,0,?,838988.0
3019290,其他活鳗鱼，鱼苗除外,631374,千克,0,?,111108857.0
3019390,"其他活鲤科鱼, 鱼苗除外",4163784,千克,0,?,89976216.0
3019919,其他鱼苗,148828,千克,0,?,16968765.0
3019991,活罗非鱼,123527,千克,0,?,2037764.0
3019992,活?,20550,千克,0,?,2271806.0
3019993,其他活鲤科鱼,1168467,千克,0,?,25957008.0
3019999,其他活鱼,3528435,千克,0,?,182807805.0
3022300,鲜或冷的鳎鱼,18466,千克,0,?,931348.0
3022900,其他鲜或冷的比目鱼,590,千克,0,?,97968.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,1300,千克,0,?,39554.0
3024600,鲜或冷的军曹鱼,8932,千克,0,?,416365.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,36266,千克,0,?,2611255.0
3025100,鲜或冷的鳕鱼,202470,千克,0,?,2274893.0
3027200,鲜或冷的鲶鱼,320,千克,0,?,12982.0
3027300,鲜或冷的鲤科鱼,8770,千克,0,?,94946.0
3027400,鲜或冷的鳗鱼,60579,千克,0,?,3028472.0
3027900,鲜或冷的尼罗河鲈鱼及黑鱼,22,千克,0,?,660.0
3028100,鲜或冷的角鲨及其他鲨鱼,20,千克,0,?,2367.0
3028200,鲜或冷的?鱼及鳐鱼,35253,千克,0,?,1118541.0
3028400,鲜或冷的尖吻鲈鱼,230,千克,0,?,6843.0
3028910,鲜或冷的带鱼,10845,千克,0,?,472618.0
3028920,鲜或冷的黄鱼,586251,千克,0,?,27660074.0
3028930,鲜或冷的鲳鱼,87413,千克,0,?,3618649.0
3028990,其他鲜或冷的鱼,666974,千克,0,?,22626751.0
3029100,鲜或冷的鱼肝、鱼卵及鱼精,42476,千克,0,?,2780409.0
3029900,其他鲜或冷的可食用鱼杂碎,1728,千克,0,?,11898.0
3031100,冻红大麻哈鱼,18259,千克,0,?,1110575.0
3031200,其他冻大麻哈鱼,689082,千克,0,?,10718367.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,25552,千克,0,?,1550818.0
3031400,冻鳟鱼,88087,千克,0,?,4142975.0
3032300,冻罗非鱼,7539360,千克,0,?,97976633.0
3032400,冻鲶鱼,509978,千克,0,?,12456181.0
3032500,冻鲤科鱼,20663,千克,0,?,872872.0
3032600,冻鳗鱼,21500,千克,0,?,1649564.0
3032900,冻尼罗河鲈鱼及黑鱼,1000,千克,0,?,25672.0
3033110,冻格陵兰庸鲽鱼,303183,千克,0,?,16915051.0
3033190,其他冻庸鲽鱼,72842,千克,0,?,4526355.0
3033200,冻鲽鱼,3227,千克,0,?,286761.0
3033300,冻鳎鱼,48710,千克,0,?,1627198.0
3033900,其他冻比目鱼,1358145,千克,0,?,25533758.0
3034100,冻长鳍金枪鱼,950997,千克,0,?,23196155.0
3034200,冻黄鳍金枪鱼,2070678,千克,0,?,81636003.0
3034300,冻鲣鱼或狐鲣,6239823,千克,0,?,138023053.0
3034400,冻大眼金枪鱼,815809,千克,0,?,38435707.0
3034900,其他冻金枪鱼,102998,千克,0,?,1387950.0
3035100,冻鲱鱼,8055647,千克,0,?,31097554.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,6214934,千克,0,?,64230661.0
3035400,冻鲭鱼,44841441,千克,0,?,571694979.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,69520,千克,0,?,925471.0
3035700,冻剑鱼,315140,千克,0,?,13686673.0
3035900,冻的?鱼、印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,11644405,千克,0,?,252198724.0
3036300,冻鳕鱼,24000,千克,0,?,226995.0
3036600,冻狗鳕鱼,99340,千克,0,?,1174910.0
3036700,冻狭鳕鱼,2324405,千克,0,?,14593038.0
3038100,冻角鲨及其他鲨鱼,161440,千克,0,?,9501442.0
3038400,冻尖吻鲈鱼,121541,千克,0,?,5662232.0
3038910,冻带鱼,339640,千克,0,?,13722540.0
3038920,冻黄鱼,2115076,千克,0,?,122292744.0
3038930,冻鲳鱼,841981,千克,0,?,31685003.0
3038990,未列名冻鱼,21195494,千克,0,?,392615622.0
3039100,冻的鱼肝、鱼卵及鱼精,71572,千克,0,?,13285856.0
3039900,其他冻的可食用鱼杂碎,110311,千克,0,?,2948494.0
3043900,鲜或冷的鲤科鱼、鳗鱼及黑鱼鱼片,111231,千克,0,?,2976273.0
3045100,鲜或冷的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,680803,千克,0,?,20837029.0
3045900,其他鲜或冷的鱼肉,6611,千克,0,?,146166.0
3046100,冻罗非鱼鱼片,7249235,千克,0,?,153479183.0
3046211,冻斑点叉尾?鱼鱼片,40180,千克,0,?,1720835.0
3046290,其他冻鲶鱼鱼片,13090,千克,0,?,130024.0
3046300,冻尼罗河鲈鱼鱼片,33960,千克,0,?,2377339.0
3046900,冻鲤科鱼、鳗鱼及黑鱼鱼片,127700,千克,0,?,10831544.0
3047100,冻鳕鱼鱼片,7039934,千克,0,?,320590067.0
3047200,冻黑线鳕鱼鱼片,1681353,千克,0,?,70941283.0
3047300,冻绿青鳕鱼鱼片,591386,千克,0,?,20583845.0
3047400,冻狗鳕鱼鱼片,1061479,千克,0,?,23897922.0
3047500,冻狭鳕鱼鱼片,17172232,千克,0,?,325673015.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,1004266,千克,0,?,22974566.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,5399367,千克,0,?,250400452.0
3048200,冻鳟鱼鱼片,106371,千克,0,?,9387141.0
3048300,冻比目鱼鱼片,3703809,千克,0,?,162936763.0
3048600,冻鲱鱼鱼片,23651,千克,0,?,447607.0
3048700,冻的金枪鱼、鲣鱼或狐鲣鱼片,673875,千克,0,?,40767774.0
3048800,冻的角鲨、其他鲨鱼、?鱼及鳐鱼鱼片,220945,千克,0,?,12571260.0
3048900,其他冻鱼片,9234934,千克,0,?,328202024.0
3049100,冻剑鱼鱼肉,31198,千克,0,?,1365250.0
3049300,冻的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,28000,千克,0,?,2099703.0
3049400,冻狭鳕鱼鱼肉,461516,千克,0,?,8058804.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉,838507,千克,0,?,32092554.0
3049600,冻的角鲨及其他鲨鱼鱼肉,206084,千克,0,?,11125609.0
3049900,其他冻鱼肉,5160873,千克,0,?,234949000.0
3051000,适合供人食用的鱼的细粉、粗粉及团粒,1770501,千克,0,?,19182368.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,218732,千克,0,?,13170646.0
3053200,干、盐腌或盐渍的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,1840311,千克,0,?,47634534.0
3053900,其他干、盐腌或盐渍的鱼片,231733,千克,0,?,8123681.0
3054110,熏大西洋鲑鱼,5000,千克,0,?,499485.0
3054300,熏鳟鱼,44561,千克,0,?,5160347.0
3054900,其他熏鱼,207090,千克,0,?,9417260.0
3055100,干鳕鱼,144041,千克,0,?,8478722.0
3055300,干的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,4960,千克,0,?,603158.0
3055400,干的鲱鱼、?鱼、沙丁鱼、小沙丁鱼属、黍鲱或西鲱、鲭鱼、印度鲭、马鲛鱼、竹荚鱼、?鱼、军曹鱼、银鲳、秋刀鱼、、多春鱼、剑鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,225774,千克,0,?,7720562.0
3055990,其他干鱼,740329,千克,0,?,48765501.0
3056200,盐腌及盐渍的鳕鱼,197582,千克,0,?,7412230.0
3056400,盐腌及盐渍的罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼,1285,千克,0,?,61547.0
3056990,未列名盐腌及盐渍的鱼,112115,千克,0,?,2526579.0
3057100,鲨鱼翅,11942,千克,0,?,4817331.0
3057200,鱼头、鱼尾、鱼鳔,32543,千克,0,?,4558616.0
3057900,其他鱼鳍及其他可食用杂碎,66730,千克,0,?,1933180.0
3061200,冻鳌龙虾,3000,千克,0,?,108768.0
3061410,冻梭子蟹,2664705,千克,0,?,66092989.0
3061490,其他冻蟹,717229,千克,0,?,56405275.0
3061611,冻冷水小虾仁,342993,千克,0,?,51601898.0
3061612,其他冻北方长额小虾,107184,千克,0,?,3230699.0
3061621,冻冷水对虾仁,66683,千克,0,?,6435077.0
3061711,其他冻小虾仁,1390300,千克,0,?,82854990.0
3061719,其他冻小虾,597322,千克,0,?,14395893.0
3061721,其他冻对虾仁,1525887,千克,0,?,132520344.0
3061729,其他冻对虾,260161,千克,0,?,22727987.0
3061919,其他冻淡水小龙虾,8541,千克,0,?,373082.0
3061990,其他冻甲壳动物，包括适合供人食用的甲壳动物的细粉、粗粉及团粒,33911,千克,0,?,3002922.0
3063290,活、鲜或冷的鳌龙虾，种苗除外,4680,千克,0,?,292607.0
3063310,蟹种苗,80,千克,0,?,5200.0
3063391,活、鲜或冷的中华绒螯蟹，种苗除外,601270,千克,0,?,14697810.0
3063392,活、鲜或冷的梭子蟹，种苗除外,1444,千克,0,?,106577.0
3063399,其他活、鲜或冷的蟹，种苗除外,67460,千克,0,?,9301917.0
3063610,其他小虾种苗及对虾种苗,9,千克,0,?,6083.0
3063620,其他鲜、冷的对虾,121095,千克,0,?,9149683.0
3063690,其他活的对虾及活、鲜或冷的小虾，种苗除外,263478,千克,0,?,28737901.0
3063990,未列名活、鲜或冷的甲壳动物（种苗除外），包括适合供人食用的甲壳动物的细粉、粗粉及团粒,17660,千克,0,?,1538318.0
3069590,本品目所列其他方法加工的其他小虾及对虾,544720,千克,0,?,34509318.0
3071110,牡蛎种苗,100,千克,0,?,5742.0
3071190,活、鲜或冷的牡蛎，种苗除外,79370,千克,0,?,1300653.0
3071200,冻牡蛎,12500,千克,0,?,330074.0
