商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,824240,千克,1354,头,27215399.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,78700,千克,1620,头,2096255.0
1039200,其他猪，重量≥50kg，改良种用除外,13258253,千克,123967,头,251157225.0
1042090,其他山羊，改良种用除外,7170,千克,220,头,387480.0
1051190,其他鸡，改良种用除外，重量≤185g,7820,千克,178630,只,420293.0
1059490,其他鸡，改良种用除外，重量＞185g,396676,千克,199398,只,7617376.0
1061190,其他灵长目动物，改良种用除外,5321,千克,1740,只,19913393.0
1061990,"未列名哺乳动物,改良种用除外",2142,千克,957,只,863278.0
1062020,食用爬行动物,16509,千克,12424,只,1161386.0
1062090,未列名爬行动物,2745,千克,57750,只,244148.0
1063921,食用乳鸽,42609,千克,68700,只,1374421.0
1063929,其他食用鸟,11894,千克,14044,只,110575.0
1064990,"其他昆虫,改良种用除外",2100,千克,756000,只,17511.0
1069090,"其他活动物,改良种用除外",8610,千克,72500,只,58230.0
2023000,冻去骨牛肉,143710,千克,0,?,9330711.0
2031200,鲜、冷带骨猪前腿、猪后腿及其肉块,252542,千克,0,?,7950709.0
2031900,其他鲜、冷猪肉,422809,千克,0,?,12867166.0
2032190,其他冻整头及半头猪肉,22000,千克,0,?,870906.0
2032900,其他冻猪肉,1997075,千克,0,?,64464652.0
2044200,冻带骨绵羊肉,48000,千克,0,?,2549431.0
2044300,冻去骨绵羊肉,54191,千克,0,?,2509281.0
2045000,山羊肉,67481,千克,0,?,3893054.0
2050000,鲜、冷、冻马、驴、骡肉,2872,千克,0,?,381604.0
2062900,其他冻牛杂碎,5000,千克,0,?,52419.0
2068000,其他鲜、冷杂碎（牛、猪杂碎除外）,100,千克,0,?,3344.0
2069000,其他冻杂碎（牛、猪杂碎除外）,200,千克,0,?,16721.0
2071100,整只鸡，鲜或冷的,4881092,千克,0,?,97103355.0
2071200,整只鸡，冻的,308807,千克,0,?,5972922.0
2071311,鲜或冷的带骨鸡块,11065,千克,0,?,257364.0
2071321,鲜或冷的鸡翼（不包括翼尖）,10,千克,0,?,207.0
2071329,鲜或冷的其他鸡杂碎,6905,千克,0,?,150344.0
2071411,带骨的冻鸡块,914720,千克,0,?,10921445.0
2071419,其他冻鸡块,7273568,千克,0,?,84362255.0
2071421,冻鸡翼（不包括翼尖）,35334,千克,0,?,1236511.0
2071429,其他冻鸡杂碎,2700,千克,0,?,60347.0
2074100,鲜或冷的整只鸭,1823668,千克,0,?,25214425.0
2074200,整只冻鸭,175467,千克,0,?,2791593.0
2074500,冻的鸭块及杂碎,202117,千克,0,?,2805245.0
2075100,鲜或冷的整只鹅,840372,千克,0,?,20865310.0
2075200,整只冻鹅,4150,千克,0,?,132386.0
2075400,鲜或冷的鹅块及杂碎,435,千克,0,?,13864.0
2075500,冻的鹅块及杂碎,180,千克,0,?,5737.0
2081020,冻兔肉，不包括兔头,398526,千克,0,?,9421001.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,204979,千克,0,?,5427705.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,24816,千克,0,?,617089.0
2101900,其他干、熏、盐腌或盐渍猪肉,10090,千克,0,?,599834.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,18381,千克,0,?,455649.0
3011100,淡水观赏鱼,15598,千克,0,?,1333412.0
3019290,其他活鳗（鳗鲡属）鱼，鱼苗除外,431952,千克,0,?,69224442.0
3019390,"其他活鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,鱼苗除外",3198312,千克,0,?,72736965.0
3019919,其他鱼苗,2000,千克,0,?,131156.0
3019991,活罗非鱼,77830,千克,0,?,1548604.0
3019992,活?,9570,千克,0,?,1166235.0
3019993,其他活鲤科鱼,902771,千克,0,?,21408443.0
3019999,其他活鱼,1960488,千克,0,?,85866678.0
3022300,鲜、冷鳎鱼,25666,千克,0,?,1597356.0
3025100,鲜、冷鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼）,204807,千克,0,?,3511895.0
3027300,鲜、冷鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,1881,千克,0,?,3137.0
3027400,鲜、冷鳗鱼（鳗鲡属）,34475,千克,0,?,1966375.0
3028200,鲜、冷?鱼及鳐鱼（鳐科）,25740,千克,0,?,1415120.0
3028910,鲜、冷带鱼,14750,千克,0,?,609498.0
3028920,鲜、冷黄鱼,640010,千克,0,?,23197468.0
3028930,鲜、冷鲳鱼,73011,千克,0,?,3312486.0
3028990,其他鲜、冷鱼,1787426,千克,0,?,57841963.0
3029000,鲜、冷鱼肝及鱼卵,82211,千克,0,?,3802797.0
3031100,冻红大麻哈鱼,10775,千克,0,?,554168.0
3031200,其他冻大麻哈鱼,170984,千克,0,?,2106750.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,27229,千克,0,?,1159044.0
3032300,冻罗非鱼（口孵非鲫属）,5435573,千克,0,?,70764583.0
3032400,冻鲶鱼（(鱼芒)鲶属、鲶属、胡鲶属、真?属）,25000,千克,0,?,584219.0
3032600,冻鳗鱼（鳗鲡属）,100,千克,0,?,5032.0
