商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,6685,千克,18,头,44019.0
1029090,其他牛，改良种用除外,859460,千克,1408,头,26313622.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,2720,千克,55,头,63888.0
1039200,其他猪，重量≥50kg，改良种用除外,754361,千克,7047,头,11793042.0
1042090,其他山羊，改良种用除外,38880,千克,1100,头,1907930.0
1059490,其他鸡，改良种用除外，重量＞185g,11280,千克,5640,只,199991.0
1061190,其他灵长目动物，改良种用除外,2177,千克,684,只,6950054.0
1061490,"其他家兔及野兔,改良种用除外",2787,千克,908,只,272400.0
1061990,"未列名哺乳动物,改良种用除外",2801,千克,1448,只,957162.0
1062020,食用爬行动物,13342,千克,14955,只,902526.0
1062090,未列名爬行动物,457,千克,16700,只,121349.0
1063921,食用乳鸽,1881,千克,3750,只,68000.0
1069011,改良种用蛙苗,3,千克,100,只,1228.0
1069090,"其他活动物,改良种用除外",9720,千克,107200,只,130922.0
2023000,冻去骨牛肉,216012,千克,0,?,10730110.0
2031900,其他鲜、冷猪肉,875302,千克,0,?,22753308.0
2032110,冻整头及半头乳猪肉,111765,千克,0,?,6671031.0
2032190,其他冻整头及半头猪肉,178614,千克,0,?,4936257.0
2032900,其他冻猪肉,6324389,千克,0,?,179787947.0
2044200,冻带骨绵羊肉,80699,千克,0,?,4921714.0
2044300,冻去骨绵羊肉,155563,千克,0,?,8689385.0
2045000,山羊肉,137170,千克,0,?,9034207.0
2062900,其他冻牛杂碎,5000,千克,0,?,76869.0
2071100,整只鸡，鲜或冷的,1031410,千克,0,?,19111808.0
2071200,整只鸡，冻的,107878,千克,0,?,2218865.0
2071311,鲜或冷的带骨鸡块,2810,千克,0,?,73107.0
2071329,鲜或冷的其他鸡杂碎,628,千克,0,?,15350.0
2071411,带骨的冻鸡块,989662,千克,0,?,14456648.0
2071419,其他冻鸡块,10292102,千克,0,?,147023221.0
2071429,其他冻鸡杂碎,234708,千克,0,?,1252359.0
2074100,鲜或冷的整只鸭,743314,千克,0,?,13014567.0
2074200,整只冻鸭,244698,千克,0,?,3266179.0
2074400,鲜或冷的鸭块及杂碎,210,千克,0,?,4139.0
2074500,冻的鸭块及杂碎,3000192,千克,0,?,28413186.0
2075100,鲜或冷的整只鹅,548508,千克,0,?,13710793.0
2075200,整只冻鹅,4610,千克,0,?,149469.0
2075400,鲜或冷的鹅块及杂碎,1510,千克,0,?,45239.0
2075500,冻的鹅块及杂碎,180,千克,0,?,5393.0
2081020,冻兔肉，不包括兔头,458604,千克,0,?,10433414.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,115537,千克,0,?,2207375.0
2089090,其他鲜、冷、冻肉及食用杂碎,10000,千克,0,?,309684.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,84000,千克,0,?,836721.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,200,千克,0,?,35529.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,47643,千克,0,?,1763111.0
2101900,其他干、熏、盐腌或盐渍猪肉,60647,千克,0,?,3287485.0
2102000,干、熏、盐腌或盐渍牛肉,200,千克,0,?,15504.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,13214,千克,0,?,464931.0
3011100,淡水观赏鱼,13054,千克,0,?,2139993.0
3019290,其他活鳗（鳗鲡属）鱼，鱼苗除外,474481,千克,0,?,56189972.0
3019390,"其他活鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,鱼苗除外",3119894,千克,0,?,64709017.0
3019919,其他鱼苗,82850,千克,0,?,3152942.0
3019991,活罗非鱼,43195,千克,0,?,686458.0
3019992,活?,6840,千克,0,?,585449.0
3019993,其他活鲤科鱼,962608,千克,0,?,20663217.0
3019999,其他活鱼,1706027,千克,0,?,72756045.0
3022300,鲜、冷鳎鱼,19850,千克,0,?,1126781.0
