商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,1500,千克,3,头,54260.0
1029090,其他牛，改良种用除外,882356,千克,1386,头,34301963.0
1039200,其他猪，重量≥50kg，改良种用除外,5893619,千克,52716,头,260673253.0
1042090,其他山羊，改良种用除外,3650,千克,110,头,192544.0
1051190,其他鸡，改良种用除外，重量≤185g,13520,千克,284860,只,961007.0
1061490,"其他家兔及野兔,改良种用除外",1530,千克,576,只,477107.0
1061910,其他改良种用哺乳动物,140,千克,14,只,67568.0
1061990,"未列名哺乳动物,改良种用除外",8844,千克,19320,只,3569739.0
1062020,食用爬行动物,85570,千克,58077,只,4580673.0
1062090,未列名爬行动物,2658,千克,291136,只,509790.0
1064990,"其他昆虫,改良种用除外",1802,千克,2700500,只,37834.0
1069090,"其他活动物,改良种用除外",3720,千克,137250,只,353233.0
2023000,冻去骨牛肉,25990,千克,0,?,925463.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,23513,千克,0,?,1995958.0
2031900,其他鲜或冷的猪肉,76650,千克,0,?,5333549.0
2032190,其他冻整头及半头猪肉,61400,千克,0,?,2377690.0
2032200,冻带骨猪前腿、猪后腿及其肉块,16125,千克,0,?,346694.0
2032900,其他冻猪肉,620722,千克,0,?,39721557.0
2044200,冻带骨绵羊肉,54120,千克,0,?,3846222.0
2044300,冻去骨绵羊肉,56632,千克,0,?,3843929.0
2045000,山羊肉,77120,千克,0,?,6312852.0
2050000,鲜、冷、冻的马、驴、骡肉,5657,千克,0,?,618294.0
2062900,其他冻牛杂碎,3000,千克,0,?,27963.0
2069000,其他冻杂碎（牛、猪杂碎除外）,833,千克,0,?,75828.0
2071100,整只鸡，鲜或冷的,6501823,千克,0,?,156821422.0
2071200,整只鸡，冻的,214981,千克,0,?,4624627.0
2071311,鲜或冷的带骨鸡块,111195,千克,0,?,2939488.0
2071329,鲜或冷的其他鸡杂碎,17541,千克,0,?,414762.0
2071411,带骨的冻鸡块,1559673,千克,0,?,19962362.0
2071419,其他冻鸡块,5806739,千克,0,?,74733116.0
2071421,冻鸡翼（不包括翼尖）,207880,千克,0,?,5462430.0
2071429,其他冻鸡杂碎,151606,千克,0,?,1375501.0
2074100,鲜或冷的整只鸭,1759389,千克,0,?,29952528.0
2074200,整只冻鸭,456224,千克,0,?,6518237.0
2074400,鲜或冷的鸭块及杂碎,15554,千克,0,?,250993.0
2074500,冻的鸭块及杂碎,249400,千克,0,?,2707268.0
2075100,鲜或冷的整只鹅,1032249,千克,0,?,35188958.0
2075200,整只冻鹅,3178,千克,0,?,135251.0
2075400,鲜或冷的鹅块及杂碎,13139,千克,0,?,335222.0
2081020,冻兔肉，不包括兔头,453010,千克,0,?,14327360.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,372459,千克,0,?,14482862.0
2101110,干、熏、盐腌或盐渍带骨猪腿,3740,千克,0,?,350850.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,6887,千克,0,?,444033.0
2101900,其他干、熏、盐腌或盐渍猪肉,8176,千克,0,?,763704.0
2102000,干、熏、盐腌或盐渍牛肉,100,千克,0,?,8474.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,55644,千克,0,?,2084484.0
3011100,淡水观赏鱼,28720,千克,0,?,2651425.0
