商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,1497115,千克,2377,头,63005494.0
1039200,其他猪，重量≥50kg，改良种用除外,19714490,千克,170581,头,405480047.0
1042090,其他山羊，改良种用除外,14400,千克,439,头,720750.0
1051190,其他鸡，改良种用除外，重量≤185g,14056,千克,287500,只,1006874.0
1061490,"其他家兔及野兔,改良种用除外",1080,千克,456,只,408104.0
1061910,其他改良种用哺乳动物,370,千克,37,只,472319.0
1061990,"未列名哺乳动物,改良种用除外",12321,千克,11252,只,9403474.0
1062020,食用爬行动物,50331,千克,42747,只,4099593.0
1062090,未列名爬行动物,2246,千克,191481,只,313739.0
1064910,改良种用昆虫,14,千克,18400,只,2351.0
1064990,"其他昆虫,改良种用除外",2040,千克,3060000,只,25109.0
1069090,"其他活动物,改良种用除外",97411,千克,1507642,只,3326566.0
2023000,冻去骨牛肉,4550,千克,0,?,308884.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,789283,千克,0,?,21801942.0
2031900,其他鲜或冷的猪肉,482968,千克,0,?,13798582.0
2032110,冻整头及半头乳猪肉,30553,千克,0,?,804052.0
2032190,其他冻整头及半头猪肉,88200,千克,0,?,2102323.0
2032900,其他冻猪肉,1062725,千克,0,?,49810172.0
2042100,鲜或冷的整头及半头绵羊肉,1695,千克,0,?,127853.0
2044200,冻带骨绵羊肉,82822,千克,0,?,7007719.0
2044300,冻去骨绵羊肉,76792,千克,0,?,6166685.0
2045000,鲜、冷、冻山羊肉,89540,千克,0,?,7159559.0
2050000,鲜、冷、冻的马、驴、骡肉,7064,千克,0,?,786236.0
2062900,其他冻牛杂碎,2800,千克,0,?,29880.0
2069000,其他冻杂碎（牛、猪杂碎除外）,18110,千克,0,?,435147.0
2071100,整只鸡，鲜或冷的,11409682,千克,0,?,269582553.0
2071200,整只鸡，冻的,269201,千克,0,?,5132365.0
2071311,鲜或冷的带骨鸡块,278375,千克,0,?,7248052.0
2071319,鲜或冷的其他鸡块,12328,千克,0,?,335540.0
2071321,鲜或冷的鸡翼（不包括翼尖）,1354,千克,0,?,36613.0
2071329,鲜或冷的其他鸡杂碎,28214,千克,0,?,648336.0
2071411,带骨的冻鸡块,1577720,千克,0,?,20463395.0
2071419,其他冻鸡块,8485354,千克,0,?,108890218.0
2071421,冻鸡翼（不包括翼尖）,415740,千克,0,?,9333289.0
2071422,冻鸡爪,5250,千克,0,?,44655.0
2071429,其他冻鸡杂碎,515486,千克,0,?,3250399.0
2074100,鲜或冷的整只鸭,1967963,千克,0,?,33706786.0
2074200,整只冻鸭,1370597,千克,0,?,16376706.0
2074300,鲜或冷的鸭肥肝,48000,千克,0,?,167520.0
2074400,鲜或冷的鸭块及杂碎,19163,千克,0,?,313789.0
2074500,冻的鸭块及杂碎,235070,千克,0,?,3194304.0
2075100,鲜或冷的整只鹅,1657516,千克,0,?,59659776.0
2075200,整只冻鹅,817,千克,0,?,29516.0
2075400,鲜或冷的鹅块及杂碎,39969,千克,0,?,1338509.0
2081020,冻兔肉，不包括兔头,321360,千克,0,?,8743864.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,622947,千克,0,?,24518951.0
2089090,其他鲜、冷、冻的肉及食用杂碎,10745,千克,0,?,617424.0
2101110,干、熏、盐腌或盐渍带骨猪腿,68,千克,0,?,4836.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,14235,千克,0,?,692526.0
2101900,其他干、熏、盐腌或盐渍猪肉,71004,千克,0,?,5109012.0
2102000,干、熏、盐腌或盐渍牛肉,150,千克,0,?,11398.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,102453,千克,0,?,3282405.0
3011100,淡水观赏鱼,14448,千克,0,?,2411631.0
3019210,鳗鱼苗,1338,千克,0,?,1590021.0
3019290,其他活鳗鱼，鱼苗除外,1153965,千克,0,?,132390159.0
