商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,1234875,千克,1875,头,53577962.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,5950,千克,120,头,165283.0
1039200,其他猪，重量≥50kg，改良种用除外,22590480,千克,190544,头,473580894.0
1041090,其他绵羊，改良种用除外,740,千克,37,头,29600.0
1042090,其他山羊，改良种用除外,17020,千克,701,头,789292.0
1051190,其他鸡，改良种用除外，重量≤185g,11609,千克,237150,只,964080.0
1061490,"其他家兔及野兔,改良种用除外",1118,千克,418,只,312064.0
1061910,其他改良种用哺乳动物,260,千克,26,只,178882.0
1061990,"未列名哺乳动物,改良种用除外",4983,千克,7023,只,9585822.0
1062020,食用爬行动物,85551,千克,60121,只,5659301.0
1062090,未列名爬行动物,803,千克,123450,只,253265.0
1064910,改良种用昆虫,11,千克,12800,只,1837.0
1064990,"其他昆虫,改良种用除外",2254,千克,4230500,只,67153.0
1069090,"其他活动物,改良种用除外",92446,千克,781101,只,2500317.0
2022000,冻带骨牛肉,201,千克,0,?,27852.0
2023000,冻去骨牛肉,6630,千克,0,?,464646.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,681281,千克,0,?,17948332.0
2031900,其他鲜或冷的猪肉,150540,千克,0,?,3905075.0
2032110,冻整头及半头乳猪肉,6000,千克,0,?,281306.0
2032190,其他冻整头及半头猪肉,74670,千克,0,?,1820307.0
2032200,冻带骨猪前腿、猪后腿及其肉块,1500,千克,0,?,57916.0
2032900,其他冻猪肉,1812845,千克,0,?,53535551.0
2044100,冻整头及半头绵羊肉,5000,千克,0,?,271194.0
2044200,冻带骨绵羊肉,101620,千克,0,?,7809501.0
2044300,冻去骨绵羊肉,44643,千克,0,?,3239768.0
2045000,鲜、冷、冻山羊肉,31659,千克,0,?,2098900.0
2050000,鲜、冷、冻的马、驴、骡肉,37797,千克,0,?,4078316.0
2062900,其他冻牛杂碎,7000,千克,0,?,86805.0
2064100,冻猪肝,10000,千克,0,?,87334.0
2064900,其他冻猪杂碎,1000,千克,0,?,6895.0
2069000,其他冻杂碎（牛、猪杂碎除外）,79013,千克,0,?,1708201.0
2071100,整只鸡，鲜或冷的,10086834,千克,0,?,259251374.0
2071200,整只鸡，冻的,1102881,千克,0,?,15161456.0
2071311,鲜或冷的带骨鸡块,300665,千克,0,?,8067900.0
2071319,鲜或冷的其他鸡块,402,千克,0,?,10569.0
2071321,鲜或冷的鸡翼（不包括翼尖）,6000,千克,0,?,81306.0
2071329,鲜或冷的其他鸡杂碎,32462,千克,0,?,847732.0
2071411,带骨的冻鸡块,2274352,千克,0,?,28049529.0
2071419,其他冻鸡块,16305199,千克,0,?,201581547.0
2071421,冻鸡翼（不包括翼尖）,384279,千克,0,?,8711435.0
2071429,其他冻鸡杂碎,259442,千克,0,?,1108794.0
2074100,鲜或冷的整只鸭,1630376,千克,0,?,29765483.0
2074200,整只冻鸭,2662631,千克,0,?,24327087.0
2074300,鲜或冷的鸭肥肝,72000,千克,0,?,236160.0
2074400,鲜或冷的鸭块及杂碎,18777,千克,0,?,312680.0
