商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,955,千克,2,头,127592.0
1029090,其他牛，改良种用除外,1292280,千克,2108,头,40746800.0
1031000,改良种用猪,3750,千克,50,头,111643.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,163145,千克,3402,头,4318984.0
1039200,其他猪，重量≥50kg，改良种用除外,28285162,千克,262898,头,542683723.0
1042090,其他山羊，改良种用除外,49560,千克,1540,头,2661904.0
1051190,其他鸡，改良种用除外，重量≤185g,15480,千克,353490,只,718535.0
1059490,其他鸡，改良种用除外，重量＞185g,947118,千克,474659,只,17398448.0
1061190,其他灵长目动物，改良种用除外,2213,千克,776,只,7971377.0
1061490,"其他家兔及野兔,改良种用除外",7089,千克,900,只,257400.0
1061990,"未列名哺乳动物,改良种用除外",1974,千克,1615,只,821617.0
1062020,食用爬行动物,40405,千克,27380,只,2805254.0
1062090,未列名爬行动物,1484,千克,80850,只,185563.0
1063921,食用乳鸽,81977,千克,132225,只,2399453.0
1063929,其他食用鸟,14350,千克,17900,只,135648.0
1064990,"其他昆虫,改良种用除外",4200,千克,1512000,只,34480.0
1069090,"其他活动物,改良种用除外",13726,千克,316600,只,238664.0
2023000,冻去骨牛肉,347349,千克,0,?,22922301.0
2031200,鲜、冷带骨猪前腿、猪后腿及其肉块,239405,千克,0,?,6783294.0
2031900,其他鲜、冷猪肉,527112,千克,0,?,15332537.0
2032110,冻整头及半头乳猪肉,140930,千克,0,?,7820493.0
2032190,其他冻整头及半头猪肉,117489,千克,0,?,3459512.0
2032900,其他冻猪肉,3804425,千克,0,?,114958069.0
2044200,冻带骨绵羊肉,75452,千克,0,?,4151904.0
2044300,冻去骨绵羊肉,189162,千克,0,?,8764425.0
2045000,山羊肉,476070,千克,0,?,32300007.0
2050000,鲜、冷、冻马、驴、骡肉,5037,千克,0,?,608625.0
2062200,冻牛肝,11787,千克,0,?,94927.0
2062900,其他冻牛杂碎,5000,千克,0,?,51444.0
2064900,其他冻猪杂碎,2000,千克,0,?,15557.0
2068000,其他鲜、冷杂碎（牛、猪杂碎除外）,150,千克,0,?,4645.0
2069000,其他冻杂碎（牛、猪杂碎除外）,700,千克,0,?,100644.0
2071100,整只鸡，鲜或冷的,9356980,千克,0,?,190003795.0
2071200,整只鸡，冻的,492502,千克,0,?,9620526.0
2071311,鲜或冷的带骨鸡块,11484,千克,0,?,263234.0
2071329,鲜或冷的其他鸡杂碎,12198,千克,0,?,266209.0
2071411,带骨的冻鸡块,1425934,千克,0,?,18321699.0
2071419,其他冻鸡块,8674343,千克,0,?,98102391.0
2071421,冻鸡翼（不包括翼尖）,205922,千克,0,?,6820244.0
2071429,其他冻鸡杂碎,324504,千克,0,?,1478454.0
2074100,鲜或冷的整只鸭,3225028,千克,0,?,50089252.0
2074200,整只冻鸭,310672,千克,0,?,3960212.0
2074500,冻的鸭块及杂碎,663851,千克,0,?,7408905.0
2075100,鲜或冷的整只鹅,1515961,千克,0,?,37276223.0
2075200,整只冻鹅,610,千克,0,?,19079.0
2081020,冻兔肉，不包括兔头,763702,千克,0,?,16938639.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,340645,千克,0,?,9409307.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,233,千克,0,?,22675.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,36181,千克,0,?,961105.0
2101900,其他干、熏、盐腌或盐渍猪肉,54395,千克,0,?,3131458.0
2102000,干、熏、盐腌或盐渍牛肉,350,千克,0,?,28313.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,28798,千克,0,?,1102915.0
3011100,淡水观赏鱼,29279,千克,0,?,1886030.0
3019290,其他活鳗（鳗鲡属）鱼，鱼苗除外,591193,千克,0,?,83061565.0
3019390,"其他活鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,鱼苗除外",5207914,千克,0,?,116534080.0
3019919,其他鱼苗,66750,千克,0,?,2809232.0
3019991,活罗非鱼,132455,千克,0,?,2532335.0
3019992,活?,12600,千克,0,?,1572469.0
3019993,其他活鲤科鱼,1426689,千克,0,?,32884985.0
3019999,其他活鱼,3212890,千克,0,?,133019475.0
3022300,鲜、冷鳎鱼,17994,千克,0,?,1115856.0
3025100,鲜、冷鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼）,1128,千克,0,?,14386.0
3027300,鲜、冷鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,4451,千克,0,?,10364.0
