商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,1216905,千克,1986,头,45003092.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,71999,千克,1480,头,2228200.0
1039200,其他猪，重量≥50kg，改良种用除外,27817856,千克,248056,头,494078626.0
1042090,其他山羊，改良种用除外,34215,千克,1100,头,1754699.0
1051190,其他鸡，改良种用除外，重量≤185g,17200,千克,378080,只,1199186.0
1061190,其他灵长目动物，改良种用除外,8449,千克,2535,只,31201012.0
1061490,"其他家兔及野兔,改良种用除外",1087,千克,446,只,267266.0
1061990,"未列名哺乳动物,改良种用除外",3646,千克,3438,只,2297802.0
1062020,食用爬行动物,75158,千克,57315,只,4488248.0
1062090,未列名爬行动物,1903,千克,146674,只,501280.0
1064990,"其他昆虫,改良种用除外",2465,千克,2224000,只,58650.0
1069011,改良种用蛙苗,3,千克,200,只,139.0
1069019,其他改良种用活动物,30,千克,2,只,80000.0
1069090,"其他活动物,改良种用除外",15268,千克,366000,只,892915.0
2023000,冻去骨牛肉,18000,千克,0,?,886821.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,317047,千克,0,?,11308603.0
2031900,其他鲜或冷的猪肉,437024,千克,0,?,14255844.0
2032190,其他冻整头及半头猪肉,265910,千克,0,?,8756924.0
2032900,其他冻猪肉,1891890,千克,0,?,61858385.0
2044100,冻整头及半头绵羊肉,141,千克,0,?,8125.0
2044200,冻带骨绵羊肉,46392,千克,0,?,3609786.0
2044300,冻去骨绵羊肉,83225,千克,0,?,5808619.0
2045000,山羊肉,346120,千克,0,?,25601969.0
2062900,其他冻牛杂碎,5000,千克,0,?,22744.0
2071100,整只鸡，鲜或冷的,9594680,千克,0,?,225955869.0
2071200,整只鸡，冻的,311656,千克,0,?,7066987.0
2071311,鲜或冷的带骨鸡块,265526,千克,0,?,6854292.0
2071329,鲜或冷的其他鸡杂碎,50510,千克,0,?,1183642.0
2071411,带骨的冻鸡块,1922683,千克,0,?,29862289.0
2071419,其他冻鸡块,6133263,千克,0,?,99447869.0
2071421,冻鸡翼（不包括翼尖）,98318,千克,0,?,3795152.0
2071429,其他冻鸡杂碎,131722,千克,0,?,1027075.0
2074100,鲜或冷的整只鸭,2479438,千克,0,?,39607975.0
2074200,整只冻鸭,373803,千克,0,?,5726378.0
2074400,鲜或冷的鸭块及杂碎,15940,千克,0,?,232092.0
2074500,冻的鸭块及杂碎,413049,千克,0,?,4769356.0
2075100,鲜或冷的整只鹅,1176256,千克,0,?,42686164.0
2075200,整只冻鹅,1543,千克,0,?,52462.0
2075400,鲜或冷的鹅块及杂碎,3799,千克,0,?,73791.0
2081020,冻兔肉，不包括兔头,295492,千克,0,?,8919156.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,501541,千克,0,?,21344689.0
2089090,其他鲜、冷、冻的肉及食用杂碎,2091,千克,0,?,172453.0
2101110,干、熏、盐腌或盐渍带骨猪腿,4500,千克,0,?,196035.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,16322,千克,0,?,685207.0
2101900,其他干、熏、盐腌或盐渍猪肉,20385,千克,0,?,1243424.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,35183,千克,0,?,1494763.0
3011100,淡水观赏鱼,39532,千克,0,?,3034312.0
3011900,其他观赏鱼,65,千克,0,?,52680.0
3019290,其他活鳗鱼，鱼苗除外,687710,千克,0,?,123871769.0
3019390,"其他活鲤科鱼, 鱼苗除外",4131249,千克,0,?,93009182.0
3019911,鲈鱼苗,33080,千克,0,?,2955714.0
3019919,其他鱼苗,436592,千克,0,?,24743842.0
3019991,活罗非鱼,164497,千克,0,?,2740692.0
3019992,活?,29400,千克,0,?,3542722.0
3019993,其他活鲤科鱼,1247978,千克,0,?,29148669.0
3019999,其他活鱼,3424712,千克,0,?,165793125.0
3022300,鲜或冷的鳎鱼,18069,千克,0,?,953551.0
3022900,其他鲜或冷的比目鱼,300,千克,0,?,46185.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,670,千克,0,?,20199.0
3027300,鲜或冷的鲤科鱼,7467,千克,0,?,23536.0
3027400,鲜或冷的鳗鱼,30509,千克,0,?,1536014.0
3028200,鲜或冷的?鱼及鳐鱼,38860,千克,0,?,1539508.0
3028910,鲜或冷的带鱼,3765,千克,0,?,159798.0
3028920,鲜或冷的黄鱼,537485,千克,0,?,21732390.0
3028930,鲜或冷的鲳鱼,113606,千克,0,?,5036606.0
3028940,鲜或冷的?,3000,千克,0,?,162919.0
3028990,其他鲜或冷的鱼,1966809,千克,0,?,80999071.0
3029100,鲜或冷的鱼肝、鱼卵及鱼精,430650,千克,0,?,110502453.0
3029900,其他鲜或冷的可食用鱼杂碎,121078,千克,0,?,33440269.0
3031100,冻红大麻哈鱼,27112,千克,0,?,1694611.0
3031200,其他冻大麻哈鱼,1092846,千克,0,?,14992083.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,63680,千克,0,?,3719265.0
3031900,其他冻鲑科鱼,37709,千克,0,?,1031186.0
3032300,冻罗非鱼,11383642,千克,0,?,189755325.0
3032400,冻鲶鱼,801367,千克,0,?,18498328.0
