商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,962625,千克,1560,头,31446014.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,54650,千克,1130,头,1579667.0
1039200,其他猪，重量≥50kg，改良种用除外,14604876,千克,128679,头,236707425.0
1051190,其他鸡，改良种用除外，重量≤185g,8576,千克,197960,只,456099.0
1061190,其他灵长目动物，改良种用除外,8084,千克,2345,只,25725025.0
1061490,"其他家兔及野兔,改良种用除外",3453,千克,1196,只,310421.0
1061990,"未列名哺乳动物,改良种用除外",3484,千克,5533,只,1756507.0
1062020,食用爬行动物,22088,千克,15328,只,1592999.0
1062090,未列名爬行动物,2598,千克,106910,只,631236.0
1063990,未列名鸟,7,千克,144,只,9129.0
1064990,"其他昆虫,改良种用除外",6050,千克,600500,只,80558.0
1069011,改良种用蛙苗,6,千克,300,只,951.0
1069090,"其他活动物,改良种用除外",8962,千克,3225400,只,121374.0
2012000,鲜或冷的带骨牛肉,960,千克,0,?,32614.0
2023000,冻去骨牛肉,59116,千克,0,?,3528967.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,214229,千克,0,?,5894088.0
2031900,其他鲜或冷的猪肉,379657,千克,0,?,9528205.0
2032110,冻整头及半头乳猪肉,69380,千克,0,?,5070554.0
2032190,其他冻整头及半头猪肉,9800,千克,0,?,246351.0
2032900,其他冻猪肉,2937925,千克,0,?,89915825.0
2042200,鲜或冷的带骨绵羊肉,607,千克,0,?,44009.0
2042300,鲜或冷的去骨绵羊肉,387,千克,0,?,16963.0
2044200,冻带骨绵羊肉,37000,千克,0,?,2430826.0
2044300,冻去骨绵羊肉,500,千克,0,?,27894.0
2045000,山羊肉,23540,千克,0,?,1668924.0
2050000,鲜、冷、冻的马、驴、骡肉,6805,千克,0,?,785643.0
2062900,其他冻牛杂碎,10000,千克,0,?,38788.0
2069000,其他冻杂碎（牛、猪杂碎除外）,252,千克,0,?,31576.0
2071100,整只鸡，鲜或冷的,5218744,千克,0,?,106802496.0
2071200,整只鸡，冻的,364167,千克,0,?,7066078.0
2071311,鲜或冷的带骨鸡块,109798,千克,0,?,2729693.0
2071329,鲜或冷的其他鸡杂碎,14248,千克,0,?,315342.0
