商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,915929,千克,1441,头,35374795.0
1039200,其他猪，重量≥50kg，改良种用除外,8301135,千克,73847,头,358441247.0
1042090,其他山羊，改良种用除外,3300,千克,110,头,212058.0
1051190,其他鸡，改良种用除外，重量≤185g,13800,千克,288800,只,983895.0
1061490,"其他家兔及野兔,改良种用除外",886,千克,373,只,256356.0
1061910,其他改良种用哺乳动物,140,千克,14,只,69728.0
1061990,"未列名哺乳动物,改良种用除外",10206,千克,16864,只,3888189.0
1062020,食用爬行动物,43610,千克,34391,只,3084332.0
1062090,未列名爬行动物,3182,千克,304355,只,935941.0
1064910,改良种用昆虫,1,千克,1000,只,208.0
1064990,"其他昆虫,改良种用除外",1200,千克,1620000,只,17687.0
2023000,冻去骨牛肉,2996,千克,0,?,261383.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,17672,千克,0,?,1334281.0
2031900,其他鲜或冷的猪肉,96982,千克,0,?,6573182.0
2032190,其他冻整头及半头猪肉,96600,千克,0,?,4034075.0
2032900,其他冻猪肉,538750,千克,0,?,31355876.0
2044200,冻带骨绵羊肉,93427,千克,0,?,5372999.0
2044300,冻去骨绵羊肉,40525,千克,0,?,1887884.0
2045000,山羊肉,16000,千克,0,?,1142400.0
2050000,鲜、冷、冻的马、驴、骡肉,15797,千克,0,?,1521381.0
2062900,其他冻牛杂碎,7000,千克,0,?,34531.0
2069000,其他冻杂碎（牛、猪杂碎除外）,12942,千克,0,?,410666.0
2071100,整只鸡，鲜或冷的,5968251,千克,0,?,144756219.0
2071200,整只鸡，冻的,302919,千克,0,?,6459830.0
2071311,鲜或冷的带骨鸡块,103543,千克,0,?,2822782.0
2071329,鲜或冷的其他鸡杂碎,14056,千克,0,?,309725.0
2071411,带骨的冻鸡块,1865263,千克,0,?,24908632.0
2071419,其他冻鸡块,6219503,千克,0,?,79781334.0
2071421,冻鸡翼（不包括翼尖）,226402,千克,0,?,7332471.0
2071429,其他冻鸡杂碎,144578,千克,0,?,1255989.0
2074100,鲜或冷的整只鸭,1652209,千克,0,?,27722957.0
2074200,整只冻鸭,458603,千克,0,?,6394748.0
2074300,鲜或冷的鸭肥肝,72000,千克,0,?,306000.0
2074400,鲜或冷的鸭块及杂碎,14606,千克,0,?,238078.0
2074500,冻的鸭块及杂碎,483656,千克,0,?,4925419.0
2075100,鲜或冷的整只鹅,944155,千克,0,?,31862740.0
2075200,整只冻鹅,213,千克,0,?,8745.0
2075400,鲜或冷的鹅块及杂碎,6593,千克,0,?,138316.0
2081020,冻兔肉，不包括兔头,569153,千克,0,?,18572875.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,232923,千克,0,?,9148674.0
2089090,其他鲜、冷、冻的肉及食用杂碎,18000,千克,0,?,1239799.0
2101110,干、熏、盐腌或盐渍带骨猪腿,1160,千克,0,?,112384.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,3216,千克,0,?,203808.0
2101900,其他干、熏、盐腌或盐渍猪肉,4659,千克,0,?,339677.0
2102000,干、熏、盐腌或盐渍牛肉,8,千克,0,?,1112.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,51174,千克,0,?,1395757.0
3011100,淡水观赏鱼,30538,千克,0,?,3037208.0
3019190,其他活鳟鱼，鱼苗除外,7500,千克,0,?,285000.0
3019290,其他活鳗鱼，鱼苗除外,813094,千克,0,?,99639887.0
3019390,"其他活鲤科鱼, 鱼苗除外",2417057,千克,0,?,48797642.0
3019911,鲈鱼苗,123,千克,0,?,1976.0
3019919,其他鱼苗,136930,千克,0,?,6329194.0
3019991,活罗非鱼,117187,千克,0,?,1891558.0
3019992,活?,37250,千克,0,?,3968724.0
3019993,其他活鲤科鱼,914051,千克,0,?,19900212.0
