商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,400,千克,2,头,16000.0
1029090,其他牛，改良种用除外,614785,千克,909,头,25457837.0
1039200,其他猪，重量≥50kg，改良种用除外,12387723,千克,101995,头,233781844.0
1041090,其他绵羊，改良种用除外,3360,千克,168,头,201600.0
1042090,其他山羊，改良种用除外,18780,千克,774,头,1108679.0
1051110,改良种用鸡，改良种用除外，重量≤185g,1986,千克,36468,只,2497286.0
1051190,其他鸡，改良种用除外，重量≤185g,12612,千克,296196,只,1284765.0
1061490,"其他家兔及野兔,改良种用除外",1249,千克,427,只,400709.0
1061990,"未列名哺乳动物,改良种用除外",4827,千克,17191,只,10293080.0
1062020,食用爬行动物,120638,千克,89034,只,6176852.0
1062090,未列名爬行动物,1399,千克,161775,只,1412590.0
1064910,改良种用昆虫,8,千克,9300,只,1321.0
1064990,"其他昆虫,改良种用除外",2138,千克,3446500,只,68187.0
1069090,"其他活动物,改良种用除外",40618,千克,12409493,只,1141134.0
2012000,鲜或冷的带骨牛肉,1962,千克,0,?,137333.0
2013000,鲜或冷的去骨牛肉,23098,千克,0,?,2624094.0
2022000,冻带骨牛肉,7591,千克,0,?,812520.0
2023000,冻去骨牛肉,65940,千克,0,?,6639949.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,330091,千克,0,?,8571044.0
2031900,其他鲜或冷的猪肉,96876,千克,0,?,2647261.0
2032110,冻整头及半头乳猪肉,45722,千克,0,?,3775260.0
2032190,其他冻整头及半头猪肉,110572,千克,0,?,2546842.0
2032200,冻带骨猪前腿、猪后腿及其肉块,30970,千克,0,?,1022690.0
2032900,其他冻猪肉,3561305,千克,0,?,92623727.0
2042100,鲜或冷的整头及半头绵羊肉,1980,千克,0,?,269280.0
2044200,冻带骨绵羊肉,198583,千克,0,?,13830368.0
2044300,冻去骨绵羊肉,40234,千克,0,?,2950225.0
2045000,鲜、冷、冻山羊肉,51960,千克,0,?,3383301.0
2050000,鲜、冷、冻的马、驴、骡肉,12155,千克,0,?,1409529.0
2061000,鲜或冷的牛杂碎,760,千克,0,?,33488.0
2062100,冻牛舌,50,千克,0,?,2713.0
2062200,冻牛肝,155500,千克,0,?,751089.0
2062900,其他冻牛杂碎,3804,千克,0,?,43214.0
2064100,冻猪肝,19000,千克,0,?,124379.0
2064900,其他冻猪杂碎,50910,千克,0,?,808486.0
2069000,其他冻杂碎（牛、猪杂碎除外）,73752,千克,0,?,872403.0
2071100,整只鸡，鲜或冷的,6021062,千克,0,?,134459577.0
2071200,整只鸡，冻的,1046687,千克,0,?,12657930.0
2071311,鲜或冷的带骨鸡块,261505,千克,0,?,7161025.0
2071319,鲜或冷的其他鸡块,8715,千克,0,?,231292.0
2071321,鲜或冷的鸡翼（不包括翼尖）,1132,千克,0,?,26754.0
2071329,鲜或冷的其他鸡杂碎,20602,千克,0,?,452484.0
2071411,带骨的冻鸡块,7666063,千克,0,?,67695676.0
2071419,其他冻鸡块,52522858,千克,0,?,541045282.0
2071421,冻鸡翼（不包括翼尖）,549522,千克,0,?,12394870.0
2071422,冻鸡爪,500,千克,0,?,13400.0
2071429,其他冻鸡杂碎,1542190,千克,0,?,7267961.0
2074100,鲜或冷的整只鸭,1255612,千克,0,?,21053925.0
2074200,整只冻鸭,7872604,千克,0,?,43146233.0
2074300,鲜或冷的鸭肥肝,56310,千克,0,?,579222.0
2074400,鲜或冷的鸭块及杂碎,23525,千克,0,?,417618.0
2074500,冻的鸭块及杂碎,3981521,千克,0,?,29724363.0
2075100,鲜或冷的整只鹅,1295061,千克,0,?,49168432.0
2075300,鲜或冷的鹅肥肝,500,千克,0,?,48050.0
2075400,鲜或冷的鹅块及杂碎,38853,千克,0,?,1491498.0
2081020,冻兔肉，不包括兔头,292354,千克,0,?,7558240.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,311686,千克,0,?,16891296.0
2089090,其他鲜、冷、冻的肉及食用杂碎,27620,千克,0,?,1469461.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,146000,千克,0,?,1400997.0
2099000,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",450,千克,0,?,2970.0
2101110,干、熏、盐腌或盐渍带骨猪腿,5150,千克,0,?,469626.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,6837,千克,0,?,487933.0
2101900,其他干、熏、盐腌或盐渍猪肉,22695,千克,0,?,1616858.0
2102000,干、熏、盐腌或盐渍牛肉,5551,千克,0,?,593299.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,132843,千克,0,?,3752784.0
3011100,淡水观赏鱼,27659,千克,0,?,3012759.0
3019290,其他活鳗鱼，鱼苗除外,684898,千克,0,?,70630134.0
