商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,1060597,千克,1701,头,40494428.0
1039200,其他猪，重量≥50kg，改良种用除外,11283259,千克,96197,头,562247492.0
1042090,其他山羊，改良种用除外,17260,千克,551,头,937812.0
1051190,其他鸡，改良种用除外，重量≤185g,24508,千克,511200,只,1807288.0
1061190,其他灵长目动物，改良种用除外,6071,千克,1589,只,32250039.0
1061490,"其他家兔及野兔,改良种用除外",1427,千克,635,只,384877.0
1061910,其他改良种用哺乳动物,670,千克,67,只,242783.0
1061990,"未列名哺乳动物,改良种用除外",4119,千克,2575,只,2112990.0
1062020,食用爬行动物,144944,千克,101096,只,8774231.0
1062090,未列名爬行动物,1964,千克,172293,只,444136.0
1064990,"其他昆虫,改良种用除外",2222,千克,1960500,只,67625.0
1069090,"其他活动物,改良种用除外",107386,千克,2219200,只,2205459.0
2022000,冻带骨牛肉,47,千克,0,?,4834.0
2023000,冻去骨牛肉,2963,千克,0,?,155432.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,97868,千克,0,?,7354066.0
2031900,其他鲜或冷的猪肉,214680,千克,0,?,15707029.0
2032200,冻带骨猪前腿、猪后腿及其肉块,26400,千克,0,?,362342.0
2032900,其他冻猪肉,1143400,千克,0,?,58248473.0
2042200,鲜或冷的带骨绵羊肉,21,千克,0,?,4268.0
2044300,冻去骨绵羊肉,40966,千克,0,?,3590461.0
2045000,山羊肉,235320,千克,0,?,18323851.0
2050000,鲜、冷、冻的马、驴、骡肉,12838,千克,0,?,1206650.0
2062900,其他冻牛杂碎,5000,千克,0,?,22977.0
2064900,其他冻猪杂碎,6070,千克,0,?,151978.0
2069000,其他冻杂碎（牛、猪杂碎除外）,2032,千克,0,?,207938.0
2071100,整只鸡，鲜或冷的,10509110,千克,0,?,258570252.0
2071200,整只鸡，冻的,284145,千克,0,?,6841212.0
2071311,鲜或冷的带骨鸡块,219906,千克,0,?,6272205.0
2071329,鲜或冷的其他鸡杂碎,26901,千克,0,?,654463.0
2071411,带骨的冻鸡块,2065088,千克,0,?,35251454.0
2071419,其他冻鸡块,5108583,千克,0,?,84711616.0
2071421,冻鸡翼（不包括翼尖）,109802,千克,0,?,4667969.0
2071429,其他冻鸡杂碎,301354,千克,0,?,2071263.0
2074100,鲜或冷的整只鸭,2088726,千克,0,?,37848423.0
2074200,整只冻鸭,1536915,千克,0,?,16199595.0
2074400,鲜或冷的鸭块及杂碎,16741,千克,0,?,275810.0
2074500,冻的鸭块及杂碎,392303,千克,0,?,5064665.0
2075100,鲜或冷的整只鹅,1256325,千克,0,?,48307154.0
2075200,整只冻鹅,9800,千克,0,?,398551.0
2075400,鲜或冷的鹅块及杂碎,5670,千克,0,?,168164.0
2081020,冻兔肉，不包括兔头,483044,千克,0,?,16151671.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,554778,千克,0,?,21832556.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,15382,千克,0,?,896218.0
2101900,其他干、熏、盐腌或盐渍猪肉,40790,千克,0,?,3061602.0
