商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,963880,千克,1610,头,32786484.0
1031000,改良种用猪,5265,千克,68,头,210389.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,98060,千克,2096,头,2765908.0
1039200,其他猪，重量≥50kg，改良种用除外,14362738,千克,134003,头,268222904.0
1051190,其他鸡，改良种用除外，重量≤185g,7970,千克,185820,只,458459.0
1059490,其他鸡，改良种用除外，重量＞185g,429474,千克,212412,只,7966528.0
1061190,其他灵长目动物，改良种用除外,10980,千克,2338,只,24627021.0
1061490,"其他家兔及野兔,改良种用除外",14178,千克,1800,只,514800.0
1061990,"未列名哺乳动物,改良种用除外",4117,千克,6035,只,14725245.0
1062020,食用爬行动物,18150,千克,14330,只,1220739.0
1062090,未列名爬行动物,1615,千克,110860,只,364570.0
1063921,食用乳鸽,45238,千克,73770,只,1483186.0
1063929,其他食用鸟,8020,千克,12320,只,88743.0
1064990,"其他昆虫,改良种用除外",1400,千克,504000,只,11741.0
1069011,改良种用蛙苗,6,千克,800,只,5181.0
1069090,"其他活动物,改良种用除外",9344,千克,55000,只,45432.0
2023000,冻去骨牛肉,213439,千克,0,?,13223002.0
2031200,鲜、冷带骨猪前腿、猪后腿及其肉块,282985,千克,0,?,9004013.0
2031900,其他鲜、冷猪肉,476131,千克,0,?,14583941.0
2032110,冻整头及半头乳猪肉,55600,千克,0,?,4065031.0
2032190,其他冻整头及半头猪肉,60000,千克,0,?,1985942.0
2032900,其他冻猪肉,2967436,千克,0,?,93721177.0
2044200,冻带骨绵羊肉,26400,千克,0,?,1480813.0
2044300,冻去骨绵羊肉,45040,千克,0,?,2048620.0
2050000,鲜、冷、冻马、驴、骡肉,5185,千克,0,?,462861.0
2062900,其他冻牛杂碎,5000,千克,0,?,52325.0
2064900,其他冻猪杂碎,97690,千克,0,?,1857833.0
2068000,其他鲜、冷杂碎（牛、猪杂碎除外）,210,千克,0,?,7174.0
2069000,其他冻杂碎（牛、猪杂碎除外）,2080,千克,0,?,59034.0
2071100,整只鸡，鲜或冷的,5645696,千克,0,?,112700877.0
2071200,整只鸡，冻的,203001,千克,0,?,3863501.0
2071311,鲜或冷的带骨鸡块,3500,千克,0,?,90840.0
2071329,鲜或冷的其他鸡杂碎,6409,千克,0,?,132101.0
2071411,带骨的冻鸡块,1380882,千克,0,?,16373693.0
2071419,其他冻鸡块,8913544,千克,0,?,108782466.0
2071421,冻鸡翼（不包括翼尖）,153413,千克,0,?,5477900.0
2071429,其他冻鸡杂碎,45153,千克,0,?,141391.0
2074100,鲜或冷的整只鸭,2042718,千克,0,?,27723879.0
2074200,整只冻鸭,184398,千克,0,?,2472010.0
2074500,冻的鸭块及杂碎,238078,千克,0,?,2986948.0
2075100,鲜或冷的整只鹅,1112568,千克,0,?,27046411.0
2075400,鲜或冷的鹅块及杂碎,369,千克,0,?,11740.0
2081020,冻兔肉，不包括兔头,272643,千克,0,?,6628985.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,224930,千克,0,?,5486255.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,23601,千克,0,?,513640.0
2101900,其他干、熏、盐腌或盐渍猪肉,4400,千克,0,?,223757.0
2102000,干、熏、盐腌或盐渍牛肉,500,千克,0,?,41360.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,30148,千克,0,?,788209.0
3011100,淡水观赏鱼,19296,千克,0,?,1884474.0
