商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,920200,千克,1506,头,30690222.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,50570,千克,1050,头,1540099.0
1039200,其他猪，重量≥50kg，改良种用除外,14933512,千克,135354,头,255565768.0
1042090,其他山羊，改良种用除外,10170,千克,329,头,491419.0
1051190,其他鸡，改良种用除外，重量≤185g,7820,千克,180300,只,367694.0
1061190,其他灵长目动物，改良种用除外,2890,千克,870,只,10306889.0
1061490,"其他家兔及野兔,改良种用除外",4340,千克,1469,只,549321.0
1061990,"未列名哺乳动物,改良种用除外",1451,千克,1013,只,475030.0
1062020,食用爬行动物,44638,千克,26942,只,3120236.0
1062090,未列名爬行动物,2078,千克,47512,只,182397.0
1069090,"其他活动物,改良种用除外",8850,千克,91500,只,86099.0
2023000,冻去骨牛肉,28156,千克,0,?,1652848.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,240525,千克,0,?,7265003.0
2031900,其他鲜或冷的猪肉,349804,千克,0,?,9463071.0
2032110,冻整头及半头乳猪肉,47780,千克,0,?,3249466.0
2032900,其他冻猪肉,2348676,千克,0,?,74674805.0
2044200,冻带骨绵羊肉,25019,千克,0,?,1773038.0
2044300,冻去骨绵羊肉,68546,千克,0,?,4024971.0
2045000,山羊肉,111139,千克,0,?,6450376.0
2062900,其他冻牛杂碎,13675,千克,0,?,143452.0
2071100,整只鸡，鲜或冷的,5992003,千克,0,?,123598631.0
2071200,整只鸡，冻的,229284,千克,0,?,4599852.0
2071311,鲜或冷的带骨鸡块,77524,千克,0,?,1980222.0
2071329,鲜或冷的其他鸡杂碎,13782,千克,0,?,297169.0
2071411,带骨的冻鸡块,1040092,千克,0,?,11889156.0
2071419,其他冻鸡块,4540633,千克,0,?,61207923.0
2071421,冻鸡翼（不包括翼尖）,43358,千克,0,?,1403785.0
2071429,其他冻鸡杂碎,58440,千克,0,?,261720.0
2074100,鲜或冷的整只鸭,1609567,千克,0,?,24049229.0
