商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,973255,千克,1586,头,32562168.0
1031000,改良种用猪,10500,千克,150,头,342267.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,70000,千克,1446,头,1925716.0
1039200,其他猪，重量≥50kg，改良种用除外,12666781,千克,117266,头,228030221.0
1051110,改良种用鸡，改良种用除外，重量≤185g,525,千克,15000,只,22500.0
1051190,其他鸡，改良种用除外，重量≤185g,9689,千克,225660,只,562076.0
1059490,其他鸡，改良种用除外，重量＞185g,476588,千克,236994,只,8736526.0
1061190,其他灵长目动物，改良种用除外,14586,千克,2665,只,26224343.0
1061490,"其他家兔及野兔,改良种用除外",7089,千克,900,只,257400.0
1061910,其他改良种用哺乳动物,600,千克,6,只,14643.0
1061990,"未列名哺乳动物,改良种用除外",3698,千克,5748,只,1375554.0
1062020,食用爬行动物,27901,千克,23371,只,2024335.0
1062090,未列名爬行动物,1933,千克,89680,只,368190.0
1063921,食用乳鸽,47471,千克,76635,只,1544632.0
1063929,其他食用鸟,12290,千克,16340,只,123591.0
1064990,"其他昆虫,改良种用除外",2100,千克,756000,只,17581.0
1069011,改良种用蛙苗,3,千克,500,只,652.0
1069090,"其他活动物,改良种用除外",10578,千克,4682000,只,167037.0
2023000,冻去骨牛肉,639222,千克,0,?,41706021.0
2031200,鲜、冷带骨猪前腿、猪后腿及其肉块,272120,千克,0,?,8765015.0
2031900,其他鲜、冷猪肉,459735,千克,0,?,14565378.0
2032190,其他冻整头及半头猪肉,30000,千克,0,?,995282.0
2032900,其他冻猪肉,2892428,千克,0,?,94193491.0
2044200,冻带骨绵羊肉,41160,千克,0,?,2273930.0
2044300,冻去骨绵羊肉,38493,千克,0,?,1882153.0
2062900,其他冻牛杂碎,5000,千克,0,?,52494.0
2071100,整只鸡，鲜或冷的,4684418,千克,0,?,92895899.0
2071200,整只鸡，冻的,297500,千克,0,?,5839135.0
2071311,鲜或冷的带骨鸡块,7261,千克,0,?,147942.0
2071329,鲜或冷的其他鸡杂碎,7464,千克,0,?,139841.0
2071411,带骨的冻鸡块,1193532,千克,0,?,15381325.0
2071419,其他冻鸡块,7880822,千克,0,?,98923355.0
2071421,冻鸡翼（不包括翼尖）,135099,千克,0,?,4932523.0
2071429,其他冻鸡杂碎,45960,千克,0,?,143832.0
2074100,鲜或冷的整只鸭,1906346,千克,0,?,25317510.0
2074200,整只冻鸭,261354,千克,0,?,3470192.0
2074500,冻的鸭块及杂碎,1197800,千克,0,?,13090438.0
2075100,鲜或冷的整只鹅,935770,千克,0,?,23312428.0
2075200,整只冻鹅,3250,千克,0,?,103807.0
2075500,冻的鹅块及杂碎,270,千克,0,?,8617.0
2081020,冻兔肉，不包括兔头,547307,千克,0,?,13215570.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,270127,千克,0,?,5962320.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,28082,千克,0,?,613051.0
2101900,其他干、熏、盐腌或盐渍猪肉,7525,千克,0,?,406525.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,18365,千克,0,?,515482.0
3011100,淡水观赏鱼,19495,千克,0,?,2104895.0
3019290,其他活鳗（鳗鲡属）鱼，鱼苗除外,504023,千克,0,?,78883106.0
3019310,鲤科鱼苗（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,2620,千克,0,?,3454.0
3019390,"其他活鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,鱼苗除外",3377836,千克,0,?,77184513.0
3019919,其他鱼苗,414322,千克,0,?,51256948.0
