商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,692310,千克,1090,头,30460975.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,4448,千克,90,头,117315.0
1039200,其他猪，重量≥50kg，改良种用除外,11158396,千克,94454,头,232480886.0
1051190,其他鸡，改良种用除外，重量≤185g,12508,千克,254100,只,979195.0
1061490,"其他家兔及野兔,改良种用除外",1281,千克,477,只,303226.0
1061990,"未列名哺乳动物,改良种用除外",7262,千克,9827,只,13484163.0
1062020,食用爬行动物,18353,千克,17497,只,1444564.0
1062090,未列名爬行动物,1383,千克,157200,只,546601.0
1064910,改良种用昆虫,16,千克,20050,只,2754.0
1064990,"其他昆虫,改良种用除外",2686,千克,4286650,只,241523.0
1069090,"其他活动物,改良种用除外",69282,千克,741682,只,750160.0
2023000,冻去骨牛肉,4000,千克,0,?,284946.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,508430,千克,0,?,12767361.0
2031900,其他鲜或冷的猪肉,99355,千克,0,?,2682846.0
2032190,其他冻整头及半头猪肉,50000,千克,0,?,1159375.0
2032200,冻带骨猪前腿、猪后腿及其肉块,15700,千克,0,?,790650.0
2032900,其他冻猪肉,1278270,千克,0,?,40950280.0
2043000,冻整头及半头羔羊肉,200,千克,0,?,14800.0
2044100,冻整头及半头绵羊肉,1035,千克,0,?,114109.0
2044200,冻带骨绵羊肉,74820,千克,0,?,6208795.0
2044300,冻去骨绵羊肉,39044,千克,0,?,3041431.0
2050000,鲜、冷、冻的马、驴、骡肉,28112,千克,0,?,3004307.0
2062200,冻牛肝,25000,千克,0,?,266908.0
2062900,其他冻牛杂碎,11375,千克,0,?,129224.0
2069000,其他冻杂碎（牛、猪杂碎除外）,26476,千克,0,?,570282.0
2071100,整只鸡，鲜或冷的,5855553,千克,0,?,148996234.0
2071200,整只鸡，冻的,233497,千克,0,?,5000101.0
2071311,鲜或冷的带骨鸡块,150965,千克,0,?,4130853.0
2071319,鲜或冷的其他鸡块,7867,千克,0,?,238078.0
