商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,276420,千克,427,头,11113177.0
1039200,其他猪，重量≥50kg，改良种用除外,9500068,千克,81257,头,192523807.0
1051190,其他鸡，改良种用除外，重量≤185g,5760,千克,116900,只,396534.0
1061490,"其他家兔及野兔,改良种用除外",710,千克,260,只,189286.0
1061910,其他改良种用哺乳动物,1060,千克,106,只,1345829.0
1061990,"未列名哺乳动物,改良种用除外",6461,千克,24548,只,8403304.0
1062020,食用爬行动物,18381,千克,16288,只,1522630.0
1062090,未列名爬行动物,824,千克,82800,只,175409.0
1064910,改良种用昆虫,12,千克,13700,只,1744.0
1064990,"其他昆虫,改良种用除外",362,千克,540500,只,18980.0
1069090,"其他活动物,改良种用除外",28836,千克,160250,只,238935.0
2023000,冻去骨牛肉,3622,千克,0,?,318158.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,815564,千克,0,?,24480765.0
2031900,其他鲜或冷的猪肉,411385,千克,0,?,12207224.0
2032110,冻整头及半头乳猪肉,5000,千克,0,?,153502.0
2032190,其他冻整头及半头猪肉,33000,千克,0,?,660059.0
2032900,其他冻猪肉,357500,千克,0,?,14983438.0
2050000,鲜、冷、冻的马、驴、骡肉,1026,千克,0,?,95397.0
2062900,其他冻牛杂碎,6400,千克,0,?,67933.0
2071100,整只鸡，鲜或冷的,6347830,千克,0,?,154280247.0
2071200,整只鸡，冻的,127558,千克,0,?,2511679.0
2071311,鲜或冷的带骨鸡块,150859,千克,0,?,4150822.0
2071319,鲜或冷的其他鸡块,14496,千克,0,?,391212.0
2071321,鲜或冷的鸡翼（不包括翼尖）,1448,千克,0,?,38793.0
2071329,鲜或冷的其他鸡杂碎,13574,千克,0,?,315360.0
2071411,带骨的冻鸡块,1374072,千克,0,?,15484213.0
2071419,其他冻鸡块,5337553,千克,0,?,70856007.0
2071421,冻鸡翼（不包括翼尖）,54352,千克,0,?,1520543.0
2071422,冻鸡爪,2250,千克,0,?,19036.0
2071429,其他冻鸡杂碎,117364,千克,0,?,971150.0
2074100,鲜或冷的整只鸭,1333666,千克,0,?,21820950.0
2074200,整只冻鸭,779223,千克,0,?,7396897.0
2074300,鲜或冷的鸭肥肝,48000,千克,0,?,177600.0
2074400,鲜或冷的鸭块及杂碎,14538,千克,0,?,236192.0
2074500,冻的鸭块及杂碎,212700,千克,0,?,2481550.0
2075100,鲜或冷的整只鹅,981582,千克,0,?,35995665.0
2075400,鲜或冷的鹅块及杂碎,29730,千克,0,?,996832.0
2081020,冻兔肉，不包括兔头,192620,千克,0,?,5157206.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,246277,千克,0,?,10381444.0
2089090,其他鲜、冷、冻的肉及食用杂碎,1130,千克,0,?,64582.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,1540,千克,0,?,100220.0
2101900,其他干、熏、盐腌或盐渍猪肉,780,千克,0,?,52108.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,30271,千克,0,?,627693.0
