商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1029090,其他牛，改良种用除外,1406118,千克,2219,头,52798208.0
1039200,其他猪，重量≥50kg，改良种用除外,14459104,千克,127055,头,562085686.0
1042090,其他山羊，改良种用除外,17200,千克,549,头,966246.0
1051190,其他鸡，改良种用除外，重量≤185g,17384,千克,363400,只,1159395.0
1059490,其他鸡，改良种用除外，重量＞185g,43447,千克,19384,只,670442.0
1061490,"其他家兔及野兔,改良种用除外",2532,千克,998,只,635306.0
1061910,其他改良种用哺乳动物,360,千克,36,只,159959.0
1061990,"未列名哺乳动物,改良种用除外",13061,千克,17586,只,4387205.0
1062020,食用爬行动物,152810,千克,104322,只,7455269.0
1062090,未列名爬行动物,3299,千克,303677,只,958469.0
1064910,改良种用昆虫,1,千克,500,只,100.0
1064990,"其他昆虫,改良种用除外",1680,千克,2460000,只,21857.0
1069090,"其他活动物,改良种用除外",8484,千克,286868,只,1185069.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,59907,千克,0,?,3665207.0
2031900,其他鲜或冷的猪肉,97168,千克,0,?,5805988.0
2032190,其他冻整头及半头猪肉,38800,千克,0,?,1707092.0
2032900,其他冻猪肉,655800,千克,0,?,43226155.0
2044200,冻带骨绵羊肉,46964,千克,0,?,3721090.0
2044300,冻去骨绵羊肉,22910,千克,0,?,1622728.0
2045000,山羊肉,266587,千克,0,?,21372932.0
2050000,鲜、冷、冻的马、驴、骡肉,16341,千克,0,?,1706185.0
2062900,其他冻牛杂碎,8000,千克,0,?,86641.0
2069000,其他冻杂碎（牛、猪杂碎除外）,27812,千克,0,?,620583.0
2071100,整只鸡，鲜或冷的,11738543,千克,0,?,274705158.0
2071200,整只鸡，冻的,297705,千克,0,?,5919291.0
2071311,鲜或冷的带骨鸡块,206334,千克,0,?,5458895.0
2071319,鲜或冷的其他鸡块,3130,千克,0,?,64884.0
2071321,鲜或冷的鸡翼（不包括翼尖）,556,千克,0,?,13494.0
2071329,鲜或冷的其他鸡杂碎,31543,千克,0,?,708321.0
2071411,带骨的冻鸡块,1324498,千克,0,?,16256746.0
2071419,其他冻鸡块,4346599,千克,0,?,51027944.0
2071421,冻鸡翼（不包括翼尖）,148231,千克,0,?,4313887.0
2071429,其他冻鸡杂碎,90104,千克,0,?,1345415.0
2074100,鲜或冷的整只鸭,2025800,千克,0,?,34332574.0
2074200,整只冻鸭,352049,千克,0,?,4131464.0
2074300,鲜或冷的鸭肥肝,48000,千克,0,?,214560.0
2074400,鲜或冷的鸭块及杂碎,14824,千克,0,?,229116.0
2074500,冻的鸭块及杂碎,86403,千克,0,?,1497687.0
2075100,鲜或冷的整只鹅,1350428,千克,0,?,44277612.0
2075400,鲜或冷的鹅块及杂碎,13729,千克,0,?,348720.0
2075500,冻的鹅块及杂碎,60,千克,0,?,2538.0
2081020,冻兔肉，不包括兔头,313556,千克,0,?,9546657.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,563892,千克,0,?,21434185.0
2101110,干、熏、盐腌或盐渍带骨猪腿,1800,千克,0,?,161436.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,11875,千克,0,?,761076.0
2101900,其他干、熏、盐腌或盐渍猪肉,22075,千克,0,?,1950366.0
2102000,干、熏、盐腌或盐渍牛肉,100,千克,0,?,7730.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,84991,千克,0,?,3141203.0
3011100,淡水观赏鱼,30101,千克,0,?,3034689.0
3019210,鳗鱼苗,502,千克,0,?,20916399.0
3019290,其他活鳗鱼，鱼苗除外,912150,千克,0,?,101849312.0
3019390,"其他活鲤科鱼, 鱼苗除外",3792263,千克,0,?,76845779.0
3019911,鲈鱼苗,42500,千克,0,?,3174701.0
3019919,其他鱼苗,171791,千克,0,?,11340915.0
3019991,活罗非鱼,171998,千克,0,?,2792828.0
3019992,活?,18200,千克,0,?,2098845.0
3019993,其他活鲤科鱼,1128059,千克,0,?,23686241.0
3019999,其他活鱼,4528483,千克,0,?,197301475.0
3022300,鲜或冷的鳎鱼,38438,千克,0,?,2055870.0
3022900,其他鲜或冷的比目鱼,2345,千克,0,?,269123.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,4360,千克,0,?,221345.0
3024600,鲜或冷的军曹鱼,123759,千克,0,?,4354291.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,21884,千克,0,?,545462.0
3025100,鲜或冷的鳕鱼,53293,千克,0,?,823945.0
