商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,958050,千克,1586,头,4763997.0
1031000,改良种用猪,15270,千克,206,头,79480.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,71925,千克,1493,头,297691.0
1039200,其他猪，重量≥50kg，改良种用除外,15517599,千克,145936,头,35627363.0
1051110,改良种用鸡，改良种用除外，重量≤185g,175,千克,5000,只,1634.0
1051190,其他鸡，改良种用除外，重量≤185g,6296,千克,117940,只,19086.0
1059490,其他鸡，改良种用除外，重量＞185g,440641,千克,218517,只,1191192.0
1061190,其他灵长目动物，改良种用除外,11269,千克,2202,只,3247050.0
1061490,"其他家兔及野兔,改良种用除外",5574,千克,1816,只,89026.0
1061990,"未列名哺乳动物,改良种用除外",4090,千克,10008,只,304981.0
1062020,食用爬行动物,6448,千克,7405,只,73060.0
1062090,未列名爬行动物,2662,千克,239800,只,89001.0
1063921,食用乳鸽,51708,千克,83130,只,240217.0
1063929,其他食用鸟,8840,千克,10840,只,12950.0
1064990,"其他昆虫,改良种用除外",2760,千克,828000,只,1068.0
1069090,"其他活动物,改良种用除外",10778,千克,5207500,只,27964.0
2023000,冻去骨牛肉,638500,千克,0,?,5985579.0
2031900,其他鲜、冷猪肉,809212,千克,0,?,3194286.0
2032110,冻整头及半头乳猪肉,80963,千克,0,?,746626.0
2032190,其他冻整头及半头猪肉,169368,千克,0,?,706718.0
2032900,其他冻猪肉,6283800,千克,0,?,25831969.0
2044200,冻带骨绵羊肉,38000,千克,0,?,341672.0
2044300,冻去骨绵羊肉,71881,千克,0,?,379625.0
2050000,鲜、冷、冻马、驴、骡肉,2398,千克,0,?,41783.0
2062900,其他冻牛杂碎,5000,千克,0,?,12575.0
2068000,其他鲜、冷杂碎（牛、猪杂碎除外）,619,千克,0,?,2500.0
2069000,其他冻杂碎（牛、猪杂碎除外）,400,千克,0,?,8485.0
2071100,整只鸡，鲜或冷的,4478318,千克,0,?,15288908.0
2071200,整只鸡，冻的,207058,千克,0,?,676482.0
2071311,鲜或冷的带骨鸡块,2543,千克,0,?,10170.0
2071329,鲜或冷的其他鸡杂碎,564,千克,0,?,2256.0
2071411,带骨的冻鸡块,968372,千克,0,?,2064234.0
2071419,其他冻鸡块,10487440,千克,0,?,21659925.0
2071421,冻鸡翼（不包括翼尖）,109766,千克,0,?,436541.0
2071429,其他冻鸡杂碎,430183,千克,0,?,358280.0
2074100,鲜或冷的整只鸭,1537750,千克,0,?,4058501.0
2074200,整只冻鸭,270179,千克,0,?,597481.0
2074500,冻的鸭块及杂碎,4612873,千克,0,?,7783957.0
2075100,鲜或冷的整只鹅,559550,千克,0,?,2398426.0
2075200,整只冻鹅,1500,千克,0,?,7352.0
2075400,鲜或冷的鹅块及杂碎,240,千克,0,?,1176.0
2075500,冻的鹅块及杂碎,200,千克,0,?,980.0
2081020,冻兔肉，不包括兔头,1148090,千克,0,?,4144247.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,261501,千克,0,?,960697.0
2099000,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",200,千克,0,?,1654.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,22550,千克,0,?,80462.0
2101900,其他干、熏、盐腌或盐渍猪肉,1500,千克,0,?,16025.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,10165,千克,0,?,38839.0
3011100,淡水观赏鱼,18417,千克,0,?,189891.0
3019290,其他活鳗（鳗鲡属）鱼，鱼苗除外,493921,千克,0,?,10122521.0
3019310,鲤科鱼苗（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,385,千克,0,?,120.0
3019390,"其他活鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,鱼苗除外",3225806,千克,0,?,11106711.0
3019912,鲟鱼苗,30,千克,0,?,16831.0
3019919,其他鱼苗,508814,千克,0,?,7713062.0
3019991,活罗非鱼,106350,千克,0,?,304091.0
3019993,其他活鲤科鱼,949162,千克,0,?,3368229.0
3019999,其他活鱼,2057072,千克,0,?,12984734.0
3022300,鲜、冷鳎鱼,18986,千克,0,?,176245.0
3027300,鲜、冷鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,2876,千克,0,?,2008.0
3027400,鲜、冷鳗鱼（鳗鲡属）,48137,千克,0,?,398595.0
3028200,鲜、冷?鱼及鳐鱼（鳐科）,11140,千克,0,?,82776.0
3028910,鲜、冷带鱼,6378,千克,0,?,43879.0
3028920,鲜、冷黄鱼,381085,千克,0,?,1850971.0
3028930,鲜、冷鲳鱼,81155,千克,0,?,522074.0
3028990,其他鲜、冷鱼,1606792,千克,0,?,7873299.0
3031200,其他冻大麻哈鱼,1004247,千克,0,?,3739761.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,25805,千克,0,?,125479.0
3032300,冻罗非鱼（口孵非鲫属）,13901993,千克,0,?,28327562.0
3032400,冻鲶鱼（(鱼芒)鲶属、鲶属、胡鲶属、真?属）,273520,千克,0,?,639350.0
3032600,冻鳗鱼（鳗鲡属）,157720,千克,0,?,2033036.0
3033110,冻格陵兰庸鲽鱼,356103,千克,0,?,2150493.0
3033190,其他冻庸鲽鱼,50956,千克,0,?,260568.0
