商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1013090,其他驴，改良种用除外,8670,千克,51,头,72000.0
1029090,其他牛，改良种用除外,809155,千克,1314,头,4078472.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,7200,千克,150,头,39000.0
1039200,其他猪，重量≥50kg，改良种用除外,894398,千克,8051,头,2392004.0
1042090,其他山羊，改良种用除外,23960,千克,770,头,177310.0
1051190,其他鸡，改良种用除外，重量≤185g,752,千克,18800,只,3921.0
1061190,其他灵长目动物，改良种用除外,4403,千克,1351,只,2442430.0
1061490,"其他家兔及野兔,改良种用除外",3428,千克,1149,只,50166.0
1061910,其他改良种用哺乳动物,815,千克,8,只,234416.0
1061990,"未列名哺乳动物,改良种用除外",2587,千克,1964,只,254619.0
1062020,食用爬行动物,70385,千克,47252,只,818887.0
1062090,未列名爬行动物,1944,千克,105370,只,30241.0
1069090,"其他活动物,改良种用除外",11844,千克,187200,只,67161.0
2022000,冻带骨牛肉,5000,千克,0,?,38378.0
2023000,冻去骨牛肉,20995,千克,0,?,228548.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,134710,千克,0,?,550978.0
2031900,其他鲜或冷的猪肉,269476,千克,0,?,1136286.0
2032110,冻整头及半头乳猪肉,93240,千克,0,?,1077428.0
2032900,其他冻猪肉,2941782,千克,0,?,13798310.0
2044200,冻带骨绵羊肉,71215,千克,0,?,760194.0
2044300,冻去骨绵羊肉,68883,千克,0,?,546746.0
2045000,山羊肉,450110,千克,0,?,3939261.0
2062900,其他冻牛杂碎,6214,千克,0,?,3816.0
2064100,冻猪肝,12500,千克,0,?,55969.0
2071100,整只鸡，鲜或冷的,2456854,千克,0,?,7837811.0
2071200,整只鸡，冻的,269767,千克,0,?,865882.0
2071311,鲜或冷的带骨鸡块,5268,千克,0,?,21892.0
2071329,鲜或冷的其他鸡杂碎,3607,千克,0,?,12179.0
2071411,带骨的冻鸡块,1662063,千克,0,?,2861696.0
2071419,其他冻鸡块,8131506,千克,0,?,16359199.0
2071421,冻鸡翼（不包括翼尖）,121777,千克,0,?,609911.0
2071422,冻鸡爪,27000,千克,0,?,37800.0
2071429,其他冻鸡杂碎,26520,千克,0,?,17764.0
2074100,鲜或冷的整只鸭,1079744,千克,0,?,2467780.0
2074200,整只冻鸭,384248,千克,0,?,839228.0
2074400,鲜或冷的鸭块及杂碎,938,千克,0,?,3001.0
2074500,冻的鸭块及杂碎,464031,千克,0,?,687011.0
2075100,鲜或冷的整只鹅,686393,千克,0,?,2554998.0
2075200,整只冻鹅,1800,千克,0,?,8264.0
2075500,冻的鹅块及杂碎,600,千克,0,?,3070.0
2081020,冻兔肉，不包括兔头,497560,千克,0,?,2160880.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,229525,千克,0,?,678727.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,102000,千克,0,?,101098.0
2101110,干、熏、盐腌或盐渍带骨猪腿,6000,千克,0,?,37878.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,9649,千克,0,?,62723.0
2101900,其他干、熏、盐腌或盐渍猪肉,31094,千克,0,?,251575.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,26609,千克,0,?,150143.0
3011100,淡水观赏鱼,38852,千克,0,?,373715.0
3011900,其他观赏鱼,57,千克,0,?,10315.0
3019290,其他活鳗鱼，鱼苗除外,812242,千克,0,?,17487843.0
3019390,"其他活鲤科鱼, 鱼苗除外",1497770,千克,0,?,4922355.0
3019911,鲈鱼苗,20250,千克,0,?,236250.0
3019919,其他鱼苗,171900,千克,0,?,1278313.0
3019991,活罗非鱼,29170,千克,0,?,100831.0
3019992,活?,18400,千克,0,?,317411.0
3019993,其他活鲤科鱼,455335,千克,0,?,1535183.0
3019999,其他活鱼,1746242,千克,0,?,9639765.0
3022300,鲜或冷的鳎鱼,19691,千克,0,?,144894.0
3022900,其他鲜或冷的比目鱼,700,千克,0,?,14250.0
3025100,鲜或冷的鳕鱼,146652,千克,0,?,327638.0
3027300,鲜或冷的鲤科鱼,6300,千克,0,?,24180.0
3027400,鲜或冷的鳗鱼,35760,千克,0,?,219485.0
3028200,鲜或冷的?鱼及鳐鱼,38640,千克,0,?,255392.0
3028910,鲜或冷的带鱼,8770,千克,0,?,50414.0
3028920,鲜或冷的黄鱼,660345,千克,0,?,3292051.0
3028930,鲜或冷的鲳鱼,92717,千克,0,?,569244.0
3028990,其他鲜或冷的鱼,959047,千克,0,?,5343788.0
3029100,鲜或冷的鱼肝、鱼卵及鱼精,233518,千克,0,?,4680977.0
3029900,其他鲜或冷的可食用鱼杂碎,21049,千克,0,?,901492.0
3031100,冻红大麻哈鱼,15459,千克,0,?,126308.0
3031200,其他冻大麻哈鱼,68050,千克,0,?,251424.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,65388,千克,0,?,525320.0
3031400,冻鳟鱼,91080,千克,0,?,763528.0
3032300,冻罗非鱼,13170826,千克,0,?,25861969.0
3032400,冻鲶鱼,292880,千克,0,?,776166.0
3032500,冻鲤科鱼,36469,千克,0,?,176383.0
3032600,冻鳗鱼,82784,千克,0,?,804577.0
3033110,冻格陵兰庸鲽鱼,644726,千克,0,?,4362907.0
3033190,其他冻庸鲽鱼,30905,千克,0,?,139507.0
3033200,冻鲽鱼,26500,千克,0,?,194782.0
3033300,冻鳎鱼,171113,千克,0,?,1001522.0
3033900,其他冻比目鱼,1871636,千克,0,?,6864697.0
3034100,冻长鳍金枪鱼,979507,千克,0,?,2816519.0
3034200,冻黄鳍金枪鱼,1802713,千克,0,?,5679918.0
3034300,冻鲣鱼或狐鲣,4683083,千克,0,?,10594815.0
3034400,冻大眼金枪鱼,592894,千克,0,?,4556116.0
3034900,其他冻金枪鱼,9350,千克,0,?,14960.0
3035100,冻鲱鱼,7872680,千克,0,?,4444871.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,5273905,千克,0,?,9259981.0
3035400,冻鲭鱼,34988512,千克,0,?,53070054.0
3035700,冻剑鱼,227599,千克,0,?,1197644.0
3035900,冻的?鱼、印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,5210859,千克,0,?,12213787.0
3036300,冻鳕鱼,110193,千克,0,?,219679.0
3036600,冻狗鳕鱼,836663,千克,0,?,1295493.0
3036700,冻狭鳕鱼,6731524,千克,0,?,5427252.0
3036800,冻蓝鳕鱼,24190,千克,0,?,54428.0
3036900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,53725,千克,0,?,57615.0
3038100,冻角鲨及其他鲨鱼,211555,千克,0,?,2005961.0
3038400,冻尖吻鲈鱼,81000,千克,0,?,611803.0
3038910,冻带鱼,787787,千克,0,?,4870537.0
3038920,冻黄鱼,5296990,千克,0,?,38353814.0
3038930,冻鲳鱼,1562499,千克,0,?,8208877.0
3038990,未列名冻鱼,25774469,千克,0,?,71109528.0
3039100,冻的鱼肝、鱼卵及鱼精,380491,千克,0,?,19927735.0
3039900,其他冻的可食用鱼杂碎,316270,千克,0,?,13440767.0
3043900,鲜或冷的鲤科鱼、鳗鱼及黑鱼鱼片,27129,千克,0,?,99081.0
3045100,鲜或冷的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,216485,千克,0,?,907535.0
3045900,其他鲜或冷的鱼肉,20228,千克,0,?,94956.0
3046100,冻罗非鱼鱼片,12636869,千克,0,?,42796788.0
3046211,冻斑点叉尾?鱼鱼片,116662,千克,0,?,740394.0
3046219,其他冻叉尾?鱼鱼片,3000,千克,0,?,4529.0
3046300,冻尼罗河鲈鱼鱼片,83109,千克,0,?,860441.0
3046900,冻鲤科鱼、鳗鱼及黑鱼鱼片,549067,千克,0,?,7514798.0
3047100,冻鳕鱼鱼片,13546704,千克,0,?,80442514.0
3047200,冻黑线鳕鱼鱼片,2430356,千克,0,?,12319886.0
3047300,冻绿青鳕鱼鱼片,745521,千克,0,?,3391343.0
3047400,冻狗鳕鱼鱼片,2304250,千克,0,?,6207261.0
3047500,冻狭鳕鱼鱼片,22154028,千克,0,?,53330593.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,1439827,千克,0,?,6486137.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,10111839,千克,0,?,68244801.0
3048200,冻鳟鱼鱼片,186120,千克,0,?,3320066.0
3048300,冻比目鱼鱼片,7558942,千克,0,?,46812962.0
3048400,冻剑鱼鱼片,4999,千克,0,?,89982.0
3048600,冻鲱鱼鱼片,77925,千克,0,?,173266.0
3048700,冻的金枪鱼、鲣鱼或狐鲣鱼片,898659,千克,0,?,10472304.0
3048800,冻的角鲨、其他鲨鱼、?鱼及鳐鱼鱼片,167010,千克,0,?,1280134.0
3048900,其他冻鱼片,13796498,千克,0,?,72841948.0
3049100,冻剑鱼鱼肉,14141,千克,0,?,106811.0
3049200,冻南极犬牙鱼鱼肉,1000,千克,0,?,15990.0
3049300,冻的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,156105,千克,0,?,1707570.0
3049400,冻狭鳕鱼鱼肉,221619,千克,0,?,625938.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉,791538,千克,0,?,3558892.0
3049600,冻的角鲨及其他鲨鱼鱼肉,9692,千克,0,?,108469.0
3049900,其他冻鱼肉,5634323,千克,0,?,30026902.0
3051000,适合供人食用的鱼的细粉、粗粉及团粒,1062514,千克,0,?,1619536.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,667625,千克,0,?,5795422.0
3053200,干、盐腌或盐渍的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,4990832,千克,0,?,19309446.0
3053900,其他干、盐腌或盐渍的鱼片,212799,千克,0,?,2393852.0
3054110,熏大西洋鲑鱼,19995,千克,0,?,288548.0
3054300,熏鳟鱼,81282,千克,0,?,1367323.0
3054900,其他熏鱼,96482,千克,0,?,674101.0
3055100,干鳕鱼,178811,千克,0,?,1550782.0
