商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,816923,千克,1287,头,4595630.0
1039200,其他猪，重量≥50kg，改良种用除外,6704811,千克,59886,头,45630167.0
1042090,其他山羊，改良种用除外,3500,千克,110,头,28386.0
1051190,其他鸡，改良种用除外，重量≤185g,19200,千克,388880,只,196131.0
1061490,"其他家兔及野兔,改良种用除外",1253,千克,491,只,48273.0
1061910,其他改良种用哺乳动物,300,千克,30,只,23603.0
1061990,"未列名哺乳动物,改良种用除外",4763,千克,12763,只,561672.0
1062020,食用爬行动物,101980,千克,69724,只,884707.0
1062090,未列名爬行动物,3198,千克,329122,只,234995.0
1064990,"其他昆虫,改良种用除外",1081,千克,1080070,只,2793.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,21764,千克,0,?,188432.0
2031900,其他鲜或冷的猪肉,124125,千克,0,?,1067188.0
2032190,其他冻整头及半头猪肉,46700,千克,0,?,263918.0
2032900,其他冻猪肉,893750,千克,0,?,6950779.0
2044200,冻带骨绵羊肉,42539,千克,0,?,428700.0
2044300,冻去骨绵羊肉,33910,千克,0,?,349854.0
2045000,山羊肉,41462,千克,0,?,497331.0
2050000,鲜、冷、冻的马、驴、骡肉,5465,千克,0,?,67938.0
2062900,其他冻牛杂碎,5000,千克,0,?,4206.0
2069000,其他冻杂碎（牛、猪杂碎除外）,578,千克,0,?,7037.0
2071100,整只鸡，鲜或冷的,6163704,千克,0,?,21243213.0
2071200,整只鸡，冻的,230773,千克,0,?,695040.0
2071311,鲜或冷的带骨鸡块,115842,千克,0,?,437894.0
2071329,鲜或冷的其他鸡杂碎,15183,千克,0,?,50000.0
2071411,带骨的冻鸡块,1758511,千克,0,?,3420596.0
2071419,其他冻鸡块,6252968,千克,0,?,11232439.0
2071421,冻鸡翼（不包括翼尖）,124060,千克,0,?,690892.0
2071429,其他冻鸡杂碎,137330,千克,0,?,177212.0
2074100,鲜或冷的整只鸭,1756239,千克,0,?,3791947.0
2074200,整只冻鸭,325083,千克,0,?,608902.0
2074300,鲜或冷的鸭肥肝,46060,千克,0,?,27827.0
2074400,鲜或冷的鸭块及杂碎,15910,千克,0,?,37292.0
2074500,冻的鸭块及杂碎,1019487,千克,0,?,1416213.0
2075100,鲜或冷的整只鹅,976526,千克,0,?,4621048.0
2075200,整只冻鹅,1584,千克,0,?,8616.0
2075400,鲜或冷的鹅块及杂碎,3925,千克,0,?,12078.0
2081020,冻兔肉，不包括兔头,281000,千克,0,?,1321127.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,309082,千克,0,?,1664648.0
2101900,其他干、熏、盐腌或盐渍猪肉,875,千克,0,?,10002.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,44779,千克,0,?,145741.0
3011100,淡水观赏鱼,29834,千克,0,?,716521.0
3019190,其他活鳟鱼，鱼苗除外,7600,千克,0,?,40792.0
3019290,其他活鳗鱼，鱼苗除外,1456706,千克,0,?,33521452.0
3019310,鲤科鱼苗,57,千克,0,?,110.0
3019390,"其他活鲤科鱼, 鱼苗除外",2597806,千克,0,?,7562781.0
3019911,鲈鱼苗,306,千克,0,?,711.0
3019919,其他鱼苗,179499,千克,0,?,1219677.0
3019991,活罗非鱼,134774,千克,0,?,306027.0
3019992,活?,23200,千克,0,?,412200.0
3019993,其他活鲤科鱼,958082,千克,0,?,2963733.0
3019999,其他活鱼,4354652,千克,0,?,25867823.0
3022300,鲜或冷的鳎鱼,47597,千克,0,?,245489.0
3024600,鲜或冷的军曹鱼,71260,千克,0,?,454279.0
