商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,932640,千克,1529,头,4816184.0
1031000,改良种用猪,11840,千克,150,头,53800.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,64770,千克,1466,头,298504.0
1039200,其他猪，重量≥50kg，改良种用除外,13407596,千克,122590,头,37317442.0
1042090,其他山羊，改良种用除外,3430,千克,110,头,29790.0
1051110,改良种用鸡，改良种用除外，重量≤185g,525,千克,15000,只,9291.0
1051190,其他鸡，改良种用除外，重量≤185g,7361,千克,171520,只,63062.0
1059490,其他鸡，改良种用除外，重量＞185g,411034,千克,206717,只,1163301.0
1061190,其他灵长目动物，改良种用除外,7437,千克,1479,只,2402114.0
1061490,"其他家兔及野兔,改良种用除外",7089,千克,900,只,39852.0
1061990,"未列名哺乳动物,改良种用除外",2873,千克,5660,只,193609.0
1062020,食用爬行动物,25314,千克,19544,只,271684.0
1062090,未列名爬行动物,1627,千克,108100,只,66962.0
1063921,食用乳鸽,46153,千克,74475,只,230929.0
1063929,其他食用鸟,9792,千克,13692,只,15641.0
1064990,"其他昆虫,改良种用除外",2200,千克,792000,只,2836.0
1069011,改良种用蛙苗,6,千克,350,只,175.0
1069090,"其他活动物,改良种用除外",10326,千克,3074500,只,20334.0
2023000,冻去骨牛肉,469987,千克,0,?,4520239.0
2031200,鲜、冷带骨猪前腿、猪后腿及其肉块,290390,千克,0,?,1503894.0
2031900,其他鲜、冷猪肉,491578,千克,0,?,2525971.0
2032110,冻整头及半头乳猪肉,50400,千克,0,?,612315.0
2032190,其他冻整头及半头猪肉,19520,千克,0,?,117960.0
2032900,其他冻猪肉,3038950,千克,0,?,15728555.0
2044200,冻带骨绵羊肉,79173,千克,0,?,616641.0
2044300,冻去骨绵羊肉,64725,千克,0,?,428996.0
2062200,冻牛肝,11878,千克,0,?,15008.0
2064900,其他冻猪杂碎,11000,千克,0,?,14300.0
2071100,整只鸡，鲜或冷的,4747167,千克,0,?,14937832.0
2071200,整只鸡，冻的,292669,千克,0,?,892646.0
2071311,鲜或冷的带骨鸡块,14789,千克,0,?,42370.0
2071329,鲜或冷的其他鸡杂碎,8535,千克,0,?,24983.0
2071411,带骨的冻鸡块,1282868,千克,0,?,2453733.0
2071419,其他冻鸡块,9600761,千克,0,?,18997681.0
2071421,冻鸡翼（不包括翼尖）,135140,千克,0,?,723427.0
2071429,其他冻鸡杂碎,91233,千克,0,?,42555.0
2074100,鲜或冷的整只鸭,1784804,千克,0,?,3717803.0
2074200,整只冻鸭,278856,千克,0,?,582534.0
2074500,冻的鸭块及杂碎,2332459,千克,0,?,3528690.0
2075100,鲜或冷的整只鹅,884307,千克,0,?,3315885.0
2075200,整只冻鹅,4040,千克,0,?,20777.0
2075400,鲜或冷的鹅块及杂碎,94,千克,0,?,461.0
2075500,冻的鹅块及杂碎,180,千克,0,?,882.0
2081020,冻兔肉，不包括兔头,376032,千克,0,?,1476144.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,256281,千克,0,?,836163.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,392,千克,0,?,4512.0
