商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,1005450,千克,1623,头,5268174.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,84097,千克,1738,头,431501.0
1039200,其他猪，重量≥50kg，改良种用除外,13828959,千克,125131,头,36416737.0
1042090,其他山羊，改良种用除外,3410,千克,110,头,28272.0
1051190,其他鸡，改良种用除外，重量≤185g,5483,千克,136080,只,50058.0
1061190,其他灵长目动物，改良种用除外,8734,千克,1408,只,2961040.0
1061490,"其他家兔及野兔,改良种用除外",2820,千克,944,只,23154.0
1061990,"未列名哺乳动物,改良种用除外",2948,千克,2644,只,253223.0
1062020,食用爬行动物,42079,千克,29948,只,471724.0
1062090,未列名爬行动物,1373,千克,95050,只,94036.0
1064190,"其他蜂,改良种用除外",6000,千克,10000000,只,5806.0
1064990,"其他昆虫,改良种用除外",2200,千克,792000,只,2831.0
1069090,"其他活动物,改良种用除外",10790,千克,4516500,只,24608.0
2023000,冻去骨牛肉,85800,千克,0,?,772721.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,239550,千克,0,?,1157905.0
2031900,其他鲜或冷的猪肉,434519,千克,0,?,2001762.0
2032110,冻整头及半头乳猪肉,24000,千克,0,?,284500.0
2032900,其他冻猪肉,3996044,千克,0,?,19766288.0
2044200,冻带骨绵羊肉,37350,千克,0,?,300782.0
2044300,冻去骨绵羊肉,63084,千克,0,?,472618.0
2045000,山羊肉,20000,千克,0,?,142902.0
2062900,其他冻牛杂碎,5000,千克,0,?,5140.0
2069000,其他冻杂碎（牛、猪杂碎除外）,52000,千克,0,?,156000.0
2071100,整只鸡，鲜或冷的,5242318,千克,0,?,16323619.0
2071200,整只鸡，冻的,255301,千克,0,?,764050.0
2071311,鲜或冷的带骨鸡块,33177,千克,0,?,93086.0
2071329,鲜或冷的其他鸡杂碎,7830,千克,0,?,22718.0
2071411,带骨的冻鸡块,1189646,千克,0,?,2055140.0
2071419,其他冻鸡块,9004096,千克,0,?,15582117.0
2071421,冻鸡翼（不包括翼尖）,178522,千克,0,?,930188.0
2071429,其他冻鸡杂碎,362916,千克,0,?,181398.0
2074100,鲜或冷的整只鸭,1846975,千克,0,?,3655893.0
2074200,整只冻鸭,205021,千克,0,?,449791.0
2074400,鲜或冷的鸭块及杂碎,2012,千克,0,?,6464.0
2074500,冻的鸭块及杂碎,1680774,千克,0,?,2182510.0
2075100,鲜或冷的整只鹅,935991,千克,0,?,3671491.0
2075200,整只冻鹅,4534,千克,0,?,22309.0
2075400,鲜或冷的鹅块及杂碎,90,千克,0,?,289.0
2081020,冻兔肉，不包括兔头,628516,千克,0,?,2482128.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,312563,千克,0,?,943422.0
2101110,干、熏、盐腌或盐渍带骨猪腿,4500,千克,0,?,28415.0
2101900,其他干、熏、盐腌或盐渍猪肉,1501,千克,0,?,18558.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,8033,千克,0,?,32825.0
3011100,淡水观赏鱼,18852,千克,0,?,254384.0
3019290,其他活鳗鱼，鱼苗除外,565896,千克,0,?,12532318.0
3019390,"其他活鲤科鱼, 鱼苗除外",2452375,千克,0,?,7702060.0
3019919,其他鱼苗,732174,千克,0,?,11960610.0
3019991,活罗非鱼,90217,千克,0,?,253559.0
3019992,活?,12500,千克,0,?,227250.0
3019993,其他活鲤科鱼,903315,千克,0,?,2993819.0
3019999,其他活鱼,2622631,千克,0,?,15655231.0
3022300,鲜或冷的鳎鱼,4029,千克,0,?,28940.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,15382,千克,0,?,157493.0
3025100,鲜或冷的鳕鱼,2080,千克,0,?,4689.0
3027300,鲜或冷的鲤科鱼,1834,千克,0,?,2994.0
3027400,鲜或冷的鳗鱼,23165,千克,0,?,135883.0
3028200,鲜或冷的?鱼及鳐鱼,28160,千克,0,?,159460.0
3028910,鲜或冷的带鱼,10064,千克,0,?,64100.0
3028920,鲜或冷的黄鱼,453724,千克,0,?,2055254.0
3028930,鲜或冷的鲳鱼,99585,千克,0,?,610568.0
3028990,其他鲜或冷的鱼,1036264,千克,0,?,4538474.0
3031200,其他冻大麻哈鱼,389833,千克,0,?,1129276.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,12040,千克,0,?,91800.0
3032300,冻罗非鱼,12298095,千克,0,?,24465469.0
3032400,冻鲶鱼,490516,千克,0,?,1728303.0
3032500,冻鲤科鱼,51900,千克,0,?,142441.0
3032600,冻鳗鱼,30700,千克,0,?,430682.0
3033110,冻格陵兰庸鲽鱼,412561,千克,0,?,2932345.0
3033200,冻鲽鱼,111794,千克,0,?,831123.0
3033300,冻鳎鱼,18650,千克,0,?,100491.0
3033400,冻大菱鲆,18825,千克,0,?,256918.0
3033900,其他冻比目鱼,1331068,千克,0,?,4285827.0
3034100,冻长鳍金枪鱼,1037142,千克,0,?,3493955.0
3034200,冻黄鳍金枪鱼,1758462,千克,0,?,5149915.0
3034300,冻鲣鱼或狐鲣,3929216,千克,0,?,10810888.0
3034400,冻大眼金枪鱼,828884,千克,0,?,6026063.0
3034510,冻大西洋蓝鳍金枪鱼,47426,千克,0,?,1170461.0
3034900,其他冻金枪鱼,190578,千克,0,?,691649.0
3035100,冻鲱鱼,11491712,千克,0,?,7066645.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,3126815,千克,0,?,5516417.0
3035400,冻鲭鱼,22247909,千克,0,?,39409701.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,192315,千克,0,?,336633.0
3035700,冻剑鱼,261799,千克,0,?,1562544.0
3035900,冻的?鱼、印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,3102729,千克,0,?,2976512.0
3036300,冻鳕鱼,37698,千克,0,?,173146.0
3036600,冻狗鳕鱼,51540,千克,0,?,69414.0
3036700,冻狭鳕鱼,2006527,千克,0,?,1996296.0
3038100,冻角鲨及其他鲨鱼,219930,千克,0,?,1590672.0
3038400,冻尖吻鲈鱼,129402,千克,0,?,943572.0
3038910,冻带鱼,363126,千克,0,?,2360454.0
3038920,冻黄鱼,1550607,千克,0,?,11028552.0
