商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,1275115,千克,2083,头,6695297.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,107110,千克,2188,头,499010.0
1039200,其他猪，重量≥50kg，改良种用除外,27855600,千克,251404,头,71080137.0
1042090,其他山羊，改良种用除外,33890,千克,1161,头,278935.0
1051190,其他鸡，改良种用除外，重量≤185g,15162,千克,346640,只,107351.0
1061190,其他灵长目动物，改良种用除外,8150,千克,1977,只,3390200.0
1061490,"其他家兔及野兔,改良种用除外",667,千克,254,只,25350.0
1061990,"未列名哺乳动物,改良种用除外",4296,千克,1264,只,192664.0
1062020,食用爬行动物,80487,千克,52276,只,903884.0
1062090,未列名爬行动物,399,千克,30482,只,5797.0
1064990,"其他昆虫,改良种用除外",4660,千克,1237000,只,4349.0
1069019,其他改良种用活动物,65,千克,4,只,24230.0
1069090,"其他活动物,改良种用除外",18650,千克,532012,只,278600.0
2022000,冻带骨牛肉,5600,千克,0,?,43035.0
2023000,冻去骨牛肉,39795,千克,0,?,334083.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,386756,千克,0,?,1729769.0
2031900,其他鲜或冷的猪肉,464843,千克,0,?,1961559.0
2032110,冻整头及半头乳猪肉,47000,千克,0,?,533300.0
2032200,冻带骨猪前腿、猪后腿及其肉块,25892,千克,0,?,35763.0
2032900,其他冻猪肉,3023555,千克,0,?,14636918.0
2044200,冻带骨绵羊肉,91646,千克,0,?,1014391.0
2044300,冻去骨绵羊肉,85805,千克,0,?,745308.0
2045000,山羊肉,1119640,千克,0,?,10254339.0
2062200,冻牛肝,24600,千克,0,?,15498.0
2062900,其他冻牛杂碎,3580,千克,0,?,2201.0
2064100,冻猪肝,4000,千克,0,?,17931.0
2071100,整只鸡，鲜或冷的,9607686,千克,0,?,30165343.0
2071200,整只鸡，冻的,241891,千克,0,?,719591.0
2071311,鲜或冷的带骨鸡块,147872,千克,0,?,540778.0
2071329,鲜或冷的其他鸡杂碎,23069,千克,0,?,71064.0
2071411,带骨的冻鸡块,1892624,千克,0,?,3201563.0
2071419,其他冻鸡块,8747368,千克,0,?,16912264.0
2071421,冻鸡翼（不包括翼尖）,143224,千克,0,?,707647.0
2071429,其他冻鸡杂碎,56220,千克,0,?,32567.0
2074100,鲜或冷的整只鸭,2467132,千克,0,?,5608708.0
2074200,整只冻鸭,202963,千克,0,?,482308.0
2074400,鲜或冷的鸭块及杂碎,2180,千克,0,?,6979.0
2074500,冻的鸭块及杂碎,302250,千克,0,?,456990.0
2075100,鲜或冷的整只鹅,1249416,千克,0,?,5152415.0
2075200,整只冻鹅,1800,千克,0,?,8723.0
2081020,冻兔肉，不包括兔头,562280,千克,0,?,2534085.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,584994,千克,0,?,1811766.0
2089090,其他鲜、冷、冻的肉及食用杂碎,13060,千克,0,?,137185.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,50000,千克,0,?,45432.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,10459,千克,0,?,79046.0
2101900,其他干、熏、盐腌或盐渍猪肉,51361,千克,0,?,443986.0
2102000,干、熏、盐腌或盐渍牛肉,200,千克,0,?,2536.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,29203,千克,0,?,165645.0
3011100,淡水观赏鱼,31623,千克,0,?,291916.0
3019290,其他活鳗鱼，鱼苗除外,712396,千克,0,?,12600496.0
3019390,"其他活鲤科鱼, 鱼苗除外",4316041,千克,0,?,14430040.0
3019911,鲈鱼苗,22500,千克,0,?,205500.0
3019919,其他鱼苗,133260,千克,0,?,1108341.0
3019991,活罗非鱼,149685,千克,0,?,440295.0
3019992,活?,32700,千克,0,?,571422.0
3019993,其他活鲤科鱼,1381299,千克,0,?,4731420.0
3019999,其他活鱼,2608975,千克,0,?,15651316.0
3022300,鲜或冷的鳎鱼,9974,千克,0,?,72569.0
3022900,其他鲜或冷的比目鱼,350,千克,0,?,6650.0
3027300,鲜或冷的鲤科鱼,12346,千克,0,?,34576.0
3027400,鲜或冷的鳗鱼,19408,千克,0,?,112876.0
3028200,鲜或冷的?鱼及鳐鱼,38820,千克,0,?,308079.0
3028910,鲜或冷的带鱼,4652,千克,0,?,26813.0
3028920,鲜或冷的黄鱼,559784,千克,0,?,2237402.0
3028930,鲜或冷的鲳鱼,84092,千克,0,?,530564.0
3028990,其他鲜或冷的鱼,1340887,千克,0,?,5659329.0
