商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,915929,千克,1441,头,5065346.0
1039200,其他猪，重量≥50kg，改良种用除外,8301135,千克,73847,头,51308530.0
1042090,其他山羊，改良种用除外,3300,千克,110,头,30657.0
1051190,其他鸡，改良种用除外，重量≤185g,13800,千克,288800,只,143087.0
1061490,"其他家兔及野兔,改良种用除外",886,千克,373,只,37190.0
1061910,其他改良种用哺乳动物,140,千克,14,只,10079.0
1061990,"未列名哺乳动物,改良种用除外",10206,千克,16864,只,562308.0
1062020,食用爬行动物,43610,千克,34391,只,445490.0
1062090,未列名爬行动物,3182,千克,304355,只,134968.0
1064910,改良种用昆虫,1,千克,1000,只,30.0
1064990,"其他昆虫,改良种用除外",1200,千克,1620000,只,2554.0
2023000,冻去骨牛肉,2996,千克,0,?,37788.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,17672,千克,0,?,191156.0
2031900,其他鲜或冷的猪肉,96982,千克,0,?,945901.0
2032190,其他冻整头及半头猪肉,96600,千克,0,?,583201.0
2032900,其他冻猪肉,538750,千克,0,?,4532251.0
2044200,冻带骨绵羊肉,93427,千克,0,?,776138.0
2044300,冻去骨绵羊肉,40525,千克,0,?,272936.0
2045000,山羊肉,16000,千克,0,?,165156.0
2050000,鲜、冷、冻的马、驴、骡肉,15797,千克,0,?,219382.0
2062900,其他冻牛杂碎,7000,千克,0,?,4993.0
2069000,其他冻杂碎（牛、猪杂碎除外）,12942,千克,0,?,59268.0
2071100,整只鸡，鲜或冷的,5968251,千克,0,?,20743943.0
2071200,整只鸡，冻的,302919,千克,0,?,934240.0
2071311,鲜或冷的带骨鸡块,103543,千克,0,?,405189.0
2071329,鲜或冷的其他鸡杂碎,14056,千克,0,?,44420.0
2071411,带骨的冻鸡块,1865263,千克,0,?,3602432.0
2071419,其他冻鸡块,6219503,千克,0,?,11532302.0
2071421,冻鸡翼（不包括翼尖）,226402,千克,0,?,1058596.0
2071429,其他冻鸡杂碎,144578,千克,0,?,181507.0
2074100,鲜或冷的整只鸭,1652209,千克,0,?,3994263.0
2074200,整只冻鸭,458603,千克,0,?,922989.0
2074300,鲜或冷的鸭肥肝,72000,千克,0,?,44604.0
2074400,鲜或冷的鸭块及杂碎,14606,千克,0,?,34405.0
2074500,冻的鸭块及杂碎,483656,千克,0,?,711282.0
2075100,鲜或冷的整只鹅,944155,千克,0,?,4588700.0
2075200,整只冻鹅,213,千克,0,?,1264.0
2075400,鲜或冷的鹅块及杂碎,6593,千克,0,?,20009.0
2081020,冻兔肉，不包括兔头,569153,千克,0,?,2678300.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,232923,千克,0,?,1311425.0
2089090,其他鲜、冷、冻的肉及食用杂碎,18000,千克,0,?,180072.0
2101110,干、熏、盐腌或盐渍带骨猪腿,1160,千克,0,?,16247.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,3216,千克,0,?,29537.0
2101900,其他干、熏、盐腌或盐渍猪肉,4659,千克,0,?,49416.0
2102000,干、熏、盐腌或盐渍牛肉,8,千克,0,?,160.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,51174,千克,0,?,200695.0
3011100,淡水观赏鱼,30538,千克,0,?,438843.0
3019190,其他活鳟鱼，鱼苗除外,7500,千克,0,?,41393.0
3019290,其他活鳗鱼，鱼苗除外,813094,千克,0,?,14447425.0
3019390,"其他活鲤科鱼, 鱼苗除外",2417057,千克,0,?,7019048.0
3019911,鲈鱼苗,123,千克,0,?,286.0
3019919,其他鱼苗,136930,千克,0,?,917430.0
3019991,活罗非鱼,117187,千克,0,?,271921.0
3019992,活?,37250,千克,0,?,572611.0
3019993,其他活鲤科鱼,914051,千克,0,?,2863869.0
3019999,其他活鱼,4093558,千克,0,?,25718693.0
3022300,鲜或冷的鳎鱼,45164,千克,0,?,345986.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,160,千克,0,?,1239.0
3024600,鲜或冷的军曹鱼,58510,千克,0,?,372621.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,11404,千克,0,?,48209.0
3027100,鲜或冷的罗非鱼,1425,千克,0,?,4595.0
3027200,鲜或冷的鲶鱼,16,千克,0,?,57.0
3027300,鲜或冷的鲤科鱼,21628,千克,0,?,79014.0
