商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,1062565,千克,1728,头,5490719.0
1031000,改良种用猪,14705,千克,262,头,99240.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,52140,千克,1079,头,209781.0
1039200,其他猪，重量≥50kg，改良种用除外,14755138,千克,134112,头,38521505.0
1042090,其他山羊，改良种用除外,13070,千克,440,头,112824.0
1051190,其他鸡，改良种用除外，重量≤185g,8091,千克,177020,只,55285.0
1061190,其他灵长目动物，改良种用除外,7975,千克,2375,只,4389666.0
1061490,"其他家兔及野兔,改良种用除外",3847,千克,1308,只,63771.0
1061990,"未列名哺乳动物,改良种用除外",3121,千克,2465,只,298881.0
1062020,食用爬行动物,76466,千克,45897,只,816698.0
1062090,未列名爬行动物,2535,千克,104982,只,66457.0
1064990,"其他昆虫,改良种用除外",4320,千克,1353000,只,5016.0
1069011,改良种用蛙苗,3,千克,200,只,100.0
1069090,"其他活动物,改良种用除外",9010,千克,47000,只,7785.0
2023000,冻去骨牛肉,60000,千克,0,?,496176.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,267234,千克,0,?,1207913.0
2031900,其他鲜或冷的猪肉,381020,千克,0,?,1586797.0
2032110,冻整头及半头乳猪肉,47580,千克,0,?,557300.0
2032200,冻带骨猪前腿、猪后腿及其肉块,692,千克,0,?,11835.0
2032900,其他冻猪肉,3256318,千克,0,?,15767612.0
2044200,冻带骨绵羊肉,90195,千克,0,?,967279.0
2044300,冻去骨绵羊肉,81754,千克,0,?,688355.0
2045000,山羊肉,1124878,千克,0,?,10337666.0
2050000,鲜、冷、冻的马、驴、骡肉,5338,千克,0,?,95059.0
2062900,其他冻牛杂碎,5000,千克,0,?,3077.0
2064900,其他冻猪杂碎,1000,千克,0,?,1026.0
2069000,其他冻杂碎（牛、猪杂碎除外）,230,千克,0,?,4783.0
2071100,整只鸡，鲜或冷的,5689084,千克,0,?,17686876.0
2071200,整只鸡，冻的,240540,千克,0,?,719527.0
2071311,鲜或冷的带骨鸡块,65553,千克,0,?,231647.0
2071329,鲜或冷的其他鸡杂碎,15047,千克,0,?,44939.0
2071411,带骨的冻鸡块,2047448,千克,0,?,3473918.0
2071419,其他冻鸡块,10036544,千克,0,?,20319711.0
2071421,冻鸡翼（不包括翼尖）,122225,千克,0,?,620389.0
2071429,其他冻鸡杂碎,27828,千克,0,?,18252.0
2074100,鲜或冷的整只鸭,1714916,千克,0,?,3835672.0
2074200,整只冻鸭,255551,千克,0,?,607519.0
2074400,鲜或冷的鸭块及杂碎,1593,千克,0,?,5105.0
2074500,冻的鸭块及杂碎,524264,千克,0,?,736699.0
2075100,鲜或冷的整只鹅,917297,千克,0,?,3649568.0
2075200,整只冻鹅,9915,千克,0,?,45143.0
2075400,鲜或冷的鹅块及杂碎,22,千克,0,?,107.0
2075500,冻的鹅块及杂碎,270,千克,0,?,1315.0
2081020,冻兔肉，不包括兔头,509360,千克,0,?,2140645.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,406643,千克,0,?,1221106.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,58000,千克,0,?,74550.0
2101110,干、熏、盐腌或盐渍带骨猪腿,6000,千克,0,?,37963.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,30,千克,0,?,212.0
