商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,1050795,千克,1693,头,5540081.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,33920,千克,710,头,162613.0
1039200,其他猪，重量≥50kg，改良种用除外,8458132,千克,74201,头,21871797.0
1042090,其他山羊，改良种用除外,4800,千克,163,头,41875.0
1051190,其他鸡，改良种用除外，重量≤185g,1072,千克,26800,只,8040.0
1061190,其他灵长目动物，改良种用除外,7271,千克,2300,只,4620659.0
1061490,"其他家兔及野兔,改良种用除外",3417,千克,1186,只,46155.0
1061990,"未列名哺乳动物,改良种用除外",4420,千克,3286,只,353505.0
1062020,食用爬行动物,74156,千克,56457,只,752568.0
1062090,未列名爬行动物,2612,千克,139475,只,65315.0
1064990,"其他昆虫,改良种用除外",2345,千克,2104000,只,8039.0
1069090,"其他活动物,改良种用除外",15900,千克,438900,只,164212.0
2023000,冻去骨牛肉,5000,千克,0,?,35500.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,74653,千克,0,?,357876.0
2031900,其他鲜或冷的猪肉,280912,千克,0,?,1357291.0
2032190,其他冻整头及半头猪肉,179000,千克,0,?,845531.0
2032900,其他冻猪肉,1881600,千克,0,?,8965543.0
2044200,冻带骨绵羊肉,59650,千克,0,?,669928.0
2044300,冻去骨绵羊肉,39380,千克,0,?,389672.0
2045000,山羊肉,168712,千克,0,?,1766550.0
2050000,鲜、冷、冻的马、驴、骡肉,17409,千克,0,?,249678.0
2062900,其他冻牛杂碎,10000,千克,0,?,6550.0
2069000,其他冻杂碎（牛、猪杂碎除外）,840,千克,0,?,16144.0
2071100,整只鸡，鲜或冷的,4530435,千克,0,?,16265770.0
2071200,整只鸡，冻的,508890,千克,0,?,1619220.0
2071311,鲜或冷的带骨鸡块,127607,千克,0,?,469996.0
2071329,鲜或冷的其他鸡杂碎,24249,千克,0,?,82353.0
2071411,带骨的冻鸡块,1697822,千克,0,?,3833229.0
2071419,其他冻鸡块,5932950,千克,0,?,14158328.0
2071421,冻鸡翼（不包括翼尖）,168152,千克,0,?,887040.0
2071429,其他冻鸡杂碎,96773,千克,0,?,114149.0
2074100,鲜或冷的整只鸭,846718,千克,0,?,1858441.0
2074200,整只冻鸭,426261,千克,0,?,1012374.0
2074400,鲜或冷的鸭块及杂碎,16018,千克,0,?,33385.0
2074500,冻的鸭块及杂碎,498902,千克,0,?,689600.0
2075100,鲜或冷的整只鹅,568049,千克,0,?,2981707.0
2075200,整只冻鹅,4708,千克,0,?,22307.0
2075400,鲜或冷的鹅块及杂碎,4106,千克,0,?,12625.0
2075500,冻的鹅块及杂碎,180,千克,0,?,967.0
2081020,冻兔肉，不包括兔头,449720,千克,0,?,2071396.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,139232,千克,0,?,623404.0
2089090,其他鲜、冷、冻的肉及食用杂碎,160,千克,0,?,13482.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,385,千克,0,?,6292.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,22180,千克,0,?,142426.0
2101900,其他干、熏、盐腌或盐渍猪肉,30918,千克,0,?,300181.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,75255,千克,0,?,402802.0
3011100,淡水观赏鱼,45230,千克,0,?,361329.0
3019210,鳗鱼苗,9,千克,0,?,110714.0
3019290,其他活鳗鱼，鱼苗除外,608599,千克,0,?,16232372.0
3019390,"其他活鲤科鱼, 鱼苗除外",1422056,千克,0,?,4576711.0
3019919,其他鱼苗,103,千克,0,?,735.0
3019991,活罗非鱼,31825,千克,0,?,71974.0
3019992,活?,19100,千克,0,?,344900.0
3019993,其他活鲤科鱼,299590,千克,0,?,996501.0
3019999,其他活鱼,2272350,千克,0,?,12290978.0
3022300,鲜或冷的鳎鱼,24410,千克,0,?,185346.0
3022900,其他鲜或冷的比目鱼,650,千克,0,?,14956.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,5110,千克,0,?,42645.0
3025100,鲜或冷的鳕鱼,171736,千克,0,?,480058.0
3027400,鲜或冷的鳗鱼,39640,千克,0,?,289822.0
3028200,鲜或冷的?鱼及鳐鱼,41360,千克,0,?,282234.0
3028910,鲜或冷的带鱼,5212,千克,0,?,33620.0
3028920,鲜或冷的黄鱼,972264,千克,0,?,6725671.0
3028930,鲜或冷的鲳鱼,168313,千克,0,?,945356.0
3028940,鲜或冷的?,4000,千克,0,?,37400.0
3028990,其他鲜或冷的鱼,993499,千克,0,?,8207871.0
3029100,鲜或冷的鱼肝、鱼卵及鱼精,207218,千克,0,?,4136339.0
3031100,冻红大麻哈鱼,24074,千克,0,?,216662.0
3031200,其他冻大麻哈鱼,354014,千克,0,?,1409211.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,36601,千克,0,?,324149.0
3031400,冻鳟鱼,63495,千克,0,?,442825.0
3031900,其他冻鲑科鱼,37146,千克,0,?,159724.0
3032300,冻罗非鱼,13686788,千克,0,?,31792353.0
3032400,冻鲶鱼,549400,千克,0,?,1727413.0
3032500,冻鲤科鱼,17755,千克,0,?,75633.0
3032600,冻鳗鱼,18680,千克,0,?,405489.0
3033110,冻格陵兰庸鲽鱼,492186,千克,0,?,3750047.0
3033190,其他冻庸鲽鱼,83756,千克,0,?,349189.0
3033300,冻鳎鱼,274940,千克,0,?,1520425.0
3033900,其他冻比目鱼,1790929,千克,0,?,5546277.0
3034100,冻长鳍金枪鱼,874425,千克,0,?,3353085.0
3034200,冻黄鳍金枪鱼,2108560,千克,0,?,6920721.0
3034300,冻鲣鱼或狐鲣,2445320,千克,0,?,5019296.0
3034400,冻大眼金枪鱼,807329,千克,0,?,6030985.0
3034900,其他冻金枪鱼,13000,千克,0,?,13000.0
3035100,冻鲱鱼,4747954,千克,0,?,2609776.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,3752459,千克,0,?,6859119.0
3035400,冻鲭鱼,32771681,千克,0,?,57486737.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,140000,千克,0,?,280000.0
3035700,冻剑鱼,211944,千克,0,?,1348787.0
3035900,冻的?鱼、印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,17515194,千克,0,?,42929740.0
3036300,冻鳕鱼,48000,千克,0,?,88136.0
3036600,冻狗鳕鱼,236059,千克,0,?,376530.0
3036700,冻狭鳕鱼,4132849,千克,0,?,3962653.0
3038100,冻角鲨及其他鲨鱼,84464,千克,0,?,537706.0
3038200,冻?鱼及鳐鱼,20700,千克,0,?,46842.0
3038400,冻尖吻鲈鱼,84440,千克,0,?,581567.0
3038910,冻带鱼,394437,千克,0,?,2408379.0
3038920,冻黄鱼,2374456,千克,0,?,19397843.0
3038930,冻鲳鱼,1371142,千克,0,?,7070805.0
3038990,未列名冻鱼,28031422,千克,0,?,71879830.0
3039100,冻的鱼肝、鱼卵及鱼精,222903,千克,0,?,11371168.0
3039900,其他冻的可食用鱼杂碎,159852,千克,0,?,2703300.0
3043900,鲜或冷的鲤科鱼、鳗鱼及黑鱼鱼片,39717,千克,0,?,160841.0
3044100,鲜或冷的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,3329,千克,0,?,24269.0
3045100,鲜或冷的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,203112,千克,0,?,903887.0
3045900,其他鲜或冷的鱼肉,9912,千克,0,?,44938.0
3046100,冻罗非鱼鱼片,12479178,千克,0,?,39166672.0
3046290,其他冻鲶鱼鱼片,18010,千克,0,?,26328.0
3046300,冻尼罗河鲈鱼鱼片,65536,千克,0,?,666522.0
3046900,冻鲤科鱼、鳗鱼及黑鱼鱼片,244526,千克,0,?,3180960.0
3047100,冻鳕鱼鱼片,14400172,千克,0,?,97953464.0
3047200,冻黑线鳕鱼鱼片,2656759,千克,0,?,17008329.0
3047300,冻绿青鳕鱼鱼片,938910,千克,0,?,4051925.0
3047400,冻狗鳕鱼鱼片,1970375,千克,0,?,6068066.0
3047500,冻狭鳕鱼鱼片,26274573,千克,0,?,72587008.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,1760821,千克,0,?,7301147.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,11439256,千克,0,?,76993621.0
3048200,冻鳟鱼鱼片,124511,千克,0,?,1610389.0
3048300,冻比目鱼鱼片,8587454,千克,0,?,53051086.0
3048400,冻剑鱼鱼片,10000,千克,0,?,75025.0
3048600,冻鲱鱼鱼片,51918,千克,0,?,111319.0
3048700,冻的金枪鱼、鲣鱼或狐鲣鱼片,1548504,千克,0,?,13606853.0
3048800,冻的角鲨、其他鲨鱼、?鱼及鳐鱼鱼片,194060,千克,0,?,1327081.0
3048900,其他冻鱼片,13986088,千克,0,?,71803839.0
3049100,冻剑鱼鱼肉,125685,千克,0,?,762983.0
3049300,冻的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,56000,千克,0,?,616000.0
3049400,冻狭鳕鱼鱼肉,463526,千克,0,?,1177813.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉,984863,千克,0,?,4803133.0
3049600,冻的角鲨及其他鲨鱼鱼肉,179805,千克,0,?,1349042.0
3049900,其他冻鱼肉,4474209,千克,0,?,29309604.0
3051000,适合供人食用的鱼的细粉、粗粉及团粒,1390950,千克,0,?,2042721.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,407455,千克,0,?,3636363.0
3053200,干、盐腌或盐渍的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,3636073,千克,0,?,15949629.0
3053900,其他干、盐腌或盐渍的鱼片,677484,千克,0,?,4285016.0
3054110,熏大西洋鲑鱼,20016,千克,0,?,331358.0
3054300,熏鳟鱼,53860,千克,0,?,825165.0
3054900,其他熏鱼,343273,千克,0,?,2063720.0
3055100,干鳕鱼,116741,千克,0,?,976580.0
3055300,干的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,51400,千克,0,?,422059.0
3055400,干的鲱鱼、?鱼、沙丁鱼、小沙丁鱼属、黍鲱或西鲱、鲭鱼、印度鲭、马鲛鱼、竹荚鱼、?鱼、军曹鱼、银鲳、秋刀鱼、、多春鱼、剑鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,402771,千克,0,?,1809507.0
3055990,其他干鱼,1259675,千克,0,?,8701675.0
3056200,盐腌及盐渍的鳕鱼,356471,千克,0,?,1847550.0
3056400,盐腌及盐渍的罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼,2416,千克,0,?,17043.0
3056910,盐腌及盐渍的带鱼,2430,千克,0,?,15009.0
