商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,973255,千克,1586,头,4999949.0
1031000,改良种用猪,10500,千克,150,头,52500.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,70000,千克,1446,头,295308.0
1039200,其他猪，重量≥50kg，改良种用除外,12666781,千克,117266,头,35019500.0
1051110,改良种用鸡，改良种用除外，重量≤185g,525,千克,15000,只,3482.0
1051190,其他鸡，改良种用除外，重量≤185g,9689,千克,225660,只,86343.0
1059490,其他鸡，改良种用除外，重量＞185g,476588,千克,236994,只,1340334.0
1061190,其他灵长目动物，改良种用除外,14586,千克,2665,只,4022600.0
1061490,"其他家兔及野兔,改良种用除外",7089,千克,900,只,39838.0
1061910,其他改良种用哺乳动物,600,千克,6,只,2312.0
1061990,"未列名哺乳动物,改良种用除外",3698,千克,5748,只,210964.0
1062020,食用爬行动物,27901,千克,23371,只,312258.0
1062090,未列名爬行动物,1933,千克,89680,只,57365.0
1063921,食用乳鸽,47471,千克,76635,只,237258.0
1063929,其他食用鸟,12290,千克,16340,只,18977.0
1064990,"其他昆虫,改良种用除外",2100,千克,756000,只,2701.0
1069011,改良种用蛙苗,3,千克,500,只,100.0
1069090,"其他活动物,改良种用除外",10578,千克,4682000,只,25620.0
2023000,冻去骨牛肉,639222,千克,0,?,6400790.0
2031200,鲜、冷带骨猪前腿、猪后腿及其肉块,272120,千克,0,?,1345835.0
2031900,其他鲜、冷猪肉,459735,千克,0,?,2236453.0
2032190,其他冻整头及半头猪肉,30000,千克,0,?,152820.0
2032900,其他冻猪肉,2892428,千克,0,?,14461870.0
2044200,冻带骨绵羊肉,41160,千克,0,?,348954.0
2044300,冻去骨绵羊肉,38493,千克,0,?,288974.0
2062900,其他冻牛杂碎,5000,千克,0,?,8060.0
2071100,整只鸡，鲜或冷的,4684418,千克,0,?,14260625.0
2071200,整只鸡，冻的,297500,千克,0,?,896787.0
2071311,鲜或冷的带骨鸡块,7261,千克,0,?,22696.0
2071329,鲜或冷的其他鸡杂碎,7464,千克,0,?,21444.0
2071411,带骨的冻鸡块,1193532,千克,0,?,2367237.0
2071419,其他冻鸡块,7880822,千克,0,?,15191341.0
2071421,冻鸡翼（不包括翼尖）,135099,千克,0,?,757492.0
2071429,其他冻鸡杂碎,45960,千克,0,?,22070.0
2074100,鲜或冷的整只鸭,1906346,千克,0,?,3886908.0
2074200,整只冻鸭,261354,千克,0,?,533053.0
2074500,冻的鸭块及杂碎,1197800,千克,0,?,2008744.0
2075100,鲜或冷的整只鹅,935770,千克,0,?,3579850.0
2075200,整只冻鹅,3250,千克,0,?,15976.0
2075500,冻的鹅块及杂碎,270,千克,0,?,1323.0
2081020,冻兔肉，不包括兔头,547307,千克,0,?,2041227.0
2089010,鲜、冷、冻乳鸽肉及食用杂碎,270127,千克,0,?,914717.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,28082,千克,0,?,94135.0
2101900,其他干、熏、盐腌或盐渍猪肉,7525,千克,0,?,62375.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,18365,千克,0,?,79188.0
3011100,淡水观赏鱼,19495,千克,0,?,323039.0
3019290,其他活鳗（鳗鲡属）鱼，鱼苗除外,504023,千克,0,?,12175773.0
3019310,鲤科鱼苗（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,2620,千克,0,?,530.0
3019390,"其他活鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,鱼苗除外",3377836,千克,0,?,11851518.0
3019919,其他鱼苗,414322,千克,0,?,7880510.0
3019991,活罗非鱼,95843,千克,0,?,296778.0
3019992,活?,12786,千克,0,?,243552.0
3019993,其他活鲤科鱼,1100763,千克,0,?,3941051.0
3019999,其他活鱼,2587778,千克,0,?,17718761.0
3022300,鲜、冷鳎鱼,56741,千克,0,?,540427.0
3025100,鲜、冷鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼）,31681,千克,0,?,77352.0
3027300,鲜、冷鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,1774,千克,0,?,504.0
3027400,鲜、冷鳗鱼（鳗鲡属）,49921,千克,0,?,438923.0
3028200,鲜、冷?鱼及鳐鱼（鳐科）,29940,千克,0,?,207048.0
3028910,鲜、冷带鱼,22981,千克,0,?,180586.0
3028920,鲜、冷黄鱼,453167,千克,0,?,1985460.0
3028930,鲜、冷鲳鱼,83544,千克,0,?,576708.0
3028990,其他鲜、冷鱼,1518011,千克,0,?,8279568.0
3029000,鲜、冷鱼肝及鱼卵,4678,千克,0,?,30274.0
3031200,其他冻大麻哈鱼,136372,千克,0,?,348640.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,41204,千克,0,?,253359.0
3031400,冻鳟鱼,43860,千克,0,?,239584.0
3032300,冻罗非鱼（口孵非鲫属）,7781982,千克,0,?,15533730.0
3032400,冻鲶鱼（(鱼芒)鲶属、鲶属、胡鲶属、真?属）,298213,千克,0,?,581180.0
3032500,冻鲤科鱼（西鲤、黑?、草鱼、鲢属、鲮属、青鱼）,4650,千克,0,?,16465.0
3032600,冻鳗鱼（鳗鲡属）,98185,千克,0,?,1042197.0
3033110,冻格陵兰庸鲽鱼,280713,千克,0,?,1610598.0
3033190,其他冻庸鲽鱼,51210,千克,0,?,287817.0
3033200,冻鲽鱼,23885,千克,0,?,258823.0
3033300,冻鳎鱼,79656,千克,0,?,503530.0
3033400,冻大菱鲆（瘤棘?）,10020,千克,0,?,65130.0
3033900,其他冻比目鱼（鲽科、?科、舌鳎科、鳎科、菱?科、刺?科）,1945138,千克,0,?,6223321.0
3034100,冻长鳍金枪鱼,1311790,千克,0,?,5250658.0
3034200,冻黄鳍金枪鱼,2354377,千克,0,?,10489041.0
3034300,冻鲣鱼或狐鲣,5689941,千克,0,?,12936152.0
3034400,冻大眼金枪鱼,2031757,千克,0,?,15880359.0
3034510,冻大西洋蓝鳍金枪鱼,25122,千克,0,?,760644.0
3034900,其他冻金枪鱼(金枪鱼属),124629,千克,0,?,1020637.0
3035100,冻鲱鱼（大西洋鲱鱼、太平洋鲱鱼）,1145000,千克,0,?,680620.0
3035300,冻沙丁鱼（沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱,5912425,千克,0,?,10382552.0
3035400,冻鲭鱼〔大西洋鲭、澳洲鲭（鲐）、日本鲭（鲐）〕,14821568,千克,0,?,27104906.0
3035500,冻对称竹荚鱼、新西兰竹荚鱼及竹荚鱼(竹荚鱼属),78162,千克,0,?,112280.0
3035700,冻剑鱼,728182,千克,0,?,3731728.0
3036600,冻狗鳕鱼(无须鳕属、长鳍鳕属),359800,千克,0,?,542206.0
3036700,冻狭鳕鱼,2155592,千克,0,?,2309188.0
3036900,其他冻冻犀鳕科、冻多丝真鳕科、冻鳕科、冻长尾鳕科、冻黑鳕科、冻无须鳕科、冻深海鳕科及南极鳕科鱼,65573,千克,0,?,133983.0
3038100,冻角鲨及其他鲨鱼,147320,千克,0,?,1205431.0
3038200,冻?鱼及鳐鱼（鳐科）,47880,千克,0,?,67032.0
3038300,冻南极犬牙鱼（南极犬牙鱼属）,15100,千克,0,?,301364.0
3038400,冻尖吻鲈鱼(舌齿鲈属),36000,千克,0,?,334270.0
3038910,冻带鱼,560006,千克,0,?,3552076.0
3038920,冻黄鱼,2737725,千克,0,?,18684665.0
3038930,冻鲳鱼,1325808,千克,0,?,9721454.0
3038990,其他未列名冻鱼,26580363,千克,0,?,56054769.0
3039000,冻鱼肝及鱼卵,122653,千克,0,?,1333224.0
3043900,鲜或冷鲤科鱼、鳗鱼（鳗鲡属）及黑鱼（鳢属）的鱼片,118229,千克,0,?,454880.0
3045100,鲜或冷的罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼鱼肉,619860,千克,0,?,2913109.0
3046100,冻罗非鱼（口孵非鲫属）的鱼片,11073409,千克,0,?,38887889.0
3046211,冻斑点叉尾?鱼的鱼片,68792,千克,0,?,550791.0
3046219,其他冻叉尾?鱼的鱼片,17200,千克,0,?,24419.0
3046300,冻尼罗河鲈鱼（尼罗尖吻鲈）的鱼片,9410,千克,0,?,59094.0
3046900,冻鲤科鱼、鳗鱼（鳗鲡属）及黑鱼（鳢属）的鱼片,438424,千克,0,?,5621234.0
3047100,冻鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼、格陵兰鳕鱼）鱼片,9697010,千克,0,?,49756646.0
3047200,冻黑线鳕鱼（黑线鳕）鱼片,1831318,千克,0,?,8520364.0
3047300,冻绿青鳕鱼鱼片,631283,千克,0,?,2896507.0
3047400,冻狗鳕鱼(无须鳕属、长鳍鳕属)鱼片,873520,千克,0,?,2208734.0
3047500,冻狭鳕鱼鱼片,18660665,千克,0,?,49001097.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼的鱼片,1255461,千克,0,?,4277557.0
3048100,冻大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼的鱼片,6376640,千克,0,?,36296477.0
3048200,冻鳟鱼的鱼片,181298,千克,0,?,2384641.0
3048300,冻比目鱼（鲽科、?科、舌鳎科、鳎科、菱?科、刺?科）的鱼片,4942464,千克,0,?,22240695.0
3048400,冻剑鱼的鱼片,22275,千克,0,?,314815.0
3048600,冻鲱鱼（大西洋鲱鱼、太平洋鲱鱼）的鱼片,17599,千克,0,?,67719.0
3048700,冻金枪鱼(金枪鱼属)、鲣鱼或狐鲣(鲣)的鱼片,656088,千克,0,?,10593966.0
3048900,其他冻鱼片,11037198,千克,0,?,56091470.0
3049100,冻剑鱼鱼肉,93818,千克,0,?,938284.0
3049300,冻罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼鱼肉,20200,千克,0,?,21948.0
3049400,冻狭鳕鱼鱼肉,1193395,千克,0,?,3092900.0
3049500,冻犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼，狭鳕鱼除外的鱼肉,272743,千克,0,?,806738.0
3049900,其他冻鱼肉,4834769,千克,0,?,25197668.0
3051000,适合供人食用的鱼的细粉、粗粉及团粒,182452,千克,0,?,662731.0
3052000,干、熏、盐腌或盐渍的鱼肝及鱼卵,398144,千克,0,?,4939877.0
3053100,干、盐腌或盐渍罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼的鱼片,3696,千克,0,?,55440.0
3053200,干、盐腌或盐渍犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼的鱼片,2390973,千克,0,?,9494790.0
3053900,其他干、盐腌或盐渍的鱼片,446591,千克,0,?,2354213.0
3054110,熏大西洋鲑鱼（不包括食用杂碎）,50143,千克,0,?,637376.0
3054120,熏大麻哈鱼及多瑙哲罗鱼（不包括食用杂碎）,1356,千克,0,?,19587.0
3054300,熏鳟鱼（不包括食用杂碎）,28492,千克,0,?,392860.0
3054900,其他熏鱼（不包括食用杂碎）,191945,千克,0,?,1029080.0
3055100,干鳕鱼(大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼)（不包括食用杂碎）,140590,千克,0,?,1402313.0
3055990,其他干鱼（不包括食用杂碎）,1150870,千克,0,?,8657344.0
3056200,盐腌及盐渍的鳕鱼(大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼)（不包括食用杂碎）,144785,千克,0,?,960483.0
3056910,盐腌及盐渍的带鱼（不包括食用杂碎）,2381,千克,0,?,15210.0
3056990,未列名盐腌及盐渍的鱼（不包括食用杂碎）,551723,千克,0,?,1803966.0
3057100,鲨鱼翅,27520,千克,0,?,1547876.0
3057200,鱼头、鱼尾、鱼鳔,1433,千克,0,?,177983.0
3057900,其他鱼鳍及其他可食用杂碎,33943,千克,0,?,133755.0
3061100,冻的岩礁虾和其他龙虾（真龙虾属、龙虾属、岩龙虾属）,18366,千克,0,?,344486.0
3061200,冻鳌龙虾(鳌龙虾属),6291,千克,0,?,76083.0
3061410,冻梭子蟹,1361837,千克,0,?,12390656.0
3061490,其他冻蟹,653199,千克,0,?,7884313.0
3061611,冻冷水小虾仁,221393,千克,0,?,3256875.0
3061612,其他冻北方长额小虾,35055,千克,0,?,240082.0
3061619,其他冻冷水小虾,23828,千克,0,?,23128.0
3061711,其他冻小虾仁,1904440,千克,0,?,15199374.0
3061719,其他冻小虾,406705,千克,0,?,459192.0
3061721,其他冻对虾仁,3830862,千克,0,?,49643877.0
3061729,其他冻对虾,1082789,千克,0,?,11153707.0
3061990,其他冻甲壳动物，包括适合供人食用的甲壳动物的细粉、粗粉及团粒,79619,千克,0,?,880299.0
3062190,"未冻的岩礁虾和其他龙虾（真龙虾属、龙虾属、岩龙虾属),种苗除外",9885,千克,0,?,619434.0
3062290,未冻鳌龙虾（鳌龙虾属），种苗除外,10010,千克,0,?,55989.0
3062410,蟹种苗,303,千克,0,?,2236.0
3062491,未冻的中华绒毛蟹（大闸蟹）,662356,千克,0,?,2238805.0
3062492,未冻的梭子蟹,3476,千克,0,?,61726.0
3062499,其他未冻的蟹,58113,千克,0,?,779067.0
3062710,其他小虾种苗及对虾种苗,3121,千克,0,?,55740.0
3062720,其他鲜、冷对虾，种苗除外,166362,千克,0,?,1962902.0
3062790,其他未冻的小虾及对虾，种苗除外,1113393,千克,0,?,7703827.0
3062910,其他食用甲壳动物的种苗,10,千克,0,?,240.0
3062990,未列名未冻的甲壳动物；适合供人食用的甲壳动物的细粉、粗粉及团粒,33530,千克,0,?,305985.0
3071190,"活、鲜或冷的牡蛎(蚝), 种苗除外",72041,千克,0,?,188459.0
3071900,冻、干、盐腌、盐渍或熏制的牡蛎(蚝),39939,千克,0,?,118199.0
3072190,活、鲜或冷的扇贝，种苗除外,11078,千克,0,?,167278.0
3072900,冻、干、盐腌、盐渍或熏制的扇贝,1897068,千克,0,?,32145604.0
3073900,冻、干、盐腌、盐渍或熏制的贻贝,185480,千克,0,?,360757.0
3074190,活、鲜或冷的墨鱼及鱿鱼，种苗除外,127519,千克,0,?,715881.0
3074900,冻、干、盐腌、盐渍或熏制的墨鱼及鱿鱼,30906889,千克,0,?,190756623.0
3075100,活、鲜或冷的章鱼,1082675,千克,0,?,8613479.0
