商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,3200,千克,16,头,25787.0
1029090,其他牛，改良种用除外,547840,千克,832,头,3271381.0
1039200,其他猪，重量≥50kg，改良种用除外,12577203,千克,104342,头,33494697.0
1041090,其他绵羊，改良种用除外,3400,千克,170,头,19924.0
1042090,其他山羊，改良种用除外,41745,千克,2040,头,216800.0
1051110,改良种用鸡，改良种用除外，重量≤185g,968,千克,18228,只,175834.0
1051190,其他鸡，改良种用除外，重量≤185g,13631,千克,309826,只,192226.0
1061490,"其他家兔及野兔,改良种用除外",889,千克,351,只,56025.0
1061990,"未列名哺乳动物,改良种用除外",4792,千克,22466,只,2417860.0
1062020,食用爬行动物,88671,千克,59313,只,668489.0
1062090,未列名爬行动物,1245,千克,129994,只,247938.0
1064910,改良种用昆虫,9,千克,11600,只,232.0
1064990,"其他昆虫,改良种用除外",2010,千克,3228000,只,10685.0
1069090,"其他活动物,改良种用除外",33687,千克,11560067,只,146773.0
2012000,鲜或冷的带骨牛肉,1749,千克,0,?,17220.0
2013000,鲜或冷的去骨牛肉,26771,千克,0,?,398996.0
2022000,冻带骨牛肉,1106,千克,0,?,10126.0
2023000,冻去骨牛肉,69575,千克,0,?,648782.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,322259,千克,0,?,1199358.0
2031900,其他鲜或冷的猪肉,93056,千克,0,?,357296.0
2032110,冻整头及半头乳猪肉,7589,千克,0,?,71072.0
2032190,其他冻整头及半头猪肉,67248,千克,0,?,232088.0
2032200,冻带骨猪前腿、猪后腿及其肉块,13889,千克,0,?,37199.0
2032900,其他冻猪肉,3265233,千克,0,?,11960968.0
2042100,鲜或冷的整头及半头绵羊肉,144,千克,0,?,2757.0
2044200,冻带骨绵羊肉,137135,千克,0,?,1315344.0
2044300,冻去骨绵羊肉,77112,千克,0,?,747358.0
2045000,鲜、冷、冻山羊肉,5775,千克,0,?,58550.0
2050000,鲜、冷、冻的马、驴、骡肉,42193,千克,0,?,670606.0
2061000,鲜或冷的牛杂碎,1306,千克,0,?,5683.0
2062100,冻牛舌,60,千克,0,?,708.0
2062200,冻牛肝,131760,千克,0,?,98201.0
2062900,其他冻牛杂碎,4750,千克,0,?,5184.0
2064100,冻猪肝,14000,千克,0,?,12926.0
2064900,其他冻猪杂碎,57670,千克,0,?,104469.0
2069000,其他冻杂碎（牛、猪杂碎除外）,42253,千克,0,?,129254.0
2071100,整只鸡，鲜或冷的,5601458,千克,0,?,17718479.0
2071200,整只鸡，冻的,1160980,千克,0,?,1888378.0
2071311,鲜或冷的带骨鸡块,258613,千克,0,?,979071.0
2071319,鲜或冷的其他鸡块,7220,千克,0,?,30290.0
2071321,鲜或冷的鸡翼（不包括翼尖）,1045,千克,0,?,3768.0
2071329,鲜或冷的其他鸡杂碎,20591,千克,0,?,64740.0
2071411,带骨的冻鸡块,7883511,千克,0,?,10018531.0
2071419,其他冻鸡块,51134225,千克,0,?,75299495.0
2071421,冻鸡翼（不包括翼尖）,842213,千克,0,?,1984250.0
2071422,冻鸡爪,900,千克,0,?,3244.0
2071429,其他冻鸡杂碎,1615209,千克,0,?,1049966.0
2074100,鲜或冷的整只鸭,1185957,千克,0,?,2762018.0
2074200,整只冻鸭,6301674,千克,0,?,5033163.0
2074300,鲜或冷的鸭肥肝,6060,千克,0,?,65170.0
2074400,鲜或冷的鸭块及杂碎,23448,千克,0,?,55218.0
2074500,冻的鸭块及杂碎,6426351,千克,0,?,7326610.0
2075100,鲜或冷的整只鹅,1206848,千克,0,?,5895557.0
2075300,鲜或冷的鹅肥肝,1296,千克,0,?,16604.0
2075400,鲜或冷的鹅块及杂碎,38161,千克,0,?,182089.0
2081020,冻兔肉，不包括兔头,428250,千克,0,?,1405026.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,322511,千克,0,?,2381024.0
2089090,其他鲜、冷、冻的肉及食用杂碎,28789,千克,0,?,237833.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,287000,千克,0,?,374056.0
2099000,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",900,千克,0,?,849.0
2101110,干、熏、盐腌或盐渍带骨猪腿,70,千克,0,?,871.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,6378,千克,0,?,68599.0
2101900,其他干、熏、盐腌或盐渍猪肉,11163,千克,0,?,93742.0
2102000,干、熏、盐腌或盐渍牛肉,2835,千克,0,?,48246.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,124999,千克,0,?,467022.0
