商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,878980,千克,1435,头,4687969.0
1039200,其他猪，重量≥50kg，改良种用除外,6914712,千克,64829,头,31575190.0
1042090,其他山羊，改良种用除外,3380,千克,110,头,26712.0
1051190,其他鸡，改良种用除外，重量≤185g,10044,千克,213740,只,102583.0
1061190,其他灵长目动物，改良种用除外,4225,千克,1375,只,2914940.0
1061490,"其他家兔及野兔,改良种用除外",2228,千克,947,只,79135.0
1061910,其他改良种用哺乳动物,40,千克,12,只,1200.0
1061990,"未列名哺乳动物,改良种用除外",2841,千克,1823,只,202267.0
1062020,食用爬行动物,68264,千克,46811,只,732048.0
1062090,未列名爬行动物,2281,千克,217117,只,184457.0
1064990,"其他昆虫,改良种用除外",2174,千克,1971200,只,7802.0
1069090,"其他活动物,改良种用除外",43500,千克,743219,只,88290.0
2012000,鲜或冷的带骨牛肉,1459,千克,0,?,13980.0
2023000,冻去骨牛肉,30330,千克,0,?,254864.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,517199,千克,0,?,2595985.0
2031900,其他鲜或冷的猪肉,621586,千克,0,?,2906776.0
2032900,其他冻猪肉,1642875,千克,0,?,7836072.0
2042200,鲜或冷的带骨绵羊肉,23,千克,0,?,596.0
2044200,冻带骨绵羊肉,59438,千克,0,?,638706.0
2044300,冻去骨绵羊肉,36075,千克,0,?,370056.0
2045000,山羊肉,62029,千克,0,?,763357.0
2050000,鲜、冷、冻的马、驴、骡肉,13775,千克,0,?,211654.0
2062900,其他冻牛杂碎,5000,千克,0,?,3278.0
2064100,冻猪肝,15000,千克,0,?,19171.0
2064900,其他冻猪杂碎,6000,千克,0,?,14340.0
2069000,其他冻杂碎（牛、猪杂碎除外）,2995,千克,0,?,41580.0
2071100,整只鸡，鲜或冷的,5368683,千克,0,?,18615143.0
2071200,整只鸡，冻的,313226,千克,0,?,1053783.0
2071311,鲜或冷的带骨鸡块,131428,千克,0,?,538349.0
2071329,鲜或冷的其他鸡杂碎,16864,千克,0,?,57899.0
2071411,带骨的冻鸡块,1408858,千克,0,?,2880587.0
2071419,其他冻鸡块,6627082,千克,0,?,15468681.0
2071421,冻鸡翼（不包括翼尖）,100669,千克,0,?,488206.0
2071429,其他冻鸡杂碎,111153,千克,0,?,154132.0
2074100,鲜或冷的整只鸭,1748205,千克,0,?,4361397.0
2074200,整只冻鸭,1040330,千克,0,?,1486762.0
2074400,鲜或冷的鸭块及杂碎,15048,千克,0,?,34454.0
2074500,冻的鸭块及杂碎,1689246,千克,0,?,2547688.0
2075100,鲜或冷的整只鹅,1027605,千克,0,?,5406113.0
2075300,鲜或冷的鹅肥肝,510,千克,0,?,44450.0
2075400,鲜或冷的鹅块及杂碎,5265,千克,0,?,18841.0
2081020,冻兔肉，不包括兔头,560047,千克,0,?,2666956.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,358693,千克,0,?,1789846.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,350,千克,0,?,2797.0
2101900,其他干、熏、盐腌或盐渍猪肉,1808,千克,0,?,20490.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,38913,千克,0,?,116266.0
3011100,淡水观赏鱼,40123,千克,0,?,330771.0
3019210,鳗鱼苗,30,千克,0,?,8960.0
3019290,其他活鳗鱼，鱼苗除外,604930,千克,0,?,16567345.0
3019390,"其他活鲤科鱼, 鱼苗除外",2762606,千克,0,?,8442707.0
3019919,其他鱼苗,214118,千克,0,?,668867.0
3019991,活罗非鱼,115715,千克,0,?,273113.0
3019992,活?,32700,千克,0,?,552605.0
3019993,其他活鲤科鱼,945407,千克,0,?,3076312.0
3019999,其他活鱼,3381987,千克,0,?,19612790.0
3022300,鲜或冷的鳎鱼,30892,千克,0,?,155294.0
3024200,鲜或冷的?鱼,50000,千克,0,?,86010.0
3024400,鲜或冷的鲭鱼,40,千克,0,?,100.0
3024600,鲜或冷的军曹鱼,38707,千克,0,?,267079.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,3336,千克,0,?,31132.0
3027100,鲜或冷的罗非鱼,128,千克,0,?,410.0
3027300,鲜或冷的鲤科鱼,8444,千克,0,?,20096.0
3027400,鲜或冷的鳗鱼,39354,千克,0,?,290261.0
3028400,鲜或冷的尖吻鲈鱼,870,千克,0,?,5648.0
3028910,鲜或冷的带鱼,12591,千克,0,?,90461.0
3028920,鲜或冷的黄鱼,552896,千克,0,?,4009773.0
3028930,鲜或冷的鲳鱼,125218,千克,0,?,1065512.0
3028990,其他鲜或冷的鱼,813571,千克,0,?,4205136.0
3029100,鲜或冷的鱼肝、鱼卵及鱼精,6,千克,0,?,8920.0
3029900,其他鲜或冷的可食用鱼杂碎,2880,千克,0,?,2940.0
3031200,其他冻大麻哈鱼,112216,千克,0,?,198906.0
3031300,冻大西洋鲑鱼及多瑙哲罗鱼,32640,千克,0,?,261439.0
3031400,冻鳟鱼,93402,千克,0,?,602176.0
3031900,其他冻鲑科鱼,19950,千克,0,?,53865.0
3032300,冻罗非鱼,11689746,千克,0,?,23188544.0
3032400,冻鲶鱼,235092,千克,0,?,333871.0
3032500,冻鲤科鱼,10116,千克,0,?,42184.0
3032600,冻鳗鱼,33725,千克,0,?,334645.0
3032900,冻尼罗河鲈鱼及黑鱼,1500,千克,0,?,5700.0
3033110,冻格陵兰庸鲽鱼,342709,千克,0,?,2811683.0
3033190,其他冻庸鲽鱼,50005,千克,0,?,629970.0
3033200,冻鲽鱼,22010,千克,0,?,66030.0
3033900,其他冻比目鱼,1276107,千克,0,?,3734117.0
3034100,冻长鳍金枪鱼,964372,千克,0,?,3926727.0
3034200,冻黄鳍金枪鱼,1208800,千克,0,?,4594233.0
3034300,冻鲣鱼或狐鲣,6151872,千克,0,?,12549389.0
3034400,冻大眼金枪鱼,944491,千克,0,?,4615074.0
3034900,其他冻金枪鱼,26000,千克,0,?,20800.0
3035100,冻鲱鱼,1623660,千克,0,?,1082146.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,5186089,千克,0,?,3848073.0
3035400,冻鲭鱼,17743803,千克,0,?,36903781.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,190000,千克,0,?,360409.0
3035700,冻剑鱼,448684,千克,0,?,2621783.0
3035900,冻的?鱼、印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,3349022,千克,0,?,12870795.0
3036700,冻狭鳕鱼,1698388,千克,0,?,1813449.0
3038100,冻角鲨及其他鲨鱼,25000,千克,0,?,230050.0
3038200,冻?鱼及鳐鱼,20700,千克,0,?,51916.0
3038910,冻带鱼,321420,千克,0,?,2153319.0
3038920,冻黄鱼,2673106,千克,0,?,21422214.0
3038930,冻鲳鱼,701995,千克,0,?,4981205.0
3038990,未列名冻鱼,19107389,千克,0,?,43183795.0
3039100,冻的鱼肝、鱼卵及鱼精,38792,千克,0,?,381727.0
3039900,其他冻的可食用鱼杂碎,74804,千克,0,?,276359.0
3043900,鲜或冷的鲤科鱼、鳗鱼及黑鱼鱼片,97843,千克,0,?,383647.0
3044100,鲜或冷的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,20,千克,0,?,452.0
3045100,鲜或冷的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,436793,千克,0,?,1944443.0
3045900,其他鲜或冷的鱼肉,4513,千克,0,?,8209.0
3046100,冻罗非鱼鱼片,10975731,千克,0,?,32645973.0
3046211,冻斑点叉尾?鱼鱼片,54481,千克,0,?,409086.0
3046300,冻尼罗河鲈鱼鱼片,10213,千克,0,?,95247.0
3046900,冻鲤科鱼、鳗鱼及黑鱼鱼片,96010,千克,0,?,768864.0
3047100,冻鳕鱼鱼片,9821931,千克,0,?,68187670.0
3047200,冻黑线鳕鱼鱼片,2418929,千克,0,?,15142169.0
3047300,冻绿青鳕鱼鱼片,1314993,千克,0,?,6744317.0
3047400,冻狗鳕鱼鱼片,1549394,千克,0,?,4727256.0
3047500,冻狭鳕鱼鱼片,25858270,千克,0,?,78980479.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,739087,千克,0,?,2564302.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,6049955,千克,0,?,38770083.0
3048200,冻鳟鱼鱼片,80625,千克,0,?,1092857.0
3048300,冻比目鱼鱼片,4866647,千克,0,?,28123693.0
3048500,冻南极犬牙鱼鱼片,2157,千克,0,?,91659.0
3048600,冻鲱鱼鱼片,42726,千克,0,?,98465.0
3048700,冻的金枪鱼、鲣鱼或狐鲣鱼片,1104547,千克,0,?,9426897.0
3048800,冻的角鲨、其他鲨鱼、?鱼及鳐鱼鱼片,107120,千克,0,?,981066.0
3048900,其他冻鱼片,8792735,千克,0,?,44557512.0
3049100,冻剑鱼鱼肉,37236,千克,0,?,331093.0
3049400,冻狭鳕鱼鱼肉,1417733,千克,0,?,3945878.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉,1023053,千克,0,?,5766903.0
3049600,冻的角鲨及其他鲨鱼鱼肉,120000,千克,0,?,978990.0
3049900,其他冻鱼肉,3334907,千克,0,?,21347225.0
3051000,适合供人食用的鱼的细粉、粗粉及团粒,243018,千克,0,?,1215896.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,842471,千克,0,?,7270747.0
3053200,干、盐腌或盐渍的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,2222534,千克,0,?,10134922.0
3053900,其他干、盐腌或盐渍的鱼片,128693,千克,0,?,577112.0
3054110,熏大西洋鲑鱼,32800,千克,0,?,515068.0
3054120,熏大麻哈鱼及多瑙哲罗鱼,2906,千克,0,?,49766.0
3054300,熏鳟鱼,41060,千克,0,?,593720.0
3054900,其他熏鱼,280621,千克,0,?,1844030.0
3055100,干鳕鱼,72206,千克,0,?,707830.0
3055300,干的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,70096,千克,0,?,1087211.0
3055400,干的鲱鱼、?鱼、沙丁鱼、小沙丁鱼属、黍鲱或西鲱、鲭鱼、印度鲭、马鲛鱼、竹荚鱼、?鱼、军曹鱼、银鲳、秋刀鱼、、多春鱼、剑鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,142242,千克,0,?,563636.0
3055990,其他干鱼,1087205,千克,0,?,9175865.0
3056200,盐腌及盐渍的鳕鱼,218796,千克,0,?,1007881.0
3056910,盐腌及盐渍的带鱼,240,千克,0,?,1496.0
3056920,盐腌及盐渍的黄鱼,5400,千克,0,?,44669.0
3056990,未列名盐腌及盐渍的鱼,622967,千克,0,?,2345792.0
3057100,鲨鱼翅,4813,千克,0,?,318923.0
3057200,鱼头、鱼尾、鱼鳔,8568,千克,0,?,286181.0
3057900,其他鱼鳍及其他可食用杂碎,121657,千克,0,?,535910.0
3061100,冻的岩礁虾和其他龙虾,3,千克,0,?,1.0
3061200,冻鳌龙虾,15108,千克,0,?,28837.0
3061410,冻梭子蟹,1940559,千克,0,?,8127649.0
3061490,其他冻蟹,512280,千克,0,?,8769929.0
3061500,冻挪威海鳌虾,15436,千克,0,?,392396.0
3061611,冻冷水小虾仁,212540,千克,0,?,3649435.0
3061612,其他冻北方长额小虾,35955,千克,0,?,170842.0
3061619,其他冻冷水小虾,16000,千克,0,?,139110.0
3061621,冻冷水对虾仁,31199,千克,0,?,552663.0
3061629,其他冻冷水对虾,1403,千克,0,?,41648.0
3061711,其他冻小虾仁,1402749,千克,0,?,12284304.0
3061719,其他冻小虾,620398,千克,0,?,3650312.0
3061721,其他冻对虾仁,1468121,千克,0,?,19404453.0
3061729,其他冻对虾,278328,千克,0,?,2967757.0
3061990,其他冻甲壳动物，包括适合供人食用的甲壳动物的细粉、粗粉及团粒,49400,千克,0,?,680673.0
3063190,活、鲜或冷的岩礁虾和其他龙虾，种苗除外,695,千克,0,?,3563.0
3063391,活、鲜或冷的中华绒螯蟹，种苗除外,606,千克,0,?,20169.0
3063399,其他活、鲜或冷的蟹，种苗除外,72341,千克,0,?,1509955.0
3063610,其他小虾种苗及对虾种苗,33,千克,0,?,880.0
3063620,其他鲜、冷的对虾,117958,千克,0,?,1323209.0
3063690,其他活的对虾及活、鲜或冷的小虾，种苗除外,215220,千克,0,?,3669633.0
3063990,未列名活、鲜或冷的甲壳动物（种苗除外），包括适合供人食用的甲壳动物的细粉、粗粉及团粒,3021,千克,0,?,61085.0
3069590,本品目所列其他方法加工的其他小虾及对虾,389820,千克,0,?,2313167.0
3071110,牡蛎种苗,4000,千克,0,?,4000.0
3071190,活、鲜或冷的牡蛎，种苗除外,70409,千克,0,?,218687.0
3071200,冻牡蛎,35090,千克,0,?,196208.0
3072110,扇贝种苗,4600,千克,0,?,9200.0
3072190,活、鲜或冷的扇贝，种苗除外,172979,千克,0,?,799273.0
3072200,冻扇贝,1637809,千克,0,?,20526920.0
3072900,干、盐腌、盐渍或熏制的扇贝,15080,千克,0,?,116557.0
3073190,活、鲜或冷的贻贝，种苗除外,5212,千克,0,?,19284.0
3073200,冻贻贝,309586,千克,0,?,820111.0
3074291,活、鲜或冷的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属），种苗除外,52850,千克,0,?,445973.0
3074299,其他活、鲜或冷的墨鱼及鱿鱼,67120,千克,0,?,312017.0
3074310,冻的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属）,5415682,千克,0,?,43229774.0
3074390,其他冻的墨鱼及鱿鱼,23238925,千克,0,?,122965219.0
3074910,干、盐腌、盐渍或熏制的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属）,27768,千克,0,?,435206.0
3074990,其他干、盐腌、盐渍或熏制的墨鱼及鱿鱼,136357,千克,0,?,1533157.0
3075100,活、鲜或冷的章鱼,461609,千克,0,?,10694019.0
3075200,冻章鱼,1236219,千克,0,?,7645581.0
3075900,干、盐腌、盐渍或熏制的章鱼,3056,千克,0,?,41791.0
3077110,蛤、鸟蛤及舟贝的种苗,7780,千克,0,?,233400.0
3077191,活、鲜或冷的蛤，种苗除外,2756352,千克,0,?,3979603.0
3077199,活、鲜或冷的鸟蛤及舟贝，种苗除外,356294,千克,0,?,1729883.0
3077200,冻的蛤、鸟蛤及舟贝,514953,千克,0,?,2012749.0
3077900,干、盐腌、盐渍或熏制的蛤、鸟蛤及舟贝,77068,千克,0,?,251556.0
3078190,活、鲜或冷的鲍鱼，种苗除外,117063,千克,0,?,3192306.0
3078300,冻鲍鱼,23160,千克,0,?,793401.0
3079190,未列名活、鲜、冷的软体动物，种苗除外,318033,千克,0,?,1116359.0
3079200,未列名冻的软体动物,197441,千克,0,?,3932485.0
3079900,未列名干、盐腌、盐渍或熏制的软体动物，包括适合供人食用的软体动物细粉、粗粉及团粒,7218,千克,0,?,140747.0
3081110,海参种苗,16,千克,0,?,1453.0
3081200,冻海参,12621,千克,0,?,441701.0
3081900,干、盐腌、盐渍或熏制的海参,300,千克,0,?,182594.0
3082190,活、鲜或冷的海胆，种苗除外,34062,千克,0,?,2644244.0
3082200,冻海胆,35461,千克,0,?,1032490.0
3082900,干、盐腌、盐渍或熏制的海胆,304,千克,0,?,30969.0
3083090,冻、干、盐腌、盐渍或熏制的海蜇,442312,千克,0,?,3384189.0
3089012,"活、鲜或冷的沙蚕, 种苗除外",141282,千克,0,?,2437091.0
3089019,"未列名活、鲜或冷的不属于甲壳动物及软体动物的水生无脊椎动物, 种苗除外",192457,千克,0,?,613093.0
3089090,其他冻、干、盐腌、盐渍或熏制的不属于甲壳动物及软体动物的水生无脊椎动物,26952,千克,0,?,181441.0
4012000,"未浓缩及未加糖或其他甜物质的乳及奶油, 含脂量超过1%,但不超过6%",2192310,千克,0,?,1868899.0
4014000,"未浓缩及未加糖或其他甜物质的乳及奶油, 含脂量超过6％，但不超过10％",10,千克,0,?,40.0
4021000,粉状、粒状或其他固状乳及奶油，含脂量≤1.5％,47720,千克,0,?,111282.0
4022100,粉状、粒状或其他固状乳及奶油，含脂量＞1.5％，未加糖或其他甜物质,54445,千克,0,?,203157.0
4022900,粉状、粒状或其他固状乳及奶油，含脂量＞1.5％，加糖或其他甜物质,4543,千克,0,?,24644.0
4029100,非固状乳及奶油，未加糖或其他甜物质,50865,千克,0,?,90657.0
4029900,非固状乳及奶油，加糖或其他甜物质,202608,千克,0,?,347567.0
4031000,酸乳,151601,千克,0,?,444113.0
4039000,其他酪乳、结块的乳及奶油、酸乳酒及其他发酵或酸化的乳和奶油,217187,千克,0,?,455022.0
4041000,乳清及改性乳清，不论是否浓缩、加糖或其他甜物质,100000,千克,0,?,158000.0
4051000,黄油,109445,千克,0,?,375153.0
4059000,其他从乳中提取的脂和油,50535,千克,0,?,221026.0
4062000,各种磨碎或粉化的乳酪,1620,千克,0,?,13856.0
4069000,未列名的乳酪,23628,千克,0,?,97509.0
4071100,孵化用受精鸡蛋,1498,千克,25360,个,30878.0
4072100,鲜鸡蛋,5735896,千克,95196912,个,9329043.0
4072900,其他鲜蛋,53053,千克,884220,个,99260.0
4079010,咸蛋,2045148,千克,29424630,个,4528253.0
4079020,皮蛋,609035,千克,8706404,个,1594662.0
4079090,未列名腌制或煮过的带壳禽蛋,13444,千克,192010,个,43011.0
4081100,干蛋黄,72134,千克,0,?,619721.0
4081900,其他蛋黄,61565,千克,0,?,407953.0
4089100,干去壳禽蛋,1254,千克,0,?,7032.0
4089900,其他去壳禽蛋,384338,千克,0,?,795152.0
4090000,天然蜂蜜,8910937,千克,0,?,17645255.0
4100041,鲜蜂王浆,67264,千克,0,?,1755592.0
4100042,鲜蜂王浆粉,21726,千克,0,?,1905979.0
4100043,蜂花粉,127908,千克,0,?,619605.0
4100049,其他蜂产品,14401,千克,0,?,315211.0
4100090,未列名食用动物产品,744282,千克,0,?,1254919.0
5010000,未经加工的人发，不论是否洗涤；废人发,828,千克,0,?,223566.0
5021010,猪鬃,381812,千克,0,?,5443846.0
5021020,猪毛,16971,千克,0,?,43905.0
5029011,制刷用山羊毛,95327,千克,0,?,15106315.0
5029019,未列名制刷用兽毛,792,千克,0,?,570113.0
5040011,盐渍猪肠衣（猪大肠头除外）,6951748,千克,0,?,51292309.0
5040012,盐渍绵羊肠衣,1760969,千克,0,?,40019027.0
5040013,盐渍山羊肠衣,53656,千克,0,?,984715.0
5040019,其他动物肠衣,55277,千克,0,?,4150380.0
5040090,其他动物肠及膀胱，整个或切块,23348,千克,0,?,37048.0
5051000,填充用羽毛；羽绒,4253611,千克,0,?,69577647.0
5059090,其他羽毛；带有羽毛或绒的鸟皮及鸟其他部分,10960,千克,0,?,158266.0
5069090,其他未经加工或经脱脂、简单整理的骨及角柱,20107,千克,0,?,59316.0
5079020,鹿茸及其粉末,11875,千克,0,?,2821892.0
5079090,龟壳、鲸须、其他兽角、蹄、甲爪及喙；上述产品的粉末及废料,24010,千克,0,?,84035.0
5080010,软体、甲壳或棘皮动物壳及墨鱼骨的粉末及废料,106740,千克,0,?,409006.0
5080090,珊瑚及类似品；软体、甲壳或棘皮动物壳，墨鱼骨,716849,千克,0,?,444921.0
5100090,未列名配药用腺体及其他动物产品,22628,千克,0,?,235734.0
5119119,其他鱼产品,721150,千克,0,?,1658886.0
5119190,未列名甲壳动物、软体动物及其他水生无脊椎动物的产品；第3章的死动物,123840,千克,0,?,1614060.0
5119910,动物精液（牛的精液除外）,0,千克,0,?,2.0
