商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,940403,千克,1459,头,5201272.0
1039200,其他猪，重量≥50kg，改良种用除外,6599343,千克,58520,头,47838995.0
1051190,其他鸡，改良种用除外，重量≤185g,19516,千克,396080,只,202808.0
1061490,"其他家兔及野兔,改良种用除外",1831,千克,699,只,67464.0
1061910,其他改良种用哺乳动物,120,千克,12,只,6430.0
1061990,"未列名哺乳动物,改良种用除外",5911,千克,52811,只,435165.0
1062020,食用爬行动物,95224,千克,64021,只,831907.0
1062090,未列名爬行动物,229,千克,11600,只,5080.0
1064990,"其他昆虫,改良种用除外",840,千克,840000,只,2170.0
1069090,"其他活动物,改良种用除外",338,千克,420008,只,10040.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,21184,千克,0,?,196079.0
2031900,其他鲜或冷的猪肉,131429,千克,0,?,1145996.0
2032190,其他冻整头及半头猪肉,13000,千克,0,?,64223.0
2032900,其他冻猪肉,742000,千克,0,?,5883991.0
2044200,冻带骨绵羊肉,18210,千克,0,?,199766.0
2044300,冻去骨绵羊肉,18355,千克,0,?,195133.0
2062900,其他冻牛杂碎,5000,千克,0,?,4205.0
2069000,其他冻杂碎（牛、猪杂碎除外）,193,千克,0,?,2146.0
2071100,整只鸡，鲜或冷的,6051420,千克,0,?,20946629.0
2071200,整只鸡，冻的,193785,千克,0,?,637176.0
2071311,鲜或冷的带骨鸡块,111023,千克,0,?,398352.0
2071329,鲜或冷的其他鸡杂碎,13280,千克,0,?,43449.0
2071411,带骨的冻鸡块,1652048,千克,0,?,3335016.0
2071419,其他冻鸡块,4752225,千克,0,?,9128447.0
2071421,冻鸡翼（不包括翼尖）,97614,千克,0,?,528991.0
2071429,其他冻鸡杂碎,227270,千克,0,?,195136.0
2074100,鲜或冷的整只鸭,1789469,千克,0,?,3827993.0
2074200,整只冻鸭,428988,千克,0,?,915013.0
2074300,鲜或冷的鸭肥肝,15950,千克,0,?,7649.0
2074400,鲜或冷的鸭块及杂碎,15626,千克,0,?,35168.0
2074500,冻的鸭块及杂碎,640651,千克,0,?,861957.0
2075100,鲜或冷的整只鹅,951659,千克,0,?,4522997.0
2075200,整只冻鹅,8261,千克,0,?,38655.0
2075400,鲜或冷的鹅块及杂碎,5598,千克,0,?,24638.0
2081020,冻兔肉，不包括兔头,294000,千克,0,?,1275898.0
