商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,535820,千克,771,头,3061992.0
1039200,其他猪，重量≥50kg，改良种用除外,11086606,千克,91651,头,31477362.0
1051110,改良种用鸡，改良种用除外，重量≤185g,1431,千克,31964,只,333700.0
1051190,其他鸡，改良种用除外，重量≤185g,14178,千克,327705,只,185245.0
1061490,"其他家兔及野兔,改良种用除外",759,千克,274,只,29871.0
1061910,其他改良种用哺乳动物,80,千克,8,只,4106.0
1061990,"未列名哺乳动物,改良种用除外",5660,千克,18941,只,3156385.0
1062019,其他改良种用爬行动物,6,千克,23,只,1639.0
1062020,食用爬行动物,90863,千克,54593,只,699651.0
1062090,未列名爬行动物,1407,千克,109763,只,106154.0
1064910,改良种用昆虫,9,千克,10400,只,208.0
1064990,"其他昆虫,改良种用除外",2166,千克,3480300,只,13364.0
1069090,"其他活动物,改良种用除外",44383,千克,2251167,只,181285.0
2012000,鲜或冷的带骨牛肉,2388,千克,0,?,17081.0
2013000,鲜或冷的去骨牛肉,23844,千克,0,?,294436.0
2022000,冻带骨牛肉,1713,千克,0,?,11995.0
2023000,冻去骨牛肉,18865,千克,0,?,165073.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,389974,千克,0,?,1437023.0
2031900,其他鲜或冷的猪肉,133130,千克,0,?,487919.0
2032110,冻整头及半头乳猪肉,38100,千克,0,?,346798.0
2032190,其他冻整头及半头猪肉,89310,千克,0,?,323340.0
2032200,冻带骨猪前腿、猪后腿及其肉块,5000,千克,0,?,30866.0
2032900,其他冻猪肉,2064768,千克,0,?,9100958.0
2044200,冻带骨绵羊肉,109670,千克,0,?,1060281.0
2044300,冻去骨绵羊肉,9395,千克,0,?,99827.0
2045000,鲜、冷、冻山羊肉,6000,千克,0,?,48613.0
2050000,鲜、冷、冻的马、驴、骡肉,42561,千克,0,?,692267.0
2061000,鲜或冷的牛杂碎,1709,千克,0,?,7106.0
2062900,其他冻牛杂碎,14902,千克,0,?,34946.0
2064100,冻猪肝,12000,千克,0,?,13272.0
2064900,其他冻猪杂碎,5490,千克,0,?,15863.0
2069000,其他冻杂碎（牛、猪杂碎除外）,5300,千克,0,?,70120.0
2071100,整只鸡，鲜或冷的,5783686,千克,0,?,18641921.0
2071200,整只鸡，冻的,491879,千克,0,?,1001758.0
2071311,鲜或冷的带骨鸡块,211685,千克,0,?,806934.0
2071319,鲜或冷的其他鸡块,7884,千克,0,?,32697.0
