商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,809315,千克,1289,头,5056885.0
1039200,其他猪，重量≥50kg，改良种用除外,10828704,千克,94483,头,42994501.0
1042090,其他山羊，改良种用除外,17865,千克,546,头,140392.0
1051190,其他鸡，改良种用除外，重量≤185g,14864,千克,302000,只,175106.0
1061490,"其他家兔及野兔,改良种用除外",1732,千克,672,只,75733.0
1061910,其他改良种用哺乳动物,740,千克,74,只,147686.0
1061990,"未列名哺乳动物,改良种用除外",9982,千克,12651,只,1129830.0
1062020,食用爬行动物,48171,千克,36887,只,560856.0
1062090,未列名爬行动物,1037,千克,99571,只,76077.0
1064910,改良种用昆虫,9,千克,12500,只,250.0
1064990,"其他昆虫,改良种用除外",2040,千克,3060000,只,3927.0
1069090,"其他活动物,改良种用除外",38125,千克,337000,只,31680.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,481752,千克,0,?,1944593.0
2031900,其他鲜或冷的猪肉,514211,千克,0,?,2276559.0
2032110,冻整头及半头乳猪肉,36376,千克,0,?,180723.0
2032190,其他冻整头及半头猪肉,102000,千克,0,?,463265.0
2032900,其他冻猪肉,922419,千克,0,?,6384549.0
2044200,冻带骨绵羊肉,76481,千克,0,?,1012335.0
2044300,冻去骨绵羊肉,65744,千克,0,?,756071.0
2045000,鲜、冷、冻山羊肉,190000,千克,0,?,2461817.0
2050000,鲜、冷、冻的马、驴、骡肉,13057,千克,0,?,229922.0
2062900,其他冻牛杂碎,10000,千克,0,?,16712.0
2069000,其他冻杂碎（牛、猪杂碎除外）,1186,千克,0,?,13491.0
2071100,整只鸡，鲜或冷的,6292128,千克,0,?,23443542.0
2071200,整只鸡，冻的,250885,千克,0,?,782299.0
2071311,鲜或冷的带骨鸡块,162728,千克,0,?,656592.0
2071319,鲜或冷的其他鸡块,12061,千克,0,?,51385.0
2071321,鲜或冷的鸡翼（不包括翼尖）,1495,千克,0,?,6303.0
2071329,鲜或冷的其他鸡杂碎,15437,千克,0,?,53697.0
2071411,带骨的冻鸡块,1527585,千克,0,?,3519220.0
2071419,其他冻鸡块,7482297,千克,0,?,15401863.0
2071421,冻鸡翼（不包括翼尖）,366164,千克,0,?,1163785.0
2071422,冻鸡爪,4500,千克,0,?,5994.0
2071429,其他冻鸡杂碎,105513,千克,0,?,229278.0
2074100,鲜或冷的整只鸭,1557841,千克,0,?,4087115.0
2074200,整只冻鸭,815793,千克,0,?,1364055.0
2074400,鲜或冷的鸭块及杂碎,18195,千克,0,?,44945.0
2074500,冻的鸭块及杂碎,195553,千克,0,?,493672.0
2075100,鲜或冷的整只鹅,1051645,千克,0,?,6284237.0
2075200,整只冻鹅,9164,千克,0,?,52892.0
2075400,鲜或冷的鹅块及杂碎,39176,千克,0,?,206296.0
2081020,冻兔肉，不包括兔头,288890,千克,0,?,1237906.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,381625,千克,0,?,2356390.0
2089090,其他鲜、冷、冻的肉及食用杂碎,5258,千克,0,?,47296.0
2101110,干、熏、盐腌或盐渍带骨猪腿,212,千克,0,?,7994.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,15248,千克,0,?,121913.0
2101900,其他干、熏、盐腌或盐渍猪肉,55277,千克,0,?,600425.0
