商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,858787,千克,1351,头,4679950.0
1039200,其他猪，重量≥50kg，改良种用除外,7380482,千克,66182,头,46843113.0
1051190,其他鸡，改良种用除外，重量≤185g,12912,千克,262360,只,125807.0
1061490,"其他家兔及野兔,改良种用除外",1333,千克,492,只,50395.0
1061910,其他改良种用哺乳动物,100,千克,10,只,6796.0
1061990,"未列名哺乳动物,改良种用除外",5332,千克,23110,只,366613.0
1062020,食用爬行动物,88684,千克,63203,只,791254.0
1062090,未列名爬行动物,2311,千克,249290,只,126362.0
1064990,"其他昆虫,改良种用除外",780,千克,780000,只,2015.0
1069090,"其他活动物,改良种用除外",1,千克,50,只,238.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,23033,千克,0,?,225488.0
2031900,其他鲜或冷的猪肉,126837,千克,0,?,1166327.0
2032190,其他冻整头及半头猪肉,73000,千克,0,?,388688.0
2032900,其他冻猪肉,558725,千克,0,?,4681294.0
2044200,冻带骨绵羊肉,37235,千克,0,?,382325.0
2044300,冻去骨绵羊肉,8515,千克,0,?,89077.0
2045000,山羊肉,100,千克,0,?,1032.0
2050000,鲜、冷、冻的马、驴、骡肉,12059,千克,0,?,176143.0
2062900,其他冻牛杂碎,5000,千克,0,?,4206.0
2069000,其他冻杂碎（牛、猪杂碎除外）,2244,千克,0,?,30496.0
2071100,整只鸡，鲜或冷的,5831007,千克,0,?,20066111.0
2071200,整只鸡，冻的,200542,千克,0,?,651308.0
2071311,鲜或冷的带骨鸡块,98297,千克,0,?,386242.0
2071329,鲜或冷的其他鸡杂碎,14146,千克,0,?,45284.0
2071411,带骨的冻鸡块,1604114,千克,0,?,2980114.0
2071419,其他冻鸡块,5550411,千克,0,?,9742553.0
2071421,冻鸡翼（不包括翼尖）,55092,千克,0,?,283386.0
2071429,其他冻鸡杂碎,24200,千克,0,?,14274.0
2074100,鲜或冷的整只鸭,1777747,千克,0,?,3910530.0
2074200,整只冻鸭,398975,千克,0,?,686508.0
2074300,鲜或冷的鸭肥肝,24000,千克,0,?,14912.0
2074400,鲜或冷的鸭块及杂碎,14842,千克,0,?,35099.0
2074500,冻的鸭块及杂碎,296149,千克,0,?,482339.0
2075100,鲜或冷的整只鹅,896567,千克,0,?,4199624.0
2075200,整只冻鹅,2009,千克,0,?,9166.0
2075400,鲜或冷的鹅块及杂碎,4805,千克,0,?,11599.0
2081020,冻兔肉，不包括兔头,292000,千克,0,?,1256518.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,238352,千克,0,?,1323783.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,1200,千克,0,?,12387.0
2101900,其他干、熏、盐腌或盐渍猪肉,5875,千克,0,?,64218.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,12218,千克,0,?,27094.0
3011100,淡水观赏鱼,29911,千克,0,?,480742.0
3019190,其他活鳟鱼，鱼苗除外,12000,千克,0,?,65288.0
3019290,其他活鳗鱼，鱼苗除外,1084853,千克,0,?,23004323.0
3019390,"其他活鲤科鱼, 鱼苗除外",2573745,千克,0,?,7334755.0
3019911,鲈鱼苗,215,千克,0,?,498.0
3019919,其他鱼苗,236507,千克,0,?,1269225.0
3019991,活罗非鱼,130480,千克,0,?,305709.0
3019992,活?,14100,千克,0,?,250770.0
3019993,其他活鲤科鱼,932721,千克,0,?,2861701.0
3019999,其他活鱼,3708422,千克,0,?,22668567.0
3022300,鲜或冷的鳎鱼,66432,千克,0,?,446987.0
3022900,其他鲜或冷的比目鱼,66,千克,0,?,375.0
3024600,鲜或冷的军曹鱼,62161,千克,0,?,400402.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,16126,千克,0,?,71398.0
3027100,鲜或冷的罗非鱼,1463,千克,0,?,4719.0
3027200,鲜或冷的鲶鱼,11,千克,0,?,39.0
3027300,鲜或冷的鲤科鱼,18510,千克,0,?,64362.0
3027400,鲜或冷的鳗鱼,26306,千克,0,?,206796.0
3027900,鲜或冷的尼罗河鲈鱼及黑鱼,32,千克,0,?,78.0
3028400,鲜或冷的尖吻鲈鱼,305,千克,0,?,1249.0
3028910,鲜或冷的带鱼,8616,千克,0,?,58983.0
3028920,鲜或冷的黄鱼,727703,千克,0,?,4810267.0
3028930,鲜或冷的鲳鱼,148884,千克,0,?,931672.0
3028990,其他鲜或冷的鱼,1524097,千克,0,?,6916919.0
3029900,其他鲜或冷的可食用鱼杂碎,3720,千克,0,?,3844.0
3031200,其他冻大麻哈鱼,113626,千克,0,?,303669.0
