商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1029090,其他牛，改良种用除外,611589,千克,886,头,3319940.0
1039200,其他猪，重量≥50kg，改良种用除外,12684277,千克,100841,头,27228208.0
1042090,其他山羊，改良种用除外,1890,千克,72,头,15133.0
1051110,改良种用鸡，改良种用除外，重量≤185g,900,千克,20480,只,225948.0
1051190,其他鸡，改良种用除外，重量≤185g,14559,千克,311512,只,194439.0
1061490,"其他家兔及野兔,改良种用除外",863,千克,343,只,43965.0
1061990,"未列名哺乳动物,改良种用除外",8013,千克,31891,只,3226918.0
1062020,食用爬行动物,93378,千克,45084,只,745253.0
1062090,未列名爬行动物,1219,千克,122211,只,166402.0
1064910,改良种用昆虫,9,千克,9500,只,190.0
1064990,"其他昆虫,改良种用除外",2321,千克,3736000,只,8717.0
1069090,"其他活动物,改良种用除外",64326,千克,6912718,只,236378.0
2012000,鲜或冷的带骨牛肉,755,千克,0,?,7629.0
2013000,鲜或冷的去骨牛肉,42633,千克,0,?,723224.0
2022000,冻带骨牛肉,655,千克,0,?,7773.0
2023000,冻去骨牛肉,71784,千克,0,?,690908.0
2031190,其他鲜或冷的整头及半头猪肉,110303,千克,0,?,430137.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,282033,千克,0,?,915142.0
2031900,其他鲜或冷的猪肉,105537,千克,0,?,437865.0
2032110,冻整头及半头乳猪肉,121617,千克,0,?,1260172.0
2032190,其他冻整头及半头猪肉,80628,千克,0,?,248651.0
2032200,冻带骨猪前腿、猪后腿及其肉块,31539,千克,0,?,96736.0
2032900,其他冻猪肉,4367733,千克,0,?,13524166.0
2044200,冻带骨绵羊肉,80278,千克,0,?,828478.0
2044300,冻去骨绵羊肉,17247,千克,0,?,207747.0
2045000,鲜、冷、冻山羊肉,700,千克,0,?,12167.0
2050000,鲜、冷、冻的马、驴、骡肉,47303,千克,0,?,703587.0
2061000,鲜或冷的牛杂碎,644,千克,0,?,6746.0
2062100,冻牛舌,400,千克,0,?,4693.0
2062200,冻牛肝,1035766,千克,0,?,973386.0
2062900,其他冻牛杂碎,29475,千克,0,?,59415.0
2064100,冻猪肝,10700,千克,0,?,11501.0
