商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,600,千克,3,头,6714.0
1029090,其他牛，改良种用除外,526185,千克,786,头,3033128.0
1039200,其他猪，重量≥50kg，改良种用除外,12046514,千克,100435,头,30357637.0
1041090,其他绵羊，改良种用除外,2640,千克,132,头,14771.0
1042090,其他山羊，改良种用除外,9420,千克,434,头,60546.0
1051110,改良种用鸡，改良种用除外，重量≤185g,1989,千克,49920,只,145338.0
1051190,其他鸡，改良种用除外，重量≤185g,12343,千克,275670,只,163190.0
1061490,"其他家兔及野兔,改良种用除外",1266,千克,472,只,48778.0
1061990,"未列名哺乳动物,改良种用除外",4649,千克,17453,只,1642717.0
1062020,食用爬行动物,90636,千克,60277,只,663439.0
1062090,未列名爬行动物,2063,千克,238027,只,198281.0
1064910,改良种用昆虫,12,千克,13000,只,260.0
1064990,"其他昆虫,改良种用除外",2468,千克,4290510,只,17085.0
1069090,"其他活动物,改良种用除外",33306,千克,9064230,只,129840.0
2011000,鲜或冷的整头及半头牛肉,1056,千克,0,?,14765.0
2012000,鲜或冷的带骨牛肉,1232,千克,0,?,11808.0
2013000,鲜或冷的去骨牛肉,25579,千克,0,?,384751.0
2022000,冻带骨牛肉,10057,千克,0,?,69439.0
2023000,冻去骨牛肉,64966,千克,0,?,606498.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,329310,千克,0,?,1165490.0
2031900,其他鲜或冷的猪肉,88853,千克,0,?,332016.0
2032110,冻整头及半头乳猪肉,23472,千克,0,?,325952.0
2032190,其他冻整头及半头猪肉,38955,千克,0,?,129909.0
2032200,冻带骨猪前腿、猪后腿及其肉块,32816,千克,0,?,103671.0
2032900,其他冻猪肉,2646534,千克,0,?,10128762.0
2043000,冻整头及半头羔羊肉,715,千克,0,?,7149.0
2044200,冻带骨绵羊肉,187018,千克,0,?,1752380.0
2044300,冻去骨绵羊肉,57281,千克,0,?,535523.0
2045000,鲜、冷、冻山羊肉,6000,千克,0,?,49684.0
2050000,鲜、冷、冻的马、驴、骡肉,38302,千克,0,?,622292.0
2061000,鲜或冷的牛杂碎,1014,千克,0,?,4552.0
2062100,冻牛舌,920,千克,0,?,9607.0
2062200,冻牛肝,101500,千克,0,?,59736.0
2062900,其他冻牛杂碎,7100,千克,0,?,9275.0
2064100,冻猪肝,15000,千克,0,?,16243.0
2064900,其他冻猪杂碎,17820,千克,0,?,13440.0
2069000,其他冻杂碎（牛、猪杂碎除外）,78413,千克,0,?,165299.0
2071100,整只鸡，鲜或冷的,5178573,千克,0,?,16410305.0
2071200,整只鸡，冻的,769492,千克,0,?,1488851.0
2071311,鲜或冷的带骨鸡块,216754,千克,0,?,841449.0
2071319,鲜或冷的其他鸡块,8889,千克,0,?,32878.0
2071321,鲜或冷的鸡翼（不包括翼尖）,1221,千克,0,?,4130.0
2071329,鲜或冷的其他鸡杂碎,16173,千克,0,?,38846.0
2071411,带骨的冻鸡块,7979678,千克,0,?,9961835.0
2071419,其他冻鸡块,45452314,千克,0,?,67370501.0
2071421,冻鸡翼（不包括翼尖）,674865,千克,0,?,1468650.0
2071422,冻鸡爪,80,千克,0,?,326.0
2071429,其他冻鸡杂碎,1314700,千克,0,?,836453.0
2074100,鲜或冷的整只鸭,1223384,千克,0,?,2687809.0
2074200,整只冻鸭,4343820,千克,0,?,3956828.0
2074300,鲜或冷的鸭肥肝,2690,千克,0,?,29101.0
2074400,鲜或冷的鸭块及杂碎,22831,千克,0,?,48632.0
2074500,冻的鸭块及杂碎,4809806,千克,0,?,5430767.0
2075100,鲜或冷的整只鹅,1294294,千克,0,?,6049618.0
2075200,整只冻鹅,289,千克,0,?,2025.0
2075300,鲜或冷的鹅肥肝,1170,千克,0,?,50794.0
2075400,鲜或冷的鹅块及杂碎,39572,千克,0,?,182836.0
2081020,冻兔肉，不包括兔头,434980,千克,0,?,1526459.0
2089010,鲜、冷、冻的乳鸽肉及食用杂碎,236294,千克,0,?,1730405.0
2089090,其他鲜、冷、冻的肉及食用杂碎,24019,千克,0,?,190158.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,230000,千克,0,?,305089.0
2099000,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",2700,千克,0,?,2606.0
2101110,干、熏、盐腌或盐渍带骨猪腿,3142,千克,0,?,42213.0
2101200,干、熏、盐腌或盐渍猪腹肉（五花肉）,2309,千克,0,?,21109.0
2101900,其他干、熏、盐腌或盐渍猪肉,7074,千克,0,?,53145.0
2102000,干、熏、盐腌或盐渍牛肉,902,千克,0,?,11807.0
2109900,其他干、熏、盐腌或盐渍肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,109704,千克,0,?,371161.0
3011100,淡水观赏鱼,26290,千克,0,?,338434.0
3019210,鳗鱼苗,200,千克,0,?,23461.0
3019290,其他活鳗鱼，鱼苗除外,1085352,千克,0,?,18043321.0
3019390,"其他活鲤科鱼, 鱼苗除外",1751456,千克,0,?,6146037.0
3019919,其他鱼苗,98849,千克,0,?,689563.0
3019991,活罗非鱼,104318,千克,0,?,296159.0
3019992,活?,14700,千克,0,?,220330.0
3019993,其他活鲤科鱼,338512,千克,0,?,1132981.0
3019999,其他活鱼,3530843,千克,0,?,19045451.0
3021100,鲜或冷的鳟鱼,2860,千克,0,?,22093.0
3022200,鲜或冷的鲽鱼,112,千克,0,?,599.0
3022300,鲜或冷的鳎鱼,9446,千克,0,?,64301.0
3023900,其他鲜或冷的金枪鱼,5705,千克,0,?,15256.0
3024400,鲜或冷的鲭鱼,11600,千克,0,?,32509.0
3024600,鲜或冷的军曹鱼,49292,千克,0,?,409511.0
3024910,鲜、冷银鲳(鲳属),11438,千克,0,?,86427.0
3024990,鲜、冷印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、?鱼(?属）、秋刀鱼、圆?(圆?属）、多春鱼(毛鳞鱼）、鲔鱼、狐鲣(狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼(旗鱼科）,19103,千克,0,?,57891.0
3027100,鲜或冷的罗非鱼,5521,千克,0,?,18469.0
3027300,鲜或冷的鲤科鱼,39828,千克,0,?,193279.0
3027400,鲜或冷的鳗鱼,15886,千克,0,?,132585.0
3028910,鲜或冷的带鱼,18016,千克,0,?,135704.0
3028920,鲜或冷的黄鱼,570164,千克,0,?,4433078.0
3028930,鲜或冷的鲳鱼(银鲳除外),180373,千克,0,?,985140.0
3028990,其他鲜或冷的鱼,1970326,千克,0,?,8212236.0
3029100,鲜或冷的鱼肝、鱼卵及鱼精,262,千克,0,?,1759.0
3029900,其他鲜或冷的可食用鱼杂碎,18683,千克,0,?,49992.0
3031200,其他冻大麻哈鱼,259805,千克,0,?,869754.0
3031310,冻大西洋鲑鱼,3810,千克,0,?,35215.0
3031400,冻鳟鱼,648002,千克,0,?,5478758.0
3032300,冻罗非鱼,17571112,千克,0,?,27150151.0
3032400,冻鲶鱼,1569297,千克,0,?,2378599.0
3032500,冻鲤科鱼,507926,千克,0,?,1005516.0
3032600,冻鳗鱼,180089,千克,0,?,2029816.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),221565,千克,0,?,1642448.0
3033200,冻鲽鱼,22500,千克,0,?,63000.0
3033300,冻鳎鱼,1043,千克,0,?,4594.0
3033400,冻大菱鲆,1150,千克,0,?,15472.0
3033900,其他冻比目鱼,1448280,千克,0,?,4362104.0
3034100,冻长鳍金枪鱼,1481000,千克,0,?,3773797.0
3034200,冻黄鳍金枪鱼,1925611,千克,0,?,5418214.0
3034300,冻鲣,358716,千克,0,?,552145.0
3034400,冻大眼金枪鱼,1032134,千克,0,?,5865986.0
3035100,冻鲱鱼,9504357,千克,0,?,5868626.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,1959812,千克,0,?,2265989.0
3035400,冻鲭鱼,15846412,千克,0,?,20489314.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,870006,千克,0,?,826219.0
3035700,冻剑鱼,195848,千克,0,?,822564.0
3035910,冻银鲳(鲳属),84013,千克,0,?,778417.0
