商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,12960,千克,35,头,33147.0
1029090,其他牛，改良种用除外,951950,千克,1545,头,4959101.0
1039120,其他猪，10kg≤重量＜50kg，改良种用除外,81080,千克,1650,头,416154.0
1039200,其他猪，重量≥50kg，改良种用除外,14247168,千克,130541,头,37935677.0
1042090,其他山羊，改良种用除外,3190,千克,110,头,28232.0
1051190,其他鸡，改良种用除外，重量≤185g,7219,千克,159240,只,52940.0
1061190,其他灵长目动物，改良种用除外,5300,千克,1549,只,2896080.0
1061221,改良种用海豹、海狮及海象,1307,千克,7,只,140000.0
1061490,"其他家兔及野兔,改良种用除外",28,千克,11,只,2641.0
1061990,"未列名哺乳动物,改良种用除外",3125,千克,1813,只,156534.0
1062020,食用爬行动物,32747,千克,22082,只,372197.0
1062090,未列名爬行动物,1589,千克,179904,只,107591.0
1063910,其他改良种用鸟,43,千克,83,只,830.0
1064190,"其他蜂,改良种用除外",12000,千克,20000000,只,11612.0
1064990,"其他昆虫,改良种用除外",2200,千克,792000,只,2826.0
1069090,"其他活动物,改良种用除外",10961,千克,5856835,只,30602.0
2012000,鲜或冷的带骨牛肉,3695,千克,0,?,64732.0
2023000,冻去骨牛肉,161960,千克,0,?,1439825.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,240166,千克,0,?,1118894.0
2031900,其他鲜或冷的猪肉,398090,千克,0,?,1782964.0
2032110,冻整头及半头乳猪肉,48000,千克,0,?,569500.0
2032900,其他冻猪肉,3725600,千克,0,?,18774723.0
2042200,鲜或冷的带骨绵羊肉,899,千克,0,?,8927.0
2042300,鲜或冷的去骨绵羊肉,3362,千克,0,?,6944.0
2044200,冻带骨绵羊肉,96093,千克,0,?,614215.0
2044300,冻去骨绵羊肉,62851,千克,0,?,473519.0
2045000,山羊肉,304,千克,0,?,1234.0
2062200,冻牛肝,12026,千克,0,?,7396.0
2062900,其他冻牛杂碎,6800,千克,0,?,12589.0
2064900,其他冻猪杂碎,1000,千克,0,?,1155.0
2071100,整只鸡，鲜或冷的,5195213,千克,0,?,15584628.0
2071200,整只鸡，冻的,219083,千克,0,?,624582.0
2071311,鲜或冷的带骨鸡块,42846,千克,0,?,127999.0
2071329,鲜或冷的其他鸡杂碎,7502,千克,0,?,20190.0
2071411,带骨的冻鸡块,1579815,千克,0,?,2349880.0
2071419,其他冻鸡块,10210573,千克,0,?,16925462.0
2071421,冻鸡翼（不包括翼尖）,116254,千克,0,?,597118.0
2071429,其他冻鸡杂碎,354823,千克,0,?,188848.0
2074100,鲜或冷的整只鸭,1825287,千克,0,?,3653591.0
2074200,整只冻鸭,286263,千克,0,?,478209.0
2074400,鲜或冷的鸭块及杂碎,1550,千克,0,?,4973.0
2074500,冻的鸭块及杂碎,2009888,千克,0,?,2653058.0
2075100,鲜或冷的整只鹅,924162,千克,0,?,3633268.0
2075200,整只冻鹅,344,千克,0,?,1504.0
2075400,鲜或冷的鹅块及杂碎,55,千克,0,?,268.0
2081020,冻兔肉，不包括兔头,391765,千克,0,?,1580696.0
