商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,73570,千克,271,头,1748875.0
1022100,改良种用家牛,1639507,千克,5182,头,9251028.0
1022900,其他家牛，改良种用除外,3433065,千克,8982,头,15168492.0
1041010,改良种用绵羊,4010,千克,100,头,146200.0
1051110,改良种用鸡，改良种用除外，重量≤185g,8358,千克,186916,只,3949272.0
1061110,改良种用灵长目动物,12,千克,6,只,41880.0
1061190,其他灵长目动物，改良种用除外,114,千克,132,只,97500.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,3538,千克,16,只,927382.0
1061221,改良种用海豹、海狮及海象,300,千克,1,只,108517.0
1061910,其他改良种用哺乳动物,3080,千克,140,只,518176.0
1061990,"未列名哺乳动物,改良种用除外",1730,千克,3024,只,735246.0
1062020,食用爬行动物,149913,千克,33914,只,560440.0
1062090,未列名爬行动物,2047,千克,46637,只,210520.0
1063210,改良种用鹦形目鸟,273,千克,285,只,41573.0
1063290,其他鹦形目鸟，改良种用除外,172,千克,260,只,52854.0
1063910,其他改良种用鸟,605,千克,865,只,194507.0
1063990,未列名鸟,2153,千克,4072,只,1077611.0
1064190,"其他蜂,改良种用除外",1265,千克,103640,只,36039.0
1064910,改良种用昆虫,1,千克,300,只,342.0
1064990,"其他昆虫,改良种用除外",19,千克,6128,只,5126.0
1069090,"其他活动物,改良种用除外",4,千克,1100,只,1495.0
2012000,鲜或冷的带骨牛肉,102573,千克,0,?,938907.0
2013000,鲜或冷的去骨牛肉,2263750,千克,0,?,17589289.0
2022000,冻带骨牛肉,13951826,千克,0,?,36994155.0
2023000,冻去骨牛肉,85042405,千克,0,?,418343329.0
2031900,其他鲜或冷的猪肉,610,千克,0,?,4792.0
2032200,冻带骨猪前腿、猪后腿及其肉块,40071224,千克,0,?,61283599.0
2032900,其他冻猪肉,87146410,千克,0,?,158711791.0
2042200,鲜或冷的带骨绵羊肉,4139,千克,0,?,52322.0
2042300,鲜或冷的去骨绵羊肉,3875,千克,0,?,42550.0
2043000,冻整头及半头羔羊肉,279088,千克,0,?,1553360.0
2044100,冻整头及半头绵羊肉,3535788,千克,0,?,15623185.0
