商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,15850,千克,34,头,598477.0
1022100,改良种用家牛,2182247,千克,7684,头,18707652.0
1022900,其他家牛，改良种用除外,5599101,千克,19678,头,35364396.0
1041010,改良种用绵羊,6780,千克,226,头,267240.0
1041090,其他绵羊，改良种用除外,361740,千克,9500,头,836998.0
1042010,改良种用山羊,15300,千克,560,头,780195.0
1051110,改良种用鸡，改良种用除外，重量≤185g,3348,千克,72440,只,1717127.0
1061410,改良种用家兔及野兔,1650,千克,568,只,228388.0
1061910,其他改良种用哺乳动物,8415,千克,210,只,449344.0
1061990,"未列名哺乳动物,改良种用除外",201,千克,2462,只,887023.0
1062020,食用爬行动物,19380,千克,12474,只,48285.0
1063910,其他改良种用鸟,46,千克,8,只,470952.0
1064910,改良种用昆虫,1,千克,7500,只,569.0
1064990,"其他昆虫,改良种用除外",3,千克,3192,只,3891.0
2012000,鲜或冷的带骨牛肉,75072,千克,0,?,1539247.0
2013000,鲜或冷的去骨牛肉,3075480,千克,0,?,28632737.0
2021000,冻整头及半头牛肉,383642,千克,0,?,975291.0
2022000,冻带骨牛肉,22988040,千克,0,?,52069649.0
2023000,冻去骨牛肉,142715787,千克,0,?,637266306.0
2031200,鲜或冷的带骨猪前腿、猪后腿及其肉块,39125,千克,0,?,146282.0
2031900,其他鲜或冷的猪肉,1032863,千克,0,?,3733248.0
2032110,冻整头及半头乳猪肉,749,千克,0,?,11545.0
2032190,其他冻整头及半头猪肉,165000,千克,0,?,367950.0
2032200,冻带骨猪前腿、猪后腿及其肉块,90541127,千克,0,?,195215563.0
2032900,其他冻猪肉,237577544,千克,0,?,652781574.0
2042200,鲜或冷的带骨绵羊肉,29747,千克,0,?,256775.0
2042300,鲜或冷的去骨绵羊肉,12335,千克,0,?,110558.0
2043000,冻整头及半头羔羊肉,1052994,千克,0,?,5311793.0
2044100,冻整头及半头绵羊肉,608382,千克,0,?,2842610.0
2044200,冻带骨绵羊肉,15637812,千克,0,?,68861696.0
2044300,冻去骨绵羊肉,1869062,千克,0,?,8699389.0
2045000,山羊肉,5881,千克,0,?,34108.0
2050000,鲜、冷、冻的马、驴、骡肉,3100000,千克,0,?,5917302.0
2061000,鲜或冷的牛杂碎,89,千克,0,?,1181.0
2062200,冻牛肝,895,千克,0,?,531.0
2062900,其他冻牛杂碎,1525487,千克,0,?,5649012.0
2064100,冻猪肝,1971247,千克,0,?,1916927.0
2064900,其他冻猪杂碎,90126297,千克,0,?,189759648.0
2069000,其他冻杂碎（牛、猪杂碎除外）,207968,千克,0,?,903922.0
2071200,整只鸡，冻的,992438,千克,0,?,1319938.0
