商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,120349,千克,246,头,43113842.0
1022100,改良种用家牛,36480,千克,128,头,808419.0
1022900,其他家牛，改良种用除外,1144320,千克,3817,头,5882699.0
1031000,改良种用猪,50008,千克,893,头,2169088.0
1051110,改良种用鸡，改良种用除外，重量≤185g,5374,千克,125022,只,4747802.0
1061110,改良种用灵长目动物,968,千克,462,只,2710584.0
1061190,其他灵长目动物，改良种用除外,4375,千克,1000,只,11208886.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,1500,千克,6,只,870000.0
1061990,"未列名哺乳动物,改良种用除外",66,千克,2132,只,1340053.0
1063910,其他改良种用鸟,1386,千克,1980,只,242858.0
1064990,"其他昆虫,改良种用除外",0,千克,1075,只,1339.0
1069090,"其他活动物,改良种用除外",6,千克,5510,只,2484.0
2012000,鲜或冷的带骨牛肉,41030,千克,0,?,651985.0
2013000,鲜或冷的去骨牛肉,5953225,千克,0,?,63658826.0
2021000,冻整头及半头牛肉,1002,千克,0,?,1826.0
2022000,冻带骨牛肉,44786076,千克,0,?,107072645.0
2023000,冻去骨牛肉,199490127,千克,0,?,1151672512.0
2032200,冻带骨猪前腿、猪后腿及其肉块,21219888,千克,0,?,39430528.0
2032900,其他冻猪肉,66366104,千克,0,?,141033698.0
2041000,鲜或冷的整头及半头羔羊肉,11972,千克,0,?,87391.0
2042200,鲜或冷的带骨绵羊肉,128907,千克,0,?,1135683.0
2042300,鲜或冷的去骨绵羊肉,7835,千克,0,?,97172.0
2043000,冻整头及半头羔羊肉,77370,千克,0,?,415071.0
2044100,冻整头及半头绵羊肉,1140437,千克,0,?,4824410.0
2044200,冻带骨绵羊肉,23281775,千克,0,?,91870353.0
2044300,冻去骨绵羊肉,1129137,千克,0,?,3561934.0
2045000,鲜、冷、冻山羊肉,481762,千克,0,?,2090044.0
