商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,32440,千克,84,头,2116767.0
1041010,改良种用绵羊,25751,千克,396,头,748260.0
1042010,改良种用山羊,720,千克,15,头,32425.0
1051110,改良种用鸡，改良种用除外，重量≤185g,5954,千克,133241,只,2631371.0
1061110,改良种用灵长目动物,150,千克,56,只,46238.0
1061190,其他灵长目动物，改良种用除外,48,千克,14,只,26180.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,2714,千克,10,只,1835995.0
1061219,其他鲸、海豚及鼠海豚、海牛及儒艮，改良种用除外,1791,千克,4,只,409224.0
1061221,改良种用海豹、海狮及海象,460,千克,23,只,156400.0
1061229,其他海豹、海狮及海象，改良种用除外,180,千克,6,只,54750.0
1061910,其他改良种用哺乳动物,1458,千克,33,只,157856.0
1061990,"未列名哺乳动物,改良种用除外",909,千克,1179,只,313304.0
1062020,食用爬行动物,88564,千克,21679,只,379869.0
1062090,未列名爬行动物,1807,千克,62778,只,250542.0
1063910,其他改良种用鸟,320,千克,104,只,119156.0
1063990,未列名鸟,161,千克,316,只,1457502.0
1064190,"其他蜂,改良种用除外",350,千克,39600,只,13072.0
1064910,改良种用昆虫,1,千克,1200,只,106.0
1064990,"其他昆虫,改良种用除外",1,千克,502,只,207.0
1069090,"其他活动物,改良种用除外",0,千克,1,只,114.0
2012000,鲜或冷的带骨牛肉,38543,千克,0,?,353346.0
2013000,鲜或冷的去骨牛肉,1489277,千克,0,?,11510740.0
2022000,冻带骨牛肉,13687420,千克,0,?,34847246.0
2023000,冻去骨牛肉,76424834,千克,0,?,371514296.0
2032200,冻带骨猪前腿、猪后腿及其肉块,24730065,千克,0,?,39679676.0
2032900,其他冻猪肉,56763319,千克,0,?,103003573.0
2042200,鲜或冷的带骨绵羊肉,995,千克,0,?,11027.0
2042300,鲜或冷的去骨绵羊肉,326,千克,0,?,2982.0
2043000,冻整头及半头羔羊肉,271580,千克,0,?,1425827.0
2044100,冻整头及半头绵羊肉,3794846,千克,0,?,16877728.0
2044200,冻带骨绵羊肉,23068561,千克,0,?,100258727.0
2044300,冻去骨绵羊肉,1232958,千克,0,?,4453059.0
2050000,鲜、冷、冻的马、驴、骡肉,377540,千克,0,?,731120.0
2062100,冻牛舌,16580,千克,0,?,100485.0
2062200,冻牛肝,15255,千克,0,?,11442.0
2062900,其他冻牛杂碎,1129535,千克,0,?,4109459.0
2064900,其他冻猪杂碎,52312149,千克,0,?,89110883.0
2069000,其他冻杂碎（牛、猪杂碎除外）,334884,千克,0,?,1167363.0
2071200,整只鸡，冻的,250757,千克,0,?,275679.0
2071411,带骨的冻鸡块,8499429,千克,0,?,11616769.0
2071419,其他冻鸡块,472401,千克,0,?,840275.0
2071421,冻鸡翼（不包括翼尖）,9724617,千克,0,?,26485731.0
2071422,冻鸡爪,7571175,千克,0,?,19607168.0
2071429,其他冻鸡杂碎,1860359,千克,0,?,3009455.0
2072700,火鸡块及杂碎，冻的,428155,千克,0,?,1270541.0
2089090,其他鲜、冷、冻的肉及食用杂碎,21949,千克,0,?,102542.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,4712680,千克,0,?,4255893.0
2101900,其他干、熏、盐腌或盐渍猪肉,17907,千克,0,?,347332.0
3011100,淡水观赏鱼,11511,千克,0,?,1429162.0
3011900,其他观赏鱼,5993,千克,0,?,186279.0
3019210,鳗鱼苗,873,千克,0,?,3523192.0
3019290,其他活鳗鱼，鱼苗除外,32172,千克,0,?,197463.0
3019911,鲈鱼苗,302,千克,0,?,10946.0
3019999,其他活鱼,1197267,千克,0,?,5034211.0
3021300,鲜或冷的大麻哈鱼,19814,千克,0,?,321230.0
3021410,鲜或冷的大西洋鲑鱼,5973107,千克,0,?,52986482.0
3022300,鲜或冷的鳎鱼,25,千克,0,?,803.0
3022900,其他鲜或冷的比目鱼,40564,千克,0,?,81366.0
3023100,鲜或冷的长鳍金枪鱼,359,千克,0,?,3783.0
3023200,鲜或冷的黄鳍金枪鱼,7636,千克,0,?,72680.0
3023300,鲜或冷的鲣鱼或狐鲣,53,千克,0,?,1909.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,1468,千克,0,?,39643.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,20335,千克,0,?,702978.0
3023600,鲜或冷的南方蓝鳍金枪鱼,1708,千克,0,?,25653.0
3024100,鲜或冷的鲱鱼,101380,千克,0,?,63948.0
3024300,鲜或冷的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,12,千克,0,?,169.0
3024400,鲜或冷的鲭鱼,999,千克,0,?,20158.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,3949,千克,0,?,85453.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,62244,千克,0,?,568152.0
3027200,鲜或冷的鲶鱼,5130,千克,0,?,4117.0
3027400,鲜或冷的鳗鱼,2,千克,0,?,50.0
3028100,鲜或冷的角鲨及其他鲨鱼,630,千克,0,?,757.0
3028400,鲜或冷的尖吻鲈鱼,5,千克,0,?,36.0
3028910,鲜或冷的带鱼,1382036,千克,0,?,2324865.0
3028920,鲜或冷的黄鱼,4750,千克,0,?,48685.0
