商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,25600,千克,58,头,3079203.0
1022100,改良种用家牛,126000,千克,450,头,1422375.0
1022900,其他家牛，改良种用除外,995400,千克,3555,头,10343958.0
1051110,改良种用鸡，改良种用除外，重量≤185g,6461,千克,138334,只,3523826.0
1051190,其他鸡，改良种用除外，重量≤185g,212,千克,5300,只,28115.0
1061310,改良种用骆驼及其他骆驼科动物,25300,千克,506,只,1315300.0
1061390,"其他骆驼及其他骆驼科动物,改良种用除外",19640,千克,507,只,851417.0
1061990,"未列名哺乳动物,改良种用除外",134,千克,2320,只,667031.0
1064910,改良种用昆虫,1,千克,2460,只,2044.0
1064990,"其他昆虫,改良种用除外",10,千克,17860,只,17126.0
1069090,"其他活动物,改良种用除外",0,千克,496,只,4849.0
2012000,鲜或冷的带骨牛肉,105563,千克,0,?,2579221.0
2013000,鲜或冷的去骨牛肉,6673594,千克,0,?,82347677.0
2021000,冻整头及半头牛肉,269509,千克,0,?,726544.0
2022000,冻带骨牛肉,41710391,千克,0,?,135560741.0
2023000,冻去骨牛肉,132060278,千克,0,?,867879991.0
2032200,冻带骨猪前腿、猪后腿及其肉块,47243572,千克,0,?,96043768.0
2032900,其他冻猪肉,151391922,千克,0,?,357923726.0
2042200,鲜或冷的带骨绵羊肉,15168,千克,0,?,382688.0
2042300,鲜或冷的去骨绵羊肉,32058,千克,0,?,492418.0
2043000,冻整头及半头羔羊肉,2109414,千克,0,?,13797501.0
2044100,冻整头及半头绵羊肉,1047258,千克,0,?,6360060.0
2044200,冻带骨绵羊肉,21923437,千克,0,?,140815119.0
2044300,冻去骨绵羊肉,1534308,千克,0,?,8731672.0
2045000,鲜、冷、冻山羊肉,21094,千克,0,?,208912.0
2050000,鲜、冷、冻的马、驴、骡肉,110470,千克,0,?,287211.0
2061000,鲜或冷的牛杂碎,27,千克,0,?,620.0
2062100,冻牛舌,47096,千克,0,?,777112.0
2062200,冻牛肝,73269,千克,0,?,81290.0
2062900,其他冻牛杂碎,3246170,千克,0,?,16986780.0
2064100,冻猪肝,77330,千克,0,?,61080.0
2064900,其他冻猪杂碎,104657229,千克,0,?,230290491.0
2069000,其他冻杂碎（牛、猪杂碎除外）,344221,千克,0,?,1996072.0
2071200,整只鸡，冻的,948774,千克,0,?,1322875.0
2071411,带骨的冻鸡块,26753308,千克,0,?,31280932.0
2071419,其他冻鸡块,899769,千克,0,?,2030552.0
2071421,冻鸡翼（不包括翼尖）,34155533,千克,0,?,109442711.0
2071422,冻鸡爪,68430265,千克,0,?,210999926.0
2071429,其他冻鸡杂碎,9215283,千克,0,?,13166337.0
2072700,火鸡块及杂碎，冻的,1883096,千克,0,?,5106293.0
2089090,其他鲜、冷、冻的肉及食用杂碎,211179,千克,0,?,1493314.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,4581603,千克,0,?,4735157.0
2101110,干、熏、盐腌或盐渍带骨猪腿,35054,千克,0,?,1197620.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,14568,千克,0,?,230032.0
2101900,其他干、熏、盐腌或盐渍猪肉,151903,千克,0,?,3071079.0
2109300,干、熏、盐腌或盐渍的爬行动物（包括蛇及龟鳖）的肉及食用杂碎，包括可供食用的肉或杂碎的细粉、粗粉,500,千克,0,?,42500.0
3011100,淡水观赏鱼,19639,千克,0,?,786674.0
3011900,其他观赏鱼,7469,千克,0,?,773541.0
