商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,6000,千克,15,头,548478.0
1022100,改良种用家牛,2262780,千克,9276,头,21717074.0
1022900,其他家牛，改良种用除外,1990745,千克,7572,头,15695495.0
1041010,改良种用绵羊,3960,千克,66,头,145709.0
1041090,其他绵羊，改良种用除外,2520,千克,42,头,60220.0
1042010,改良种用山羊,14577,千克,406,头,515620.0
1042090,其他山羊，改良种用除外,47093,千克,1356,头,1716580.0
1051110,改良种用鸡，改良种用除外，重量≤185g,1685,千克,34112,只,936170.0
1061990,"未列名哺乳动物,改良种用除外",83,千克,2087,只,820099.0
1062019,其他改良种用爬行动物,4369,千克,2394,只,10759.0
1062090,未列名爬行动物,303,千克,190,只,4764.0
1064990,"其他昆虫,改良种用除外",101,千克,12714,只,31786.0
1069090,"其他活动物,改良种用除外",0,千克,210,只,2182.0
2012000,鲜或冷的带骨牛肉,59611,千克,0,?,1516943.0
2013000,鲜或冷的去骨牛肉,5963453,千克,0,?,67521550.0
2021000,冻整头及半头牛肉,50081,千克,0,?,123433.0
2022000,冻带骨牛肉,39267495,千克,0,?,130063821.0
2023000,冻去骨牛肉,134054922,千克,0,?,791492701.0
2031900,其他鲜或冷的猪肉,635,千克,0,?,7061.0
2032200,冻带骨猪前腿、猪后腿及其肉块,34671314,千克,0,?,71601865.0
2032900,其他冻猪肉,107322187,千克,0,?,251927270.0
2042200,鲜或冷的带骨绵羊肉,9893,千克,0,?,305033.0
2042300,鲜或冷的去骨绵羊肉,3191,千克,0,?,51863.0
2043000,冻整头及半头羔羊肉,1714335,千克,0,?,8006603.0
2044100,冻整头及半头绵羊肉,2807624,千克,0,?,11441685.0
2044200,冻带骨绵羊肉,28247431,千克,0,?,124116491.0
2044300,冻去骨绵羊肉,3032267,千克,0,?,14562883.0
2045000,鲜、冷、冻山羊肉,1098830,千克,0,?,5018546.0
2050000,鲜、冷、冻的马、驴、骡肉,902528,千克,0,?,1722463.0
2062100,冻牛舌,132700,千克,0,?,1154557.0
2062200,冻牛肝,6049,千克,0,?,4428.0
2062900,其他冻牛杂碎,3013149,千克,0,?,17167838.0
2064900,其他冻猪杂碎,100526256,千克,0,?,266585248.0
2069000,其他冻杂碎（牛、猪杂碎除外）,277783,千克,0,?,1196347.0
2071200,整只鸡，冻的,500047,千克,0,?,701118.0
2071411,带骨的冻鸡块,38746708,千克,0,?,51386399.0
2071419,其他冻鸡块,5392,千克,0,?,10537.0
2071421,冻鸡翼（不包括翼尖）,24404689,千克,0,?,89190620.0
2071422,冻鸡爪,44880333,千克,0,?,207387512.0
2071429,其他冻鸡杂碎,6104836,千克,0,?,13417208.0
2072700,火鸡块及杂碎，冻的,514501,千克,0,?,1888466.0
2089090,其他鲜、冷、冻的肉及食用杂碎,296195,千克,0,?,1608710.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,336452,千克,0,?,449531.0
2101110,干、熏、盐腌或盐渍带骨猪腿,192365,千克,0,?,2891680.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,387,千克,0,?,5245.0
2101900,其他干、熏、盐腌或盐渍猪肉,92847,千克,0,?,1640735.0
3011100,淡水观赏鱼,33736,千克,0,?,3110259.0
3011900,其他观赏鱼,6068,千克,0,?,749001.0
3019210,鳗鱼苗,9322,千克,0,?,37014576.0
3019290,其他活鳗鱼，鱼苗除外,25799,千克,0,?,195606.0
3019999,其他活鱼,2696248,千克,0,?,14293408.0
3021100,鲜或冷的鳟鱼,11388,千克,0,?,152806.0
3021300,鲜或冷的大麻哈鱼,42076,千克,0,?,916667.0
3021410,鲜或冷的大西洋鲑鱼,6457213,千克,0,?,97989891.0
3022200,鲜或冷的鲽鱼,1481,千克,0,?,38454.0
3022900,其他鲜或冷的比目鱼,623361,千克,0,?,1400530.0
3023200,鲜或冷的黄鳍金枪鱼,4598,千克,0,?,50052.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,9399,千克,0,?,309092.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,115184,千克,0,?,3454052.0
3023600,鲜或冷的南方蓝鳍金枪鱼,8019,千克,0,?,137715.0
3023900,其他鲜或冷的金枪鱼,4439,千克,0,?,152476.0
3024400,鲜或冷的鲭鱼,1351,千克,0,?,28386.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,932,千克,0,?,17155.0
3024910,鲜、冷银鲳(鲳属),23667,千克,0,?,369684.0
3028910,鲜或冷的带鱼,489,千克,0,?,9587.0
3028920,鲜或冷的黄鱼,18836,千克,0,?,179600.0
