商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,31750,千克,94,头,4017418.0
1022100,改良种用家牛,3718137,千克,11702,头,26190644.0
1022900,其他家牛，改良种用除外,11771811,千克,37863,头,77518348.0
1031000,改良种用猪,219449,千克,2925,头,6022642.0
1051110,改良种用鸡，改良种用除外，重量≤185g,6091,千克,134442,只,3369815.0
1061990,"未列名哺乳动物,改良种用除外",64,千克,1369,只,431356.0
1062020,食用爬行动物,10897,千克,7051,只,28476.0
1064910,改良种用昆虫,4,千克,5620,只,2089.0
1064990,"其他昆虫,改良种用除外",2,千克,9734,只,6638.0
1069090,"其他活动物,改良种用除外",0,千克,189,只,2128.0
2012000,鲜或冷的带骨牛肉,74397,千克,0,?,1485453.0
2013000,鲜或冷的去骨牛肉,5373927,千克,0,?,47834213.0
2022000,冻带骨牛肉,35263294,千克,0,?,91665167.0
2023000,冻去骨牛肉,195046997,千克,0,?,964484795.0
2031900,其他鲜或冷的猪肉,250317,千克,0,?,830247.0
2032190,其他冻整头及半头猪肉,295192,千克,0,?,605640.0
2032200,冻带骨猪前腿、猪后腿及其肉块,106024834,千克,0,?,274353560.0
2032900,其他冻猪肉,266548322,千克,0,?,811048306.0
2041000,鲜或冷的整头及半头羔羊肉,15535,千克,0,?,103394.0
2042200,鲜或冷的带骨绵羊肉,23247,千克,0,?,370220.0
2042300,鲜或冷的去骨绵羊肉,23481,千克,0,?,233106.0
2043000,冻整头及半头羔羊肉,1733391,千克,0,?,8901994.0
2044100,冻整头及半头绵羊肉,2249593,千克,0,?,11906571.0
2044200,冻带骨绵羊肉,13088022,千克,0,?,65795699.0
2044300,冻去骨绵羊肉,1431343,千克,0,?,7050163.0
2045000,鲜、冷、冻山羊肉,21974,千克,0,?,148423.0
2050000,鲜、冷、冻的马、驴、骡肉,1808906,千克,0,?,3653502.0
2061000,鲜或冷的牛杂碎,261,千克,0,?,3735.0
2062100,冻牛舌,71,千克,0,?,938.0
2062900,其他冻牛杂碎,2476566,千克,0,?,10071376.0
2064100,冻猪肝,2740121,千克,0,?,2961019.0
2064900,其他冻猪杂碎,94243728,千克,0,?,220329789.0
2069000,其他冻杂碎（牛、猪杂碎除外）,163982,千克,0,?,770922.0
2071200,整只鸡，冻的,663982,千克,0,?,961937.0
2071411,带骨的冻鸡块,44612935,千克,0,?,39753452.0
2071419,其他冻鸡块,484980,千克,0,?,773378.0
2071421,冻鸡翼（不包括翼尖）,27330676,千克,0,?,84885390.0
2071422,冻鸡爪,52210729,千克,0,?,135823725.0
2071429,其他冻鸡杂碎,9199301,千克,0,?,12733674.0
2072700,火鸡块及杂碎，冻的,2293823,千克,0,?,5629593.0
2089090,其他鲜、冷、冻的肉及食用杂碎,32591,千克,0,?,180586.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,6851016,千克,0,?,13042610.0
2101110,干、熏、盐腌或盐渍带骨猪腿,26845,千克,0,?,672715.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,29185,千克,0,?,262987.0
2101900,其他干、熏、盐腌或盐渍猪肉,74905,千克,0,?,1513977.0
3011100,淡水观赏鱼,18119,千克,0,?,663955.0
3011900,其他观赏鱼,4609,千克,0,?,400527.0
3019210,鳗鱼苗,798,千克,0,?,1600788.0
3019290,其他活鳗鱼，鱼苗除外,27844,千克,0,?,234893.0
3019911,鲈鱼苗,1790,千克,0,?,78421.0
3019999,其他活鱼,1466295,千克,0,?,8745468.0
3021300,鲜或冷的大麻哈鱼,8235,千克,0,?,132335.0
3021410,鲜或冷的大西洋鲑鱼,2579440,千克,0,?,18984208.0
3022900,其他鲜或冷的比目鱼,3440,千克,0,?,5005.0
3023200,鲜或冷的黄鳍金枪鱼,5732,千克,0,?,47508.0
3023300,鲜或冷的鲣鱼或狐鲣,463,千克,0,?,11910.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,22126,千克,0,?,736267.0
3023900,其他鲜或冷的金枪鱼,2459,千克,0,?,74869.0
3024100,鲜或冷的鲱鱼,24040,千克,0,?,17479.0
3024400,鲜或冷的鲭鱼,916,千克,0,?,22045.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,3470,千克,0,?,73991.0
3024910,鲜、冷银鲳(鲳属),102609,千克,0,?,1013473.0
3024990,鲜、冷印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、?鱼(?属）、秋刀鱼、圆?(圆?属）、多春鱼(毛鳞鱼）、鲔鱼、狐鲣(狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼(旗鱼科）,50,千克,0,?,302.0
3027400,鲜或冷的鳗鱼,3930,千克,0,?,11201.0
3028910,鲜或冷的带鱼,1660331,千克,0,?,3001409.0
3028920,鲜或冷的黄鱼,7881,千克,0,?,46232.0
3028930,鲜或冷的鲳鱼(银鲳除外),21243,千克,0,?,235701.0
3028990,其他鲜或冷的鱼,1158226,千克,0,?,6076089.0
3031100,冻红大麻哈鱼,85870,千克,0,?,593480.0
3031200,其他冻大麻哈鱼,3954798,千克,0,?,13596554.0
3031310,冻大西洋鲑鱼,428617,千克,0,?,1432336.0
3031400,冻鳟鱼,225172,千克,0,?,1233580.0
3031900,其他冻鲑科鱼,5632,千克,0,?,5127.0
3032400,冻鲶鱼,2687717,千克,0,?,4493089.0
3032500,冻鲤科鱼,33050,千克,0,?,20911.0
3032600,冻鳗鱼,688867,千克,0,?,1010029.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),6527173,千克,0,?,33120068.0
3033200,冻鲽鱼,25890,千克,0,?,45671.0
3033300,冻鳎鱼,70170,千克,0,?,173340.0
3033900,其他冻比目鱼,2681091,千克,0,?,3970042.0
3034200,冻黄鳍金枪鱼,40626,千克,0,?,81220.0
3034300,冻鲣鱼或狐鲣,258781,千克,0,?,345587.0
3034400,冻大眼金枪鱼,8317,千克,0,?,16684.0
3034510,冻大西洋蓝鳍金枪鱼,15858,千克,0,?,421316.0
3035100,冻鲱鱼,31411,千克,0,?,26072.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,1794820,千克,0,?,1049713.0
3035400,冻鲭鱼,10402790,千克,0,?,18032302.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,527248,千克,0,?,837123.0
3035910,冻银鲳(鲳属),309099,千克,0,?,1225374.0
3035990,冻?鱼(?属）、冻印度鲭(羽鳃鲐属)、冻马鲛鱼(马鲛属)、冻?鱼(?属）、冻秋刀鱼、冻圆?(圆?属)、冻多春鱼(毛鳞鱼）、冻鲔鱼、冻狐鲣(狐鲣属）、冻枪鱼 、冻旗鱼、冻四鳍旗鱼(旗鱼科）,2664965,千克,0,?,4194761.0
3036300,冻鳕鱼,6715184,千克,0,?,23245174.0
3036400,冻黑线鳕鱼,936634,千克,0,?,2477378.0
3036500,冻绿青鳕鱼,474099,千克,0,?,1876898.0
3036600,冻狗鳕鱼,503113,千克,0,?,1140687.0
3036700,冻狭鳕鱼,2666876,千克,0,?,3129845.0
3036800,冻蓝鳕鱼,4720054,千克,0,?,3983560.0
3036900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,1656759,千克,0,?,3612084.0
3038100,冻角鲨及其他鲨鱼,28216,千克,0,?,36714.0
3038200,冻?鱼及鳐鱼,20272,千克,0,?,33308.0
3038300,冻南极犬牙鱼,453594,千克,0,?,8341442.0
3038910,冻带鱼,13782194,千克,0,?,25741434.0
3038920,冻黄鱼,365052,千克,0,?,534712.0
3038930,冻鲳鱼(银鲳除外),317246,千克,0,?,706011.0
3038990,未列名冻鱼,20919223,千克,0,?,36079768.0
3039100,冻的鱼肝、鱼卵及鱼精,308406,千克,0,?,2659286.0
3039200,冻鲨鱼翅,97588,千克,0,?,940945.0
3039900,其他冻的可食用鱼杂碎,4180935,千克,0,?,12096496.0
3044900,其他鲜或冷的鱼片,645,千克,0,?,21756.0
3045900,其他鲜或冷的鱼肉,951,千克,0,?,53800.0
3046290,其他冻鲶鱼鱼片,10677927,千克,0,?,19052695.0
3047100,冻鳕鱼鱼片,30624,千克,0,?,366928.0
3047200,冻黑线鳕鱼鱼片,3000,千克,0,?,24000.0
3047300,冻绿青鳕鱼鱼片,3000,千克,0,?,11400.0
3047500,冻狭鳕鱼鱼片,177375,千克,0,?,626588.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,305415,千克,0,?,1017472.0
3048300,冻比目鱼鱼片,11040,千克,0,?,96138.0
3048500,冻南极犬牙鱼鱼片,5610,千克,0,?,249602.0
3048700,冻的金枪鱼、鲣鱼或狐鲣鱼片,7830,千克,0,?,7874.0
3048900,其他冻鱼片,55065,千克,0,?,206599.0
3049200,冻南极犬牙鱼鱼肉,543,千克,0,?,1687.0
3049300,冻的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,78050,千克,0,?,141030.0
3049400,冻狭鳕鱼鱼肉,24000,千克,0,?,92400.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉,220779,千克,0,?,182840.0
3049900,其他冻鱼肉,3942604,千克,0,?,9331038.0
3051000,适合供人食用的鱼的细粉、粗粉及团粒,1000,千克,0,?,36897.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,54717,千克,0,?,2070220.0
3054900,其他熏鱼,1931,千克,0,?,20087.0
3055490,干的鲱鱼(大西洋鲱鱼、太平洋鲱鱼）、?鱼(?属）、沙丁鱼(沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱、鲭鱼［大西洋鲭、澳洲鲭(鲐）、日本鲭(鲐）］、印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、对称竹荚鱼、新西兰竹荚鱼及竹荚鱼(竹荚鱼属）、?鱼(?属）、军曹鱼、秋刀鱼、圆?(圆?属)、多春鱼(毛鳞鱼）、剑鱼、鲔鱼、狐鲣(狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼(旗鱼科）,86135,千克,0,?,169424.0
3055990,其他干鱼,3648330,千克,0,?,7462713.0
3056400,盐腌及盐渍的罗非鱼、鲶鱼、鲤科鱼、鳗鱼、尼罗河鲈鱼及黑鱼,587160,千克,0,?,1068187.0
3056990,未列名盐腌及盐渍的鱼,14304,千克,0,?,28694.0
3057100,鲨鱼翅,38133,千克,0,?,341118.0
3057200,鱼头、鱼尾、鱼鳔,68390,千克,0,?,644406.0
3057900,其他鱼鳍及其他可食用杂碎,131213,千克,0,?,229699.0
3061100,冻的岩礁虾和其他龙虾,556069,千克,0,?,9153162.0
3061200,冻鳌龙虾,245721,千克,0,?,2944972.0
3061410,冻梭子蟹,230164,千克,0,?,1098677.0
3061490,其他冻蟹,1533088,千克,0,?,13114220.0
3061500,冻挪威海鳌虾,18123,千克,0,?,281279.0
3061611,冻冷水小虾仁,7488,千克,0,?,97718.0
3061612,其他冻北方长额小虾,3915510,千克,0,?,16398811.0
3061619,其他冻冷水小虾,263669,千克,0,?,1887781.0
3061629,其他冻冷水对虾,30227,千克,0,?,683959.0
3061711,其他冻小虾仁,175404,千克,0,?,941416.0
3061719,其他冻小虾,1888909,千克,0,?,13405404.0
3061721,其他冻对虾仁,2234802,千克,0,?,13716885.0
3061729,其他冻对虾,57006119,千克,0,?,310418432.0
3061990,其他冻甲壳动物，包括适合供人食用的甲壳动物的细粉、粗粉及团粒,75096,千克,0,?,2813711.0
3063190,活、鲜或冷的岩礁虾和其他龙虾，种苗除外,1210879,千克,0,?,68471612.0
3063290,活、鲜或冷的鳌龙虾，种苗除外,2533266,千克,0,?,55325940.0
3063392,活、鲜或冷的梭子蟹，种苗除外,2260,千克,0,?,21386.0
3063399,其他活、鲜或冷的蟹，种苗除外,5213563,千克,0,?,83487704.0
3063490,其他活、鲜或冷的挪威海鳌虾,498,千克,0,?,22062.0
3063590,活的冷水对虾及活、鲜或冷的冷水小虾，种苗除外,1100,千克,0,?,65979.0
3063610,其他小虾种苗及对虾种苗,2964,千克,0,?,2552032.0
3063690,其他活的对虾及活、鲜或冷的小虾，种苗除外,493727,千克,0,?,6133357.0
3063990,未列名活、鲜或冷的甲壳动物（种苗除外），包括适合供人食用的甲壳动物的细粉、粗粉及团粒,170279,千克,0,?,4839560.0
3069590,本品目所列其他方法加工的其他小虾及对虾,897215,千克,0,?,1502473.0
3069900,本品目所列其他方法加工的未列名甲壳动物，包括适合供人食用的甲壳动物的细粉、粗粉及团粒,183300,千克,0,?,367700.0
3071190,活、鲜或冷的牡蛎，种苗除外,139554,千克,0,?,1720876.0
3071200,冻牡蛎,1275,千克,0,?,13013.0
3072190,活、鲜或冷的扇贝，种苗除外,693528,千克,0,?,1853804.0
3072200,冻扇贝,375380,千克,0,?,766364.0
3072900,干、盐腌、盐渍或熏制的扇贝,9560,千克,0,?,684922.0
