商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,96500,千克,209,头,"4,816,871"
1061110,改良种用灵长目动物,546,千克,4,只,"206,727"
1061221,改良种用海豹、海狮及海象,375,千克,25,只,"500,000"
1061229,其他海豹、海狮及海象，改良种用除外,400,千克,33,只,"229,707"
1061990,"未列名哺乳动物,改良种用除外",66,千克,2051,只,"1,459,772"
1062019,其他改良种用爬行动物,33720,千克,1100,只,"55,000"
1063190,其他猛禽，改良种用除外,231,千克,109,只,"300,474"
1063990,未列名鸟,475,千克,190,只,"719,000"
1064990,"其他昆虫,改良种用除外",1,千克,440,只,462
2012000,鲜或冷的带骨牛肉,13428,千克,0,?,"261,564"
2013000,鲜或冷的去骨牛肉,4419964,千克,0,?,"54,990,445"
2021000,冻整头及半头牛肉,134,千克,0,?,161
2022000,冻带骨牛肉,32315189,千克,0,?,"81,021,265"
2023000,冻去骨牛肉,155147897,千克,0,?,"862,367,757"
2032200,冻带骨猪前腿、猪后腿及其肉块,18867939,千克,0,?,"34,059,282"
2032900,其他冻猪肉,63585817,千克,0,?,"137,000,250"
2041000,鲜或冷的整头及半头羔羊肉,67567,千克,0,?,"486,489"
2042200,鲜或冷的带骨绵羊肉,82452,千克,0,?,"889,958"
2042300,鲜或冷的去骨绵羊肉,3792,千克,0,?,"53,592"
2043000,冻整头及半头羔羊肉,335970,千克,0,?,"1,501,004"
2044100,冻整头及半头绵羊肉,4204141,千克,0,?,"16,664,433"
2044200,冻带骨绵羊肉,24948376,千克,0,?,"97,061,298"
2044300,冻去骨绵羊肉,1902629,千克,0,?,"8,013,877"
2045000,鲜、冷、冻山羊肉,395909,千克,0,?,"1,687,479"
2050000,鲜、冷、冻的马、驴、骡肉,584170,千克,0,?,"1,665,152"
2062100,冻牛舌,23587,千克,0,?,"339,014"
2062900,其他冻牛杂碎,2856236,千克,0,?,"11,743,393"
2064100,冻猪肝,25990,千克,0,?,"11,822"
2064900,其他冻猪杂碎,78785768,千克,0,?,"173,945,042"
2069000,其他冻杂碎（牛、猪杂碎除外）,307925,千克,0,?,"557,917"
2071200,整只鸡，冻的,49889,千克,0,?,"55,589"
2071411,带骨的冻鸡块,9995235,千克,0,?,"13,610,650"
2071419,其他冻鸡块,137016,千克,0,?,"264,654"
2071421,冻鸡翼（不包括翼尖）,24785109,千克,0,?,"79,125,538"
2071422,冻鸡爪,32479611,千克,0,?,"120,234,651"
2071429,其他冻鸡杂碎,7188710,千克,0,?,"10,706,446"
