商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,41600,千克,146,头,2407312.0
1022100,改良种用家牛,2153660,千克,7632,头,22775288.0
1022900,其他家牛，改良种用除外,6474706,千克,22784,头,59836941.0
1041090,其他绵羊，改良种用除外,162800,千克,4400,头,385130.0
1051110,改良种用鸡，改良种用除外，重量≤185g,6109,千克,138892,只,4183616.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,2000,千克,2,只,1528800.0
1061390,"其他骆驼及其他骆驼科动物,改良种用除外",50000,千克,1100,只,2060527.0
1061990,"未列名哺乳动物,改良种用除外",74,千克,1924,只,715787.0
1062019,其他改良种用爬行动物,2718,千克,1359,只,9542.0
1063990,未列名鸟,203,千克,406,只,240698.0
1064990,"其他昆虫,改良种用除外",33,千克,12939,只,19763.0
1069090,"其他活动物,改良种用除外",0,千克,347,只,3971.0
2012000,鲜或冷的带骨牛肉,57803,千克,0,?,1369462.0
2013000,鲜或冷的去骨牛肉,4356374,千克,0,?,49597682.0
2022000,冻带骨牛肉,32385685,千克,0,?,94304342.0
2023000,冻去骨牛肉,174161894,千克,0,?,944454286.0
2031900,其他鲜或冷的猪肉,807,千克,0,?,8482.0
2032200,冻带骨猪前腿、猪后腿及其肉块,35380832,千克,0,?,74224019.0
2032900,其他冻猪肉,116572326,千克,0,?,271228775.0
2042200,鲜或冷的带骨绵羊肉,13092,千克,0,?,392188.0
2042300,鲜或冷的去骨绵羊肉,9104,千克,0,?,144666.0
2043000,冻整头及半头羔羊肉,719355,千克,0,?,2963817.0
2044100,冻整头及半头绵羊肉,5200522,千克,0,?,20374416.0
2044200,冻带骨绵羊肉,30029582,千克,0,?,124782698.0
2044300,冻去骨绵羊肉,1982904,千克,0,?,7304614.0
2045000,鲜、冷、冻山羊肉,301507,千克,0,?,1341977.0
2050000,鲜、冷、冻的马、驴、骡肉,2727462,千克,0,?,5120401.0
2062100,冻牛舌,97367,千克,0,?,963408.0
2062200,冻牛肝,6256,千克,0,?,3787.0
2062900,其他冻牛杂碎,2464434,千克,0,?,13418343.0
2064100,冻猪肝,197038,千克,0,?,129053.0
2064900,其他冻猪杂碎,97257663,千克,0,?,255384382.0
2069000,其他冻杂碎（牛、猪杂碎除外）,318993,千克,0,?,1320731.0
2071200,整只鸡，冻的,503190,千克,0,?,746954.0
2071411,带骨的冻鸡块,33951592,千克,0,?,42889470.0
2071419,其他冻鸡块,470730,千克,0,?,897026.0
2071421,冻鸡翼（不包括翼尖）,34365772,千克,0,?,117625681.0
2071422,冻鸡爪,53503420,千克,0,?,230866738.0
2071429,其他冻鸡杂碎,5956999,千克,0,?,13155431.0
2072700,火鸡块及杂碎，冻的,1000349,千克,0,?,3235285.0
2089090,其他鲜、冷、冻的肉及食用杂碎,132241,千克,0,?,1864926.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,604090,千克,0,?,904824.0
2101110,干、熏、盐腌或盐渍带骨猪腿,64931,千克,0,?,1378234.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,20485,千克,0,?,185326.0
2101900,其他干、熏、盐腌或盐渍猪肉,76626,千克,0,?,1343825.0
3011100,淡水观赏鱼,41219,千克,0,?,4171479.0
3011900,其他观赏鱼,6690,千克,0,?,665794.0
3019210,鳗鱼苗,501,千克,0,?,2929562.0
3019290,其他活鳗鱼，鱼苗除外,24052,千克,0,?,192706.0
3019911,鲈鱼苗,20,千克,0,?,2660.0
3019999,其他活鱼,2383899,千克,0,?,12349109.0
3021300,鲜或冷的大麻哈鱼,36911,千克,0,?,810585.0
3021410,鲜或冷的大西洋鲑鱼,6337220,千克,0,?,104644403.0
3022200,鲜或冷的鲽鱼,807,千克,0,?,17251.0
3022900,其他鲜或冷的比目鱼,36365,千克,0,?,47244.0
3023200,鲜或冷的黄鳍金枪鱼,3361,千克,0,?,37066.0
3023400,鲜或冷的大眼金枪鱼,134,千克,0,?,1973.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,11121,千克,0,?,360724.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,117674,千克,0,?,3572700.0
3023600,鲜或冷的南方蓝鳍金枪鱼,5434,千克,0,?,84282.0
3023900,其他鲜或冷的金枪鱼,2308,千克,0,?,79245.0
3024400,鲜或冷的鲭鱼,2568,千克,0,?,52076.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,978,千克,0,?,17831.0
3024910,鲜、冷银鲳(鲳属),7753,千克,0,?,138925.0
3028910,鲜或冷的带鱼,616,千克,0,?,14118.0
3028920,鲜或冷的黄鱼,9494,千克,0,?,74127.0
3028930,鲜或冷的鲳鱼(银鲳除外),22427,千克,0,?,262755.0
3028940,鲜或冷的?,713,千克,0,?,2607.0
3028990,其他鲜或冷的鱼,374011,千克,0,?,3644710.0
3031100,冻红大麻哈鱼,130637,千克,0,?,1022567.0
3031200,其他冻大麻哈鱼,5586527,千克,0,?,21963799.0
3031310,冻大西洋鲑鱼,868342,千克,0,?,6875889.0
3031400,冻鳟鱼,347204,千克,0,?,2780134.0
3032300,冻罗非鱼,102000,千克,0,?,255000.0
3032400,冻鲶鱼,8040519,千克,0,?,16199661.0
3032600,冻鳗鱼,255896,千克,0,?,247518.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),6093727,千克,0,?,37267166.0
3033190,其他冻庸鲽鱼,145523,千克,0,?,1358907.0
3033200,冻鲽鱼,1245,千克,0,?,1543.0
3033300,冻鳎鱼,18680,千克,0,?,18168.0
3033900,其他冻比目鱼,11406275,千克,0,?,19359321.0
3034200,冻黄鳍金枪鱼,575972,千克,0,?,1741742.0
3034300,冻鲣,12203,千克,0,?,21419.0
3034400,冻大眼金枪鱼,2785,千克,0,?,6068.0
