商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012100,改良种用马,12000,千克,24,头,3111154.0
1012900,其他马，改良种用除外,49225,千克,107,头,3247999.0
1022900,其他家牛，改良种用除外,3000008,千克,11097,头,21904969.0
1031000,改良种用猪,86160,千克,1391,头,3521044.0
1041010,改良种用绵羊,5040,千克,84,头,296740.0
1041090,其他绵羊，改良种用除外,4680,千克,78,头,115605.0
1042010,改良种用山羊,7904,千克,247,头,282501.0
1042090,其他山羊，改良种用除外,105862,千克,3131,头,3828429.0
1051110,改良种用鸡，改良种用除外，重量≤185g,2457,千克,49920,只,1607930.0
1061910,其他改良种用哺乳动物,690,千克,22,只,340633.0
1061990,"未列名哺乳动物,改良种用除外",70,千克,1874,只,661616.0
1062019,其他改良种用爬行动物,12233,千克,6561,只,34484.0
1062090,未列名爬行动物,120,千克,838,只,9567.0
1064990,"其他昆虫,改良种用除外",16,千克,6269,只,9141.0
1069090,"其他活动物,改良种用除外",0,千克,406,只,5808.0
2012000,鲜或冷的带骨牛肉,71537,千克,0,?,1734823.0
2013000,鲜或冷的去骨牛肉,6216893,千克,0,?,67826325.0
2021000,冻整头及半头牛肉,16726,千克,0,?,41815.0
2022000,冻带骨牛肉,39520491,千克,0,?,135886438.0
2023000,冻去骨牛肉,188060017,千克,0,?,1082776137.0
2031900,其他鲜或冷的猪肉,594,千克,0,?,6305.0
2032200,冻带骨猪前腿、猪后腿及其肉块,29847139,千克,0,?,62306906.0
2032900,其他冻猪肉,98152670,千克,0,?,232794256.0
2042200,鲜或冷的带骨绵羊肉,4977,千克,0,?,144225.0
2042300,鲜或冷的去骨绵羊肉,301,千克,0,?,4586.0
2043000,冻整头及半头羔羊肉,1652415,千克,0,?,7962250.0
2044100,冻整头及半头绵羊肉,3145950,千克,0,?,13211643.0
2044200,冻带骨绵羊肉,37837971,千克,0,?,168196602.0
2044300,冻去骨绵羊肉,4380807,千克,0,?,21941041.0
2045000,鲜、冷、冻山羊肉,648167,千克,0,?,2935563.0
2050000,鲜、冷、冻的马、驴、骡肉,1207680,千克,0,?,2280017.0
2062100,冻牛舌,54057,千克,0,?,702928.0
2062200,冻牛肝,4875,千克,0,?,2490.0
2062900,其他冻牛杂碎,3470537,千克,0,?,19152433.0
2064900,其他冻猪杂碎,92400027,千克,0,?,248323192.0
2069000,其他冻杂碎（牛、猪杂碎除外）,473471,千克,0,?,2128332.0
2071411,带骨的冻鸡块,43799669,千克,0,?,62212571.0
2071419,其他冻鸡块,7920,千克,0,?,23037.0
2071421,冻鸡翼（不包括翼尖）,38938687,千克,0,?,145329107.0
2071422,冻鸡爪,46175677,千克,0,?,216969664.0
2071429,其他冻鸡杂碎,9065489,千克,0,?,19725941.0
2072700,火鸡块及杂碎，冻的,815100,千克,0,?,2570877.0
2089090,其他鲜、冷、冻的肉及食用杂碎,364021,千克,0,?,2283045.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,604376,千克,0,?,916806.0
2101110,干、熏、盐腌或盐渍带骨猪腿,141025,千克,0,?,2658742.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,6318,千克,0,?,95107.0
2101900,其他干、熏、盐腌或盐渍猪肉,118783,千克,0,?,1967201.0
3011100,淡水观赏鱼,28200,千克,0,?,2676512.0
3011900,其他观赏鱼,6057,千克,0,?,735511.0
3019210,鳗鱼苗,1627,千克,0,?,6277695.0
3019290,其他活鳗鱼，鱼苗除外,24496,千克,0,?,184649.0
3019999,其他活鱼,2874694,千克,0,?,14967377.0
3021100,鲜或冷的鳟鱼,42548,千克,0,?,504329.0
3021300,鲜或冷的大麻哈鱼,44290,千克,0,?,965377.0
3021410,鲜或冷的大西洋鲑鱼,7117332,千克,0,?,98936881.0
3022200,鲜或冷的鲽鱼,906,千克,0,?,23056.0
3022900,其他鲜或冷的比目鱼,198799,千克,0,?,409915.0
3023200,鲜或冷的黄鳍金枪鱼,3757,千克,0,?,36310.0
3023300,鲜或冷鲣,403,千克,0,?,3874.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,9091,千克,0,?,292969.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,120868,千克,0,?,3501239.0
3023600,鲜或冷的南方蓝鳍金枪鱼,6249,千克,0,?,101854.0
3023900,其他鲜或冷的金枪鱼,4295,千克,0,?,147130.0
3024400,鲜或冷的鲭鱼,1141,千克,0,?,22414.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,1223,千克,0,?,22673.0
3024910,鲜、冷银鲳(鲳属),36233,千克,0,?,853768.0
3028910,鲜或冷的带鱼,684,千克,0,?,16286.0
3028920,鲜或冷的黄鱼,9421,千克,0,?,70914.0
3028930,鲜或冷的鲳鱼(银鲳除外),9607,千克,0,?,103223.0
3028990,其他鲜或冷的鱼,431314,千克,0,?,4205315.0
3031200,其他冻大麻哈鱼,2870223,千克,0,?,10909823.0
3031310,冻大西洋鲑鱼,1288506,千克,0,?,9930336.0
3031400,冻鳟鱼,131115,千克,0,?,1048220.0
3032400,冻鲶鱼,4588733,千克,0,?,8300029.0
3032600,冻鳗鱼,272395,千克,0,?,363607.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),2876778,千克,0,?,18737773.0
3033190,其他冻庸鲽鱼,125072,千克,0,?,834456.0
3033300,冻鳎鱼,108248,千克,0,?,186836.0
3033900,其他冻比目鱼,19589385,千克,0,?,34068965.0
3034100,冻长鳍金枪鱼,23891,千克,0,?,48999.0
3034200,冻黄鳍金枪鱼,1540098,千克,0,?,4533005.0
3034300,冻鲣,1562913,千克,0,?,3065552.0
3034900,其他冻金枪鱼,220400,千克,0,?,381434.0
3035100,冻鲱鱼,11892474,千克,0,?,11985365.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,11897218,千克,0,?,6865696.0
3035400,冻鲭鱼,1380930,千克,0,?,2544567.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,1490340,千克,0,?,1749997.0
3035910,冻银鲳(鲳属),6310,千克,0,?,74756.0
