商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,19150,千克,41,头,1454097.0
1022900,其他家牛，改良种用除外,8368948,千克,28429,头,51093755.0
1041010,改良种用绵羊,70895,千克,1289,头,1675700.0
1041090,其他绵羊，改良种用除外,4950,千克,90,头,90000.0
1042090,其他山羊，改良种用除外,20185,千克,367,头,367000.0
1051110,改良种用鸡，改良种用除外，重量≤185g,8084,千克,183664,只,4855216.0
1061990,"未列名哺乳动物,改良种用除外",71,千克,1119,只,301713.0
1062020,食用爬行动物,7378,千克,4774,只,19337.0
1063990,未列名鸟,851,千克,1694,只,4388910.0
1064190,"其他蜂,改良种用除外",17,千克,250,只,821.0
1064910,改良种用昆虫,0,千克,990,只,492.0
1064990,"其他昆虫,改良种用除外",2,千克,2438,只,2246.0
1069090,"其他活动物,改良种用除外",0,千克,3618,只,2086.0
2012000,鲜或冷的带骨牛肉,51780,千克,0,?,1002325.0
2013000,鲜或冷的去骨牛肉,3324083,千克,0,?,31112252.0
2021000,冻整头及半头牛肉,16787,千克,0,?,42917.0
2022000,冻带骨牛肉,25606666,千克,0,?,63368768.0
2023000,冻去骨牛肉,133516915,千克,0,?,657716810.0
2031900,其他鲜或冷的猪肉,343127,千克,0,?,1159922.0
2032190,其他冻整头及半头猪肉,206797,千克,0,?,426540.0
2032200,冻带骨猪前腿、猪后腿及其肉块,96681230,千克,0,?,242087757.0
2032900,其他冻猪肉,218857870,千克,0,?,644021100.0
2042200,鲜或冷的带骨绵羊肉,15052,千克,0,?,241159.0
2042300,鲜或冷的去骨绵羊肉,9982,千克,0,?,98447.0
2043000,冻整头及半头羔羊肉,1629204,千克,0,?,8770858.0
2044100,冻整头及半头绵羊肉,4589096,千克,0,?,24159965.0
2044200,冻带骨绵羊肉,22583220,千克,0,?,117317434.0
2044300,冻去骨绵羊肉,1573087,千克,0,?,7417988.0
2045000,鲜、冷、冻山羊肉,22017,千克,0,?,149715.0
2050000,鲜、冷、冻的马、驴、骡肉,1628252,千克,0,?,3297857.0
2061000,鲜或冷的牛杂碎,171,千克,0,?,2452.0
