商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1012900,其他马，改良种用除外,29600,千克,103,头,2632686.0
1022100,改良种用家牛,680700,千克,2269,头,7983226.0
1022900,其他家牛，改良种用除外,2663570,千克,7422,头,19991111.0
1031000,改良种用猪,375400,千克,7508,头,18837764.0
1051110,改良种用鸡，改良种用除外，重量≤185g,3994,千克,88608,只,2216648.0
1061990,"未列名哺乳动物,改良种用除外",135,千克,3046,只,992454.0
1062020,食用爬行动物,11645,千克,7255,只,30681.0
1064190,"其他蜂,改良种用除外",26,千克,3000,只,5472.0
1064910,改良种用昆虫,0,千克,1350,只,744.0
1064990,"其他昆虫,改良种用除外",6,千克,4647,只,8016.0
1069090,"其他活动物,改良种用除外",0,千克,284,只,3263.0
2012000,鲜或冷的带骨牛肉,77463,千克,0,?,1682287.0
2013000,鲜或冷的去骨牛肉,3198805,千克,0,?,33817124.0
2021000,冻整头及半头牛肉,41971,千克,0,?,107025.0
2022000,冻带骨牛肉,38879409,千克,0,?,98036032.0
2023000,冻去骨牛肉,176481008,千克,0,?,885363324.0
2031900,其他鲜或冷的猪肉,108657,千克,0,?,397420.0
2032190,其他冻整头及半头猪肉,283385,千克,0,?,605805.0
2032200,冻带骨猪前腿、猪后腿及其肉块,136570704,千克,0,?,339410416.0
2032900,其他冻猪肉,313888671,千克,0,?,913584671.0
2042200,鲜或冷的带骨绵羊肉,39586,千克,0,?,485912.0
2042300,鲜或冷的去骨绵羊肉,21003,千克,0,?,203186.0
2043000,冻整头及半头羔羊肉,3558226,千克,0,?,18772524.0
2044100,冻整头及半头绵羊肉,9054530,千克,0,?,48623443.0
2044200,冻带骨绵羊肉,57323406,千克,0,?,298172710.0
2044300,冻去骨绵羊肉,4339868,千克,0,?,20648991.0
2045000,鲜、冷、冻山羊肉,29848,千克,0,?,197821.0
2050000,鲜、冷、冻的马、驴、骡肉,1878300,千克,0,?,3773223.0
2062100,冻牛舌,127,千克,0,?,1660.0
2062900,其他冻牛杂碎,2899240,千克,0,?,12409161.0
2064100,冻猪肝,2547558,千克,0,?,2139482.0
2064900,其他冻猪杂碎,111545109,千克,0,?,251197705.0
2069000,其他冻杂碎（牛、猪杂碎除外）,587943,千克,0,?,3199244.0
2071200,整只鸡，冻的,51576,千克,0,?,64664.0
2071411,带骨的冻鸡块,38629891,千克,0,?,36724431.0
2071419,其他冻鸡块,156397,千克,0,?,341387.0
2071421,冻鸡翼（不包括翼尖）,29175835,千克,0,?,89103929.0
2071422,冻鸡爪,56704314,千克,0,?,144019459.0
2071429,其他冻鸡杂碎,10008475,千克,0,?,15325221.0
2072700,火鸡块及杂碎，冻的,1420551,千克,0,?,2976876.0
2089090,其他鲜、冷、冻的肉及食用杂碎,124152,千克,0,?,648812.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,7287685,千克,0,?,14466206.0
2101110,干、熏、盐腌或盐渍带骨猪腿,21097,千克,0,?,900992.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,7691,千克,0,?,107918.0
