商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012100,改良种用马,21950,千克,41,头,5771594.0
1012900,其他马，改良种用除外,61370,千克,217,头,14669376.0
1013090,其他驴，改良种用除外,441640,千克,4000,头,2385468.0
1022100,改良种用家牛,459440,千克,1580,头,23019588.0
1022900,其他家牛，改良种用除外,1804078,千克,5106,头,46227068.0
1031000,改良种用猪,219385,千克,4239,头,48903484.0
1051110,改良种用鸡，改良种用除外，重量≤185g,4476,千克,101330,只,13553309.0
1061110,改良种用灵长目动物,24,千克,70,只,417457.0
1061190,其他灵长目动物，改良种用除外,214,千克,110,只,422716.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,3000,千克,2,只,114900042.0
1061221,改良种用海豹、海狮及海象,1779,千克,14,只,2392773.0
1061910,其他改良种用哺乳动物,121055,千克,30652,只,48946701.0
1061990,"未列名哺乳动物,改良种用除外",496,千克,3918,只,4007685.0
1062020,食用爬行动物,107564,千克,34535,只,2061142.0
1062090,未列名爬行动物,1357,千克,37623,只,646513.0
1063210,改良种用鹦形目鸟,22,千克,22,只,77893.0
1063290,其他鹦形目鸟，改良种用除外,864,千克,814,只,2115350.0
1063910,其他改良种用鸟,92,千克,59,只,2910969.0
1063990,未列名鸟,166,千克,112,只,552618.0
1064190,"其他蜂,改良种用除外",1131,千克,114500,只,286981.0
1064910,改良种用昆虫,1,千克,2080,只,1582.0
1064990,"其他昆虫,改良种用除外",17,千克,14118,只,52091.0
1069090,"其他活动物,改良种用除外",159,千克,1921,只,48211.0
2012000,鲜或冷的带骨牛肉,42519,千克,0,?,4409788.0
2013000,鲜或冷的去骨牛肉,929288,千克,0,?,60768495.0
2021000,冻整头及半头牛肉,3269,千克,0,?,62818.0
2022000,冻带骨牛肉,10552850,千克,0,?,171783332.0
2023000,冻去骨牛肉,63222328,千克,0,?,2069728587.0
2032200,冻带骨猪前腿、猪后腿及其肉块,36920311,千克,0,?,436505825.0
2032900,其他冻猪肉,74513684,千克,0,?,965292097.0
