商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,2000,千克,43,头,497260.0
1022100,改良种用家牛,1277061,千克,4214,头,84528596.0
1022900,其他家牛，改良种用除外,1915836,千克,6018,头,93572849.0
1039110,其他猪，重量＜10kg，改良种用除外,210,千克,30,头,357987.0
1051110,改良种用鸡，改良种用除外，重量≤185g,3232,千克,66560,只,11166486.0
1061221,改良种用海豹、海狮及海象,400,千克,1,只,4640098.0
1061910,其他改良种用哺乳动物,11,千克,214,只,243522.0
1061990,"未列名哺乳动物,改良种用除外",49,千克,1106,只,3001410.0
1064910,改良种用昆虫,0,千克,580,只,3475.0
1064990,"其他昆虫,改良种用除外",1,千克,3489,只,23686.0
2012000,鲜或冷的带骨牛肉,57297,千克,0,?,9065098.0
2013000,鲜或冷的去骨牛肉,5156269,千克,0,?,422089176.0
2022000,冻带骨牛肉,34689603,千克,0,?,755651288.0
2023000,冻去骨牛肉,117033309,千克,0,?,5206661337.0
2031900,其他鲜或冷的猪肉,496,千克,0,?,27361.0
2032200,冻带骨猪前腿、猪后腿及其肉块,35189348,千克,0,?,419118319.0
2032900,其他冻猪肉,91312380,千克,0,?,1187358746.0
2042200,鲜或冷的带骨绵羊肉,14302,千克,0,?,2540260.0
2042300,鲜或冷的去骨绵羊肉,21550,千克,0,?,2114493.0
2043000,冻整头及半头羔羊肉,1112076,千克,0,?,44068870.0
2044100,冻整头及半头绵羊肉,3607771,千克,0,?,148539069.0
2044200,冻带骨绵羊肉,20869892,千克,0,?,860340383.0
2044300,冻去骨绵羊肉,1454625,千克,0,?,49560025.0
2045000,鲜、冷、冻山羊肉,4476,千克,0,?,125833.0
2061000,鲜或冷的牛杂碎,240,千克,0,?,26542.0
2062100,冻牛舌,24335,千克,0,?,2570082.0
2062200,冻牛肝,5495,千克,0,?,41949.0
2062900,其他冻牛杂碎,3219720,千克,0,?,109063651.0
2064900,其他冻猪杂碎,78084873,千克,0,?,1159612466.0
2069000,其他冻杂碎（牛、猪杂碎除外）,254409,千克,0,?,10258963.0
2071200,整只鸡，冻的,501216,千克,0,?,4934119.0
2071411,带骨的冻鸡块,21791930,千克,0,?,150978250.0
2071419,其他冻鸡块,71529,千克,0,?,997982.0
2071421,冻鸡翼（不包括翼尖）,23023214,千克,0,?,465530282.0
2071422,冻鸡爪,47455724,千克,0,?,943579545.0
2071429,其他冻鸡杂碎,4638314,千克,0,?,42554819.0
2072700,火鸡块及杂碎，冻的,1498787,千克,0,?,26363892.0
2089090,其他鲜、冷、冻的肉及食用杂碎,145537,千克,0,?,9687709.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,928758,千克,0,?,5913668.0
2101110,干、熏、盐腌或盐渍带骨猪腿,35551,千克,0,?,4471428.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,10069,千克,0,?,533161.0
2101900,其他干、熏、盐腌或盐渍猪肉,39619,千克,0,?,4717869.0
3011100,淡水观赏鱼,14030,千克,0,?,3579624.0
3011900,其他观赏鱼,7328,千克,0,?,3664617.0
3019210,鳗鱼苗,1723,千克,0,?,37567433.0
3019290,其他活鳗鱼，鱼苗除外,11834,千克,0,?,620173.0
3019911,鲈鱼苗,162,千克,0,?,85831.0
3019999,其他活鱼,1854003,千克,0,?,61202907.0
3021300,鲜或冷的大麻哈鱼,56000,千克,0,?,5956459.0
3021410,鲜或冷的大西洋鲑鱼,4476075,千克,0,?,432098205.0
3022200,鲜或冷的鲽鱼,80,千克,0,?,11019.0
3022900,其他鲜或冷的比目鱼,939,千克,0,?,26712.0
3023200,鲜或冷的黄鳍金枪鱼,316,千克,0,?,17746.0
3023300,鲜或冷鲣,157,千克,0,?,33968.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,563,千克,0,?,117652.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,67732,千克,0,?,11929695.0
3023900,其他鲜或冷的金枪鱼,7624,千克,0,?,1433791.0
3024100,鲜或冷的鲱鱼,400,千克,0,?,1812.0
3024400,鲜或冷的鲭鱼,642,千克,0,?,74656.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,455,千克,0,?,51231.0
3024910,鲜、冷银鲳(鲳属),34020,千克,0,?,3455966.0
3025100,鲜或冷的鳕鱼,3431,千克,0,?,255339.0
3028910,鲜或冷的带鱼,523387,千克,0,?,6037577.0
3028920,鲜或冷的黄鱼,10954,千克,0,?,1099425.0
3028930,鲜或冷的鲳鱼(银鲳除外),1366,千克,0,?,104552.0
3028990,其他鲜或冷的鱼,453695,千克,0,?,19400076.0
3031100,冻红大麻哈鱼,17418,千克,0,?,993512.0
3031200,其他冻大麻哈鱼,4891840,千克,0,?,90578696.0
3031310,冻大西洋鲑鱼,794635,千克,0,?,36887563.0
3031400,冻鳟鱼,168656,千克,0,?,7993309.0
3032400,冻鲶鱼,3517682,千克,0,?,53510760.0
3032600,冻鳗鱼,220847,千克,0,?,1624092.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),4032693,千克,0,?,154804763.0
3033190,其他冻庸鲽鱼,12436,千克,0,?,447044.0
3033200,冻鲽鱼,85596,千克,0,?,645675.0
3033300,冻鳎鱼,5397,千克,0,?,97371.0
3033900,其他冻比目鱼,4781260,千克,0,?,44268960.0
3034510,冻大西洋蓝鳍金枪鱼,29047,千克,0,?,8210503.0
