商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,45130,千克,213,头,20036645.0
1022100,改良种用家牛,754392,千克,2560,头,27628800.0
1022900,其他家牛，改良种用除外,4284799,千克,14296,头,167957693.0
1023900,其他水牛，改良种用除外,4500,千克,10,头,82665.0
1041090,其他绵羊，改良种用除外,1601160,千克,40600,头,16240000.0
1051110,改良种用鸡，改良种用除外，重量≤185g,1056,千克,30940,只,6041581.0
1061110,改良种用灵长目动物,4632,千克,1200,只,108925800.0
1061990,"未列名哺乳动物,改良种用除外",225,千克,3724,只,7884576.0
1062019,其他改良种用爬行动物,25495,千克,13855,只,607861.0
1064990,"其他昆虫,改良种用除外",137,千克,62057,只,281076.0
1069090,"其他活动物,改良种用除外",4,千克,534,只,982801.0
2012000,鲜或冷的带骨牛肉,61300,千克,0,?,12039842.0
2013000,鲜或冷的去骨牛肉,7106124,千克,0,?,515390283.0
2021000,冻整头及半头牛肉,260483,千克,0,?,5026141.0
2022000,冻带骨牛肉,36838910,千克,0,?,788806561.0
2023000,冻去骨牛肉,192398802,千克,0,?,7119217368.0
2031900,其他鲜或冷的猪肉,614,千克,0,?,46871.0
2032200,冻带骨猪前腿、猪后腿及其肉块,19303282,千克,0,?,251896243.0
2032900,其他冻猪肉,73213527,千克,0,?,1069758484.0
2041000,鲜或冷的整头及半头羔羊肉,19933,千克,0,?,787087.0
2042200,鲜或冷的带骨绵羊肉,70713,千克,0,?,6315051.0
2042300,鲜或冷的去骨绵羊肉,285,千克,0,?,27032.0
2043000,冻整头及半头羔羊肉,726563,千克,0,?,20541026.0
2044100,冻整头及半头绵羊肉,1649870,千克,0,?,41190796.0
2044200,冻带骨绵羊肉,23249473,千克,0,?,602068633.0
2044300,冻去骨绵羊肉,3504489,千克,0,?,98293771.0
2045000,鲜、冷、冻山羊肉,774149,千克,0,?,23641053.0
2050000,鲜、冷、冻的马、驴、骡肉,2923500,千克,0,?,38005500.0
2061000,鲜或冷的牛杂碎,228,千克,0,?,29569.0
2062100,冻牛舌,18171,千克,0,?,1969927.0
2062200,冻牛肝,3097,千克,0,?,13066.0
2062900,其他冻牛杂碎,2632617,千克,0,?,97079678.0
2064100,冻猪肝,192014,千克,0,?,576305.0
2064900,其他冻猪杂碎,90638609,千克,0,?,1483968236.0
2069000,其他冻杂碎（牛、猪杂碎除外）,249730,千克,0,?,5048842.0
2071411,带骨的冻鸡块,13208272,千克,0,?,106794290.0
2071419,其他冻鸡块,680,千克,0,?,35848.0
2071421,冻鸡翼（不包括翼尖）,24770523,千克,0,?,663216202.0
2071422,冻鸡爪,38877484,千克,0,?,1075858074.0
2071429,其他冻鸡杂碎,7739256,千克,0,?,117668672.0
2072500,整只火鸡，冻的,12084,千克,0,?,331940.0
2072700,火鸡块及杂碎，冻的,1032377,千克,0,?,21855525.0
2089090,其他鲜、冷、冻的肉及食用杂碎,169777,千克,0,?,7717970.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,1073160,千克,0,?,10553745.0
2101110,干、熏、盐腌或盐渍带骨猪腿,145896,千克,0,?,11150701.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,479,千克,0,?,77381.0
2101900,其他干、熏、盐腌或盐渍猪肉,95820,千克,0,?,12944668.0
3011100,淡水观赏鱼,32906,千克,0,?,20447714.0
3011900,其他观赏鱼,6779,千克,0,?,5593159.0
3019210,鳗鱼苗,2435,千克,0,?,90997939.0
3019290,其他活鳗鱼，鱼苗除外,37270,千克,0,?,1957965.0
3019999,其他活鱼,2232876,千克,0,?,86191573.0
3021100,鲜或冷的鳟鱼,49619,千克,0,?,2641420.0
3021300,鲜或冷的大麻哈鱼,38261,千克,0,?,6069545.0
3021410,鲜或冷的大西洋鲑鱼,5903599,千克,0,?,405791361.0
3022200,鲜或冷的鲽鱼,78,千克,0,?,12195.0
3022300,鲜或冷的鳎鱼,118,千克,0,?,43412.0
3022900,其他鲜或冷的比目鱼,45720,千克,0,?,556085.0
3023200,鲜或冷的黄鳍金枪鱼,586,千克,0,?,47282.0
3023400,鲜或冷的大眼金枪鱼,2000,千克,0,?,183072.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,54850,千克,0,?,11148449.0
3024300,鲜或冷的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,44,千克,0,?,3689.0
3024400,鲜或冷的鲭鱼,45,千克,0,?,2916.0
3024910,鲜、冷银鲳(鲳属),26618,千克,0,?,2825176.0
3025100,鲜或冷的鳕鱼,455,千克,0,?,31564.0
3025300,鲜或冷的绿青鳕鱼,93,千克,0,?,23627.0
3028910,鲜或冷的带鱼,654989,千克,0,?,11792808.0
3028920,鲜或冷的黄鱼,2048,千克,0,?,40408.0
3028930,鲜或冷的鲳鱼(银鲳除外),25075,千克,0,?,2170593.0
3028990,其他鲜或冷的鱼,588149,千克,0,?,23258901.0
3031100,冻红大麻哈鱼,118186,千克,0,?,3561951.0
3031200,其他冻大麻哈鱼,22357930,千克,0,?,290618970.0
3031310,冻大西洋鲑鱼,1389249,千克,0,?,75800948.0
3031400,冻鳟鱼,257774,千克,0,?,13002355.0
3032400,冻鲶鱼,5410963,千克,0,?,66752124.0
3032600,冻鳗鱼,460092,千克,0,?,4997571.0
3032900,冻尼罗河鲈鱼及黑鱼,10,千克,0,?,360.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),7988793,千克,0,?,354737688.0
3033190,其他冻庸鲽鱼,218169,千克,0,?,11385111.0
3033200,冻鲽鱼,3920,千克,0,?,10908.0
3033300,冻鳎鱼,141429,千克,0,?,723163.0
3033900,其他冻比目鱼,13930820,千克,0,?,168681902.0
3034200,冻黄鳍金枪鱼,30860,千克,0,?,638033.0
3034300,冻鲣,603386,千克,0,?,7338739.0
3034510,冻大西洋蓝鳍金枪鱼,20079,千克,0,?,3752734.0
3034600,冻南方蓝鳍金枪鱼,71,千克,0,?,6600.0
3035100,冻鲱鱼,1648113,千克,0,?,10152647.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,103715111,千克,0,?,438265924.0
3035400,冻鲭鱼,11261312,千克,0,?,164040754.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,815208,千克,0,?,7197290.0
3035700,冻剑鱼,49744,千克,0,?,1757115.0
3035910,冻银鲳(鲳属),21300,千克,0,?,1555855.0
