商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,13500,千克,27,头,4276788.0
1022100,改良种用家牛,488125,千克,1775,头,33768150.0
1022900,其他家牛，改良种用除外,1189650,千克,4326,头,83839600.0
1051110,改良种用鸡，改良种用除外，重量≤185g,4871,千克,111488,只,18955714.0
1061990,"未列名哺乳动物,改良种用除外",107,千克,2610,只,5805505.0
1064910,改良种用昆虫,0,千克,480,只,3097.0
1064990,"其他昆虫,改良种用除外",51,千克,65960,只,101473.0
1069090,"其他活动物,改良种用除外",0,千克,165,只,12838.0
2012000,鲜或冷的带骨牛肉,43134,千克,0,?,6442157.0
2013000,鲜或冷的去骨牛肉,3759040,千克,0,?,315236890.0
2022000,冻带骨牛肉,32428789,千克,0,?,693479513.0
2023000,冻去骨牛肉,155640016,千克,0,?,6975781414.0
2032200,冻带骨猪前腿、猪后腿及其肉块,39724600,千克,0,?,439875520.0
2032900,其他冻猪肉,99209212,千克,0,?,1284547238.0
2042200,鲜或冷的带骨绵羊肉,6260,千克,0,?,1111199.0
2042300,鲜或冷的去骨绵羊肉,227,千克,0,?,23424.0
2043000,冻整头及半头羔羊肉,1121301,千克,0,?,41399666.0
2044100,冻整头及半头绵羊肉,3839255,千克,0,?,145021417.0
2044200,冻带骨绵羊肉,25527344,千克,0,?,988449909.0
2044300,冻去骨绵羊肉,1494293,千克,0,?,41819797.0
2050000,鲜、冷、冻的马、驴、骡肉,110916,千克,0,?,1831318.0
2062100,冻牛舌,25336,千克,0,?,2795051.0
2062200,冻牛肝,28542,千克,0,?,381630.0
2062900,其他冻牛杂碎,3842340,千克,0,?,130098194.0
2064100,冻猪肝,2000,千克,0,?,11887.0
2064900,其他冻猪杂碎,87907578,千克,0,?,1334515928.0
2069000,其他冻杂碎（牛、猪杂碎除外）,281815,千克,0,?,10539309.0
2071200,整只鸡，冻的,556605,千克,0,?,5612082.0
2071411,带骨的冻鸡块,30544771,千克,0,?,215462827.0
2071419,其他冻鸡块,27990,千克,0,?,348402.0
2071421,冻鸡翼（不包括翼尖）,24530412,千克,0,?,494010448.0
2071422,冻鸡爪,58009309,千克,0,?,1242310511.0
2071429,其他冻鸡杂碎,4749912,千克,0,?,42667151.0
2072700,火鸡块及杂碎，冻的,1136524,千克,0,?,29163590.0
2089090,其他鲜、冷、冻的肉及食用杂碎,182153,千克,0,?,6660847.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,662044,千克,0,?,4175939.0
2101110,干、熏、盐腌或盐渍带骨猪腿,65597,千克,0,?,6769153.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,27368,千克,0,?,2265104.0
2101900,其他干、熏、盐腌或盐渍猪肉,136301,千克,0,?,11992870.0
3011100,淡水观赏鱼,15350,千克,0,?,4115099.0
3011900,其他观赏鱼,5366,千克,0,?,3154940.0
3019210,鳗鱼苗,10438,千克,0,?,249682925.0
3019290,其他活鳗鱼，鱼苗除外,12159,千克,0,?,666252.0
3019999,其他活鱼,1907546,千克,0,?,55532508.0
3021300,鲜或冷的大麻哈鱼,25741,千克,0,?,2861270.0
3021410,鲜或冷的大西洋鲑鱼,2028770,千克,0,?,235044873.0
3022900,其他鲜或冷的比目鱼,10773,千克,0,?,172016.0
3023300,鲜或冷鲣,471,千克,0,?,99775.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,50199,千克,0,?,8908643.0
3023900,其他鲜或冷的金枪鱼,12059,千克,0,?,2223221.0
3024100,鲜或冷的鲱鱼,2950,千克,0,?,13353.0
3024400,鲜或冷的鲭鱼,1531,千克,0,?,201044.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,311,千克,0,?,39708.0
3024910,鲜、冷银鲳(鲳属),4130,千克,0,?,601946.0
3024990,鲜、冷印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、?鱼(?属）、秋刀鱼、圆?(圆?属）、多春鱼(毛鳞鱼）、鲔鱼、狐鲣(狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼(旗鱼科）,4087,千克,0,?,202611.0
3028910,鲜或冷的带鱼,518081,千克,0,?,8693199.0
3028920,鲜或冷的黄鱼,7441,千克,0,?,506014.0
3028990,其他鲜或冷的鱼,908603,千克,0,?,32016815.0
3031100,冻红大麻哈鱼,36832,千克,0,?,1576262.0
3031200,其他冻大麻哈鱼,7047079,千克,0,?,120871783.0
3031310,冻大西洋鲑鱼,1072620,千克,0,?,51203512.0
3031400,冻鳟鱼,259105,千克,0,?,13269045.0
3032400,冻鲶鱼,4045106,千克,0,?,62866567.0
3032500,冻鲤科鱼,17859,千克,0,?,88025.0
3032600,冻鳗鱼,179666,千克,0,?,1248917.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),2933090,千克,0,?,113496691.0
3033190,其他冻庸鲽鱼,62223,千克,0,?,6931256.0
3033200,冻鲽鱼,194286,千克,0,?,1079442.0
3033300,冻鳎鱼,38515,千克,0,?,419730.0
3033900,其他冻比目鱼,12934445,千克,0,?,141970537.0
3034200,冻黄鳍金枪鱼,18000,千克,0,?,274983.0
3034400,冻大眼金枪鱼,5000,千克,0,?,76384.0
3034510,冻大西洋蓝鳍金枪鱼,24638,千克,0,?,7040761.0
3035100,冻鲱鱼,7671096,千克,0,?,43369995.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,49750,千克,0,?,319160.0
3035400,冻鲭鱼,9004815,千克,0,?,122335127.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,2709986,千克,0,?,34875249.0
3035910,冻银鲳(鲳属),10420,千克,0,?,536927.0
3035990,冻?鱼(?属）、冻印度鲭(羽鳃鲐属)、冻马鲛鱼(马鲛属)、冻?鱼(?属）、冻秋刀鱼、冻圆?(圆?属)、冻多春鱼(毛鳞鱼）、冻鲔鱼、冻狐鲣(狐鲣属）、冻枪鱼 、冻旗鱼、冻四鳍旗鱼(旗鱼科）,1626740,千克,0,?,19624238.0
3036300,冻鳕鱼,12188286,千克,0,?,327696718.0
3036400,冻黑线鳕鱼,3964181,千克,0,?,90933001.0
3036500,冻绿青鳕鱼,910632,千克,0,?,26262292.0
3036600,冻狗鳕鱼,256365,千克,0,?,2845875.0
3036700,冻阿拉斯加狭鳕鱼,53717252,千克,0,?,436666215.0
3036800,冻蓝鳕鱼,872796,千克,0,?,8419297.0
3036900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,2021854,千克,0,?,23737037.0
3038200,冻?鱼及鳐鱼,62295,千克,0,?,792843.0
3038300,冻南极犬牙鱼,53324,千克,0,?,10286363.0
3038910,冻带鱼,7391200,千克,0,?,100667088.0
3038920,冻黄鱼,176450,千克,0,?,1573605.0
3038930,冻鲳鱼(银鲳除外),367768,千克,0,?,3584083.0
3038990,未列名冻鱼,19183558,千克,0,?,232381015.0
3039100,冻的鱼肝、鱼卵及鱼精,1001467,千克,0,?,108680380.0
3039200,冻鲨鱼翅,142004,千克,0,?,8507769.0
3039900,其他冻的可食用鱼杂碎,3143496,千克,0,?,60637633.0
3044900,其他鲜或冷的鱼片,3257,千克,0,?,413293.0
3045200,鲜或冷的鲑科鱼鱼肉,29936,千克,0,?,4355626.0
3045900,其他鲜或冷的鱼肉,6185,千克,0,?,2822080.0
3046290,其他冻鲶鱼鱼片,26657810,千克,0,?,425370559.0
3047100,冻鳕鱼鱼片,3266,千克,0,?,328535.0
3047500,冻阿拉斯加狭鳕鱼鱼片,286704,千克,0,?,8231835.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,715366,千克,0,?,14073451.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,30602,千克,0,?,2129722.0
3048300,冻比目鱼鱼片,2400,千克,0,?,584072.0
3048900,其他冻鱼片,83747,千克,0,?,4983173.0
3049300,冻的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,63700,千克,0,?,755450.0
3049400,冻阿拉斯加狭鳕鱼鱼肉,1070000,千克,0,?,32291818.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉，阿拉斯加狭鳕鱼的除外,581427,千克,0,?,7369474.0
3049900,其他冻鱼肉,2027709,千克,0,?,41942246.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,21150,千克,0,?,8565069.0
3053900,其他干、盐腌或盐渍的鱼片,27750,千克,0,?,501624.0
3055100,干鳕鱼,7440,千克,0,?,95219.0
3055490,干的鲱鱼(大西洋鲱鱼、太平洋鲱鱼）、?鱼(?属）、沙丁鱼(沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱、鲭鱼［大西洋鲭、澳洲鲭(鲐）、日本鲭(鲐）］、印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、对称竹荚鱼、新西兰竹荚鱼及竹荚鱼(竹荚鱼属）、?鱼(?属）、军曹鱼、秋刀鱼、圆?(圆?属)、多春鱼(毛鳞鱼）、剑鱼、鲔鱼、狐鲣(狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼(旗鱼科）,90040,千克,0,?,1176607.0
3055990,其他干鱼,3583424,千克,0,?,49470457.0
3056990,未列名盐腌及盐渍的鱼,25959,千克,0,?,251758.0
3057100,鲨鱼翅,35674,千克,0,?,4186332.0
3057200,鱼头、鱼尾、鱼鳔,209762,千克,0,?,25818957.0
3057900,其他鱼鳍及其他可食用杂碎,70335,千克,0,?,976469.0
3061100,冻的岩礁虾和其他龙虾,209565,千克,0,?,32755144.0
3061410,冻梭子蟹,247303,千克,0,?,3016203.0
3061490,其他冻蟹,504396,千克,0,?,47528220.0
3061640,冻北方长额虾，虾仁除外,3492697,千克,0,?,150917212.0
3061690,其他冻冷水小虾及对虾，虾仁除外,1267818,千克,0,?,40029534.0
3061730,其他冻小虾及对虾的虾仁,5826605,千克,0,?,221667845.0
3061790,其他冻小虾及对虾，虾仁除外,43747788,千克,0,?,1848864302.0
3061990,其他冻甲壳动物,64350,千克,0,?,22928366.0
3063190,活、鲜或冷的岩礁虾和其他龙虾，种苗除外,1134123,千克,0,?,303013578.0
3063290,活、鲜或冷的鳌龙虾，种苗除外,743686,千克,0,?,149559906.0
3063399,其他活、鲜或冷的蟹，种苗除外,4005687,千克,0,?,399221520.0
3063490,其他活、鲜或冷的挪威海鳌虾,80,千克,0,?,33925.0
3063590,活、鲜或冷的冷水小虾及冷水对虾，种苗除外,56,千克,0,?,9471.0
3063610,其他小虾种苗及对虾种苗,759,千克,0,?,4875572.0
3063690,活、鲜或冷的其他小虾及对虾，种苗除外,94227,千克,0,?,8317572.0
3063910,其他甲壳动物的种苗,126,千克,0,?,287961.0
3063990,未列名活、鲜或冷的甲壳动物（种苗除外）,104497,千克,0,?,24828301.0
3069590,本品目所列其他方法加工的其他小虾及对虾,410093,千克,0,?,13845521.0
3071190,活、鲜或冷的牡蛎，种苗除外,100066,千克,0,?,8969859.0
3071200,冻牡蛎,1000,千克,0,?,27683.0
3072199,活、鲜、冷的其他扇贝科软体动物，种苗除外,219993,千克,0,?,5000453.0
3072210,冻的扇贝（扇贝属、栉孔扇贝属、巨扇贝属),7334764,千克,0,?,125750979.0
3072290,冻的其他扇贝科软体动物,4254039,千克,0,?,80484965.0
3073190,活、鲜或冷的贻贝，种苗除外,105813,千克,0,?,2945159.0
3073200,冻贻贝,303676,千克,0,?,10633027.0
3073900,干、盐腌、盐渍或熏制的贻贝,24000,千克,0,?,333267.0
3074291,活、鲜或冷的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属），种苗除外,1392,千克,0,?,110960.0
3074310,冻的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属）,13810118,千克,0,?,251377830.0
3074390,其他冻的墨鱼及鱿鱼,5833071,千克,0,?,84056549.0
3074910,干、盐腌、盐渍或熏制的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属）,1619745,千克,0,?,26810194.0
3074990,其他干、盐腌、盐渍或熏制的墨鱼及鱿鱼,218390,千克,0,?,4499128.0
3075100,活、鲜或冷的章鱼,2,千克,0,?,425.0
3075200,冻章鱼,1214732,千克,0,?,20086833.0
3076090,活、鲜、冷、冻、干、盐腌、盐渍或熏制的蜗牛及螺（不包括海螺），种苗除外,668,千克,0,?,28412.0
3077191,活、鲜或冷的蛤，种苗除外,851,千克,0,?,21944.0
3077199,活、鲜或冷的鸟蛤及舟贝，种苗除外,1615308,千克,0,?,16280987.0
3077200,冻的蛤、鸟蛤及舟贝,481222,千克,0,?,18481574.0
3078190,活、鲜或冷的鲍鱼，种苗除外,48360,千克,0,?,18789248.0
3078290,活、鲜或冷的凤螺，种苗除外,460,千克,0,?,13246.0
3078300,冻鲍鱼,3370,千克,0,?,1895426.0
3078400,冻凤螺,114429,千克,0,?,3873494.0
3078700,干、盐腌、盐渍或熏制的鲍鱼,3282,千克,0,?,8336205.0
3079190,未列名活、鲜、冷的软体动物，种苗除外,729647,千克,0,?,86802995.0
3079200,未列名冻的软体动物,1027968,千克,0,?,28958241.0
3079900,未列名干、盐腌、盐渍或熏制的软体动物,24000,千克,0,?,510776.0
3081200,冻海参,508259,千克,0,?,17324147.0
3081900,干、盐腌、盐渍或熏制的海参,99034,千克,0,?,6297707.0
3082190,活、鲜或冷的海胆，种苗除外,2045,千克,0,?,5133880.0
3083090,冻、干、盐腌、盐渍或熏制的海蜇,598548,千克,0,?,5198638.0
3089019,"未列名活、鲜或冷的不属于甲壳动物及软体动物的水生无脊椎动物, 种苗除外",827,千克,0,?,262897.0
4011000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量不超过1%",7741654,千克,0,?,38961520.0
4012000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过1%,但不超过6%",45109436,千克,0,?,289934269.0
4014000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过6％，但不超过10％",1536,千克,0,?,25955.0
4015000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过10％",21495774,千克,0,?,515720457.0
4021000,粉状、粒状或其他固状乳及稀奶油，含脂量≤1.5％,24353458,千克,0,?,607822392.0
4022100,粉状、粒状或其他固状乳及稀奶油，含脂量＞1.5％，未加糖或其他甜物质,60164594,千克,0,?,1730948673.0
4022900,粉状、粒状或其他固状乳及稀奶油，含脂量＞1.5％，加糖或其他甜物质,225751,千克,0,?,14720912.0
4029100,非固状乳及稀奶油，未加糖或其他甜物质,893706,千克,0,?,11704461.0
4029900,非固状乳及稀奶油，加糖或其他甜物质,885249,千克,0,?,13882311.0
4032010,酸乳，不论是否浓缩，除允许添加的添加剂外，仅可含糖或其他甜味物质、香料、水果、坚果、可可,1239059,千克,0,?,13044908.0
4032090,其他酸乳,757828,千克,0,?,13538250.0
4039000,酪乳、结块的乳及稀奶油、酸乳酒及其他发酵或酸化的乳和稀奶油,254655,千克,0,?,6465545.0
4041000,乳清及改性乳清，不论是否浓缩、加糖或其他甜物质,46380778,千克,0,?,435927789.0
4049000,未列名含天然乳产品，不论是否加糖或其他甜物质,639965,千克,0,?,13274214.0
4051000,黄油,9822967,千克,0,?,388850823.0
4059000,其他从乳中提取的脂和油,2582016,千克,0,?,102877131.0
4061000,鲜乳酪包括乳清乳酪；凝乳,4079987,千克,0,?,121565440.0
4062000,各种磨碎或粉化的乳酪,2564980,千克,0,?,88877527.0
4063000,经过加工的乳酪（但磨碎或粉化的除外）,1408635,千克,0,?,51194283.0
4064000,蓝纹乳酪和娄地青霉生产的带纹理的其他乳酪,14067,千克,0,?,672462.0
4069000,未列名的乳酪,2898308,千克,0,?,99569226.0
4090000,天然蜂蜜,337095,千克,0,?,57983243.0
4109010,燕窝,40873,千克,0,?,361776900.0
4109023,蜂花粉,570,千克,0,?,91200.0
4109029,其他蜂产品,583,千克,0,?,76271.0
4109090,未列名食用动物产品,107602,千克,0,?,2750418.0
5040011,盐渍猪肠衣（猪大肠头除外）,5951103,千克,0,?,91252425.0
5040012,盐渍绵羊肠衣,186854,千克,0,?,1239141.0
5040019,其他动物肠衣,2873541,千克,0,?,47322525.0
5040021,冷、冻的鸡肫,484881,千克,0,?,6279050.0
5040029,其他动物的胃,6768917,千克,0,?,310411712.0
5040090,其他动物肠及膀胱，整个或切块,214050,千克,0,?,4529540.0
5051000,填充用羽毛；羽绒,1584230,千克,0,?,72733799.0
5059090,其他羽毛；带有羽毛或绒的鸟皮及鸟其他部分,116832,千克,0,?,2872079.0
5069090,其他未经加工或经脱脂、简单整理的骨及角柱,4201341,千克,0,?,12993302.0
5071000,兽牙；兽牙粉末及废料,6710,千克,0,?,2252623.0
5079020,鹿茸及其粉末,105582,千克,0,?,42275282.0
5079090,龟壳、鲸须、其他兽角、蹄、甲爪及喙；上述产品的粉末及废料,300081,千克,0,?,9786407.0
5080010,软体、甲壳或棘皮动物壳及墨鱼骨的粉末及废料,48000,千克,0,?,139757.0
5080090,珊瑚及类似品；软体、甲壳或棘皮动物壳，墨鱼骨,1355826,千克,0,?,9979415.0
5100090,未列名配药用腺体及其他动物产品,17916,千克,0,?,10330681.0
5111000,牛的精液,919,千克,1193063,支,65081646.0
5119111,受精鱼卵,518,千克,0,?,1430828.0
5119119,其他鱼产品,227070,千克,0,?,2379575.0
5119190,未列名甲壳动物、软体动物及其他水生无脊椎动物的产品；第3章的死动物,690085,千克,0,?,15237219.0
