商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012100,改良种用马,8647,千克,44,头,306022.0
1012900,其他马，改良种用除外,39139,千克,106,头,10210213.0
1022100,改良种用家牛,2078475,千克,6024,头,81907173.0
1022900,其他家牛，改良种用除外,5418466,千克,17438,头,197271558.0
1041090,其他绵羊，改良种用除外,11565,千克,278,头,559697.0
1042010,改良种用山羊,50169,千克,1206,头,10521506.0
1042090,其他山羊，改良种用除外,61027,千克,1467,头,10547679.0
1051110,改良种用鸡，改良种用除外，重量≤185g,7343,千克,150715,只,23077899.0
1061110,改良种用灵长目动物,2008,千克,678,只,4220130.0
1061190,其他灵长目动物，改良种用除外,3542,千克,2113,只,6097557.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,1500,千克,6,只,1817406.0
1061219,其他鲸、海豚及鼠海豚、海牛及儒艮，改良种用除外,2000,千克,8,只,4295040.0
1061229,其他海豹、海狮及海象，改良种用除外,200,千克,12,只,684522.0
1061410,改良种用家兔及野兔,1126,千克,427,只,925371.0
1061910,其他改良种用哺乳动物,7046,千克,79,只,5228905.0
1061990,"未列名哺乳动物,改良种用除外",4342,千克,2991,只,5429123.0
1062019,其他改良种用爬行动物,2560,千克,256000,只,96983.0
1062020,食用爬行动物,118515,千克,32852,只,2688096.0
1062090,未列名爬行动物,2020,千克,9894,只,408506.0
1063290,其他鹦形目鸟，改良种用除外,354,千克,235,只,414973.0
1063910,其他改良种用鸟,579,千克,140,只,13050839.0
1063990,未列名鸟,1442,千克,2812,只,5540610.0
1064190,"其他蜂,改良种用除外",224,千克,16000,只,26485.0
1064910,改良种用昆虫,1,千克,5100,只,686.0
1064990,"其他昆虫,改良种用除外",11,千克,16405,只,55103.0
1069011,改良种用蛙苗,3,千克,1000,只,5503.0
1069090,"其他活动物,改良种用除外",0,千克,1602,只,4002.0
2012000,鲜或冷的带骨牛肉,97920,千克,0,?,6630837.0
2013000,鲜或冷的去骨牛肉,2825445,千克,0,?,144555466.0
2022000,冻带骨牛肉,21608876,千克,0,?,400552651.0
2023000,冻去骨牛肉,99147406,千克,0,?,3398537128.0
2031900,其他鲜或冷的猪肉,568,千克,0,?,28630.0
2032190,其他冻整头及半头猪肉,125042,千克,0,?,1398044.0
2032200,冻带骨猪前腿、猪后腿及其肉块,52118148,千克,0,?,563896076.0
2032900,其他冻猪肉,135215710,千克,0,?,1886002356.0
2042100,鲜或冷的整头及半头绵羊肉,37927,千克,0,?,1348808.0
2042200,鲜或冷的带骨绵羊肉,52616,千克,0,?,2193973.0
2042300,鲜或冷的去骨绵羊肉,1215,千克,0,?,86014.0
2043000,冻整头及半头羔羊肉,384045,千克,0,?,12907545.0
2044100,冻整头及半头绵羊肉,1979683,千克,0,?,59487216.0
2044200,冻带骨绵羊肉,37247448,千克,0,?,1145982426.0
2044300,冻去骨绵羊肉,2265817,千克,0,?,59616354.0
2045000,山羊肉,74125,千克,0,?,3232592.0
2050000,鲜、冷、冻的马、驴、骡肉,1488905,千克,0,?,19282428.0
2062100,冻牛舌,3454,千克,0,?,261851.0
2062900,其他冻牛杂碎,2422399,千克,0,?,64074777.0
2064100,冻猪肝,312160,千克,0,?,777438.0
2064900,其他冻猪杂碎,105551718,千克,0,?,1223090171.0
2069000,其他冻杂碎（牛、猪杂碎除外）,571048,千克,0,?,16009613.0
2071200,整只鸡，冻的,237518,千克,0,?,1810705.0
2071411,带骨的冻鸡块,20497447,千克,0,?,209808017.0
2071419,其他冻鸡块,1101885,千克,0,?,16279090.0
2071421,冻鸡翼（不包括翼尖）,21946459,千克,0,?,484763355.0
2071422,冻鸡爪,15648690,千克,0,?,289470070.0
2071429,其他冻鸡杂碎,3998104,千克,0,?,48632881.0
2072500,整只火鸡，冻的,19142,千克,0,?,462468.0
2072700,火鸡块及杂碎，冻的,1218541,千克,0,?,20813947.0
2085000,鲜、冷、冻的爬行动物（包括蛇及龟鳖）的肉及食用杂碎,500,千克,0,?,40723.0
2089090,其他鲜、冷、冻的肉及食用杂碎,123902,千克,0,?,4362778.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,13652675,千克,0,?,107927374.0
2101110,干、熏、盐腌或盐渍带骨猪腿,274,千克,0,?,37285.0
2101900,其他干、熏、盐腌或盐渍猪肉,39554,千克,0,?,6148769.0
3011100,淡水观赏鱼,23297,千克,0,?,20984049.0
3011900,其他观赏鱼,3658,千克,0,?,1154943.0
3019210,鳗鱼苗,5847,千克,0,?,56492076.0
3019290,其他活鳗鱼，鱼苗除外,8336,千克,0,?,535318.0
3019911,鲈鱼苗,20,千克,0,?,3365.0
3019919,其他鱼苗,19096,千克,0,?,2724131.0
3019999,其他活鱼,1987427,千克,0,?,60518934.0
3021300,鲜或冷的大麻哈鱼,29687,千克,0,?,3212895.0
3021410,鲜或冷的大西洋鲑鱼,6445873,千克,0,?,446679113.0
3022300,鲜或冷的鳎鱼,46,千克,0,?,11670.0
3022900,其他鲜或冷的比目鱼,252634,千克,0,?,4129838.0
3023200,鲜或冷的黄鳍金枪鱼,14125,千克,0,?,809784.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,3625,千克,0,?,633675.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,36679,千克,0,?,8404504.0
3023600,鲜或冷的南方蓝鳍金枪鱼,14939,千克,0,?,1500311.0
3024100,鲜或冷的鲱鱼,2450,千克,0,?,11389.0
3024300,鲜或冷的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,86,千克,0,?,7341.0
3024400,鲜或冷的鲭鱼,9375,千克,0,?,243525.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,9256,千克,0,?,847721.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,109117,千克,0,?,8394255.0
3025100,鲜或冷的鳕鱼,79,千克,0,?,9354.0
