商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012100,改良种用马,14100,千克,35,头,2608038.0
1012900,其他马，改良种用除外,24450,千克,64,头,4131728.0
1013090,其他驴，改良种用除外,107940,千克,1000,头,613738.0
1022100,改良种用家牛,2988010,千克,11002,头,146879943.0
1022900,其他家牛，改良种用除外,3357605,千克,11792,头,142608300.0
1031000,改良种用猪,72750,千克,1455,头,25700945.0
1051110,改良种用鸡，改良种用除外，重量≤185g,3278,千克,83978,只,10238097.0
1061110,改良种用灵长目动物,300,千克,40,只,492463.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,4000,千克,16,只,7058361.0
1061219,其他鲸、海豚及鼠海豚、海牛及儒艮，改良种用除外,1069,千克,6,只,2538401.0
1061221,改良种用海豹、海狮及海象,695,千克,3,只,318049.0
1061390,"其他骆驼及其他骆驼科动物,改良种用除外",3200,千克,57,只,714054.0
1061910,其他改良种用哺乳动物,1508,千克,12,只,721914.0
1061990,"未列名哺乳动物,改良种用除外",659,千克,2471,只,1472678.0
1062020,食用爬行动物,70006,千克,31746,只,1841359.0
1062090,未列名爬行动物,2253,千克,61004,只,1271879.0
1063990,未列名鸟,925,千克,1727,只,1903181.0
1064190,"其他蜂,改良种用除外",120,千克,17400,只,47769.0
1064910,改良种用昆虫,1,千克,1060,只,696.0
1064990,"其他昆虫,改良种用除外",2,千克,2146,只,7345.0
1069090,"其他活动物,改良种用除外",50519,千克,127030,只,288840.0
2012000,鲜或冷的带骨牛肉,42030,千克,0,?,3697731.0
2013000,鲜或冷的去骨牛肉,585988,千克,0,?,45559828.0
2022000,冻带骨牛肉,13064782,千克,0,?,215251214.0
2023000,冻去骨牛肉,50296124,千克,0,?,1652709761.0
2032200,冻带骨猪前腿、猪后腿及其肉块,29148776,千克,0,?,348309841.0
2032900,其他冻猪肉,58478917,千克,0,?,734667283.0
2042200,鲜或冷的带骨绵羊肉,96,千克,0,?,12522.0
2043000,冻整头及半头羔羊肉,34222,千克,0,?,1121919.0
2044100,冻整头及半头绵羊肉,79906,千克,0,?,1891586.0
2044200,冻带骨绵羊肉,15249295,千克,0,?,358650949.0
2044300,冻去骨绵羊肉,1194573,千克,0,?,20083438.0
2050000,鲜、冷、冻的马、驴、骡肉,993127,千克,0,?,19302181.0
2062100,冻牛舌,130449,千克,0,?,3301499.0
2062900,其他冻牛杂碎,1968724,千克,0,?,51168546.0
2064100,冻猪肝,24870,千克,0,?,111933.0
2064900,其他冻猪杂碎,95220179,千克,0,?,1102868085.0
2069000,其他冻杂碎（牛、猪杂碎除外）,489080,千克,0,?,8532337.0
2071200,整只鸡，冻的,78030,千克,0,?,549717.0
2071411,带骨的冻鸡块,7178400,千克,0,?,59985831.0
2071419,其他冻鸡块,25008,千克,0,?,284709.0
2071421,冻鸡翼（不包括翼尖）,16234121,千克,0,?,339559524.0
2071422,冻鸡爪,12627631,千克,0,?,184109066.0
2071429,其他冻鸡杂碎,3405489,千克,0,?,30709393.0
2072500,整只火鸡，冻的,42,千克,0,?,6977.0
2089090,其他鲜、冷、冻的肉及食用杂碎,34166,千克,0,?,1000526.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,2056014,千克,0,?,10257095.0
2101900,其他干、熏、盐腌或盐渍猪肉,5243,千克,0,?,777616.0
3011100,淡水观赏鱼,20917,千克,0,?,7889730.0
3011900,其他观赏鱼,8446,千克,0,?,2961437.0
3019290,其他活鳗鱼，鱼苗除外,9969,千克,0,?,662504.0
3019911,鲈鱼苗,38,千克,0,?,10137.0
