商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,43530,千克,132,头,6665511.0
1013090,其他驴，改良种用除外,231780,千克,2116,头,1229976.0
1022100,改良种用家牛,1051435,千克,4339,头,48468079.0
1022900,其他家牛，改良种用除外,6218815,千克,18145,头,187038020.0
1029010,改良种用其他牛,268985,千克,1004,头,10370961.0
1031000,改良种用猪,77179,千克,934,头,7880090.0
1051110,改良种用鸡，改良种用除外，重量≤185g,3793,千克,94833,只,10877412.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,2000,千克,8,只,4083716.0
1061910,其他改良种用哺乳动物,14248,千克,158,只,10626741.0
1061990,"未列名哺乳动物,改良种用除外",4454,千克,2654,只,5552537.0
1062019,其他改良种用爬行动物,1838,千克,90,只,90097.0
1062020,食用爬行动物,41381,千克,14480,只,1137725.0
1062090,未列名爬行动物,1648,千克,56796,只,819633.0
1063210,改良种用鹦形目鸟,298,千克,442,只,1005289.0
1063290,其他鹦形目鸟，改良种用除外,281,千克,427,只,280820.0
1063910,其他改良种用鸟,51,千克,52,只,957054.0
1063990,未列名鸟,248,千克,263,只,508053.0
1064190,"其他蜂,改良种用除外",224,千克,16000,只,27594.0
1064990,"其他昆虫,改良种用除外",2,千克,3765,只,13801.0
1069090,"其他活动物,改良种用除外",210,千克,3308,只,69839.0
2012000,鲜或冷的带骨牛肉,57682,千克,0,?,3599171.0
2013000,鲜或冷的去骨牛肉,1194284,千克,0,?,66153043.0
2021000,冻整头及半头牛肉,482,千克,0,?,8717.0
2022000,冻带骨牛肉,13268024,千克,0,?,228624643.0
2023000,冻去骨牛肉,68710821,千克,0,?,2225531974.0
2031900,其他鲜或冷的猪肉,363,千克,0,?,18632.0
2032200,冻带骨猪前腿、猪后腿及其肉块,26788141,千克,0,?,264050905.0
2032900,其他冻猪肉,61374458,千克,0,?,682011696.0
2041000,鲜或冷的整头及半头羔羊肉,74,千克,0,?,7027.0
2042200,鲜或冷的带骨绵羊肉,48544,千克,0,?,1806665.0
2042300,鲜或冷的去骨绵羊肉,1645,千克,0,?,125459.0
2043000,冻整头及半头羔羊肉,18772,千克,0,?,620979.0
2044100,冻整头及半头绵羊肉,468328,千克,0,?,13608717.0
2044200,冻带骨绵羊肉,25663538,千克,0,?,696519677.0
2044300,冻去骨绵羊肉,1762576,千克,0,?,36429004.0
2045000,山羊肉,55807,千克,0,?,2179758.0
2050000,鲜、冷、冻的马、驴、骡肉,1206780,千克,0,?,15588219.0
2062100,冻牛舌,53066,千克,0,?,1777523.0
2062900,其他冻牛杂碎,1824470,千克,0,?,45379978.0
2064100,冻猪肝,48020,千克,0,?,108005.0
2064900,其他冻猪杂碎,70629083,千克,0,?,700479451.0
2069000,其他冻杂碎（牛、猪杂碎除外）,446884,千克,0,?,10699123.0
2071200,整只鸡，冻的,181647,千克,0,?,1457385.0
2071411,带骨的冻鸡块,9879876,千克,0,?,78071198.0
2071419,其他冻鸡块,1533662,千克,0,?,16682827.0
2071421,冻鸡翼（不包括翼尖）,20413927,千克,0,?,370633209.0
2071422,冻鸡爪,12799511,千克,0,?,191130981.0
2071429,其他冻鸡杂碎,4226693,千克,0,?,32838749.0
2072500,整只火鸡，冻的,59051,千克,0,?,1395843.0
2072700,火鸡块及杂碎，冻的,183426,千克,0,?,3643760.0
2089090,其他鲜、冷、冻的肉及食用杂碎,20801,千克,0,?,977496.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,731820,千克,0,?,3491528.0
2101900,其他干、熏、盐腌或盐渍猪肉,20215,千克,0,?,2422942.0
3011100,淡水观赏鱼,20822,千克,0,?,14305916.0
3011900,其他观赏鱼,10215,千克,0,?,2193329.0
3019290,其他活鳗鱼，鱼苗除外,9920,千克,0,?,592841.0
3019911,鲈鱼苗,169,千克,0,?,37502.0
3019919,其他鱼苗,6217,千克,0,?,994673.0
3019999,其他活鱼,1445106,千克,0,?,40096819.0
3021100,鲜或冷的鳟鱼,1146,千克,0,?,73997.0
3021300,鲜或冷的大麻哈鱼,23934,千克,0,?,2416815.0
3021410,鲜或冷的大西洋鲑鱼,5558974,千克,0,?,356793738.0
3022900,其他鲜或冷的比目鱼,22198,千克,0,?,327555.0
3023200,鲜或冷的黄鳍金枪鱼,7902,千克,0,?,493678.0
3023300,鲜或冷的鲣鱼或狐鲣,615,千克,0,?,55619.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,1323,千克,0,?,219513.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,28409,千克,0,?,6470228.0
3023600,鲜或冷的南方蓝鳍金枪鱼,12590,千克,0,?,1315518.0
3024300,鲜或冷的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,98,千克,0,?,10248.0
3024400,鲜或冷的鲭鱼,1180,千克,0,?,140790.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,8004,千克,0,?,935952.0
3024900,鲜或冷的印度鲭、马鲛鱼、?鱼、银鲳、秋刀鱼、圆?、多春鱼、鲔鱼、狐鲣、枪鱼 、旗鱼、四鳍旗鱼,44624,千克,0,?,3554750.0
3025100,鲜或冷的鳕鱼,326,千克,0,?,19984.0
3027200,鲜或冷的鲶鱼,2340,千克,0,?,10610.0
3027400,鲜或冷的鳗鱼,36,千克,0,?,4439.0
