商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,1155770,千克,3399,头,10661025.0
1022100,改良种用家牛,2307270,千克,8163,头,90988100.0
1022900,其他家牛，改良种用除外,6500,千克,25,头,244560.0
1031000,改良种用猪,82815,千克,1728,头,20097284.0
1041010,改良种用绵羊,86715,千克,1474,头,10926548.0
1051110,改良种用鸡，改良种用除外，重量≤185g,7743,千克,169232,只,32101150.0
1061190,其他灵长目动物，改良种用除外,298,千克,95,只,414621.0
1061219,其他鲸、海豚及鼠海豚、海牛及儒艮，改良种用除外,1200,千克,3,只,403956.0
1061221,改良种用海豹、海狮及海象,1,千克,1,只,280964.0
1061910,其他改良种用哺乳动物,1645,千克,17,只,952326.0
1061990,"未列名哺乳动物,改良种用除外",4356,千克,3144,只,3001153.0
1062020,食用爬行动物,80792,千克,26998,只,1698388.0
1062090,未列名爬行动物,58304,千克,8955,只,2056720.0
1063290,其他鹦形目鸟，改良种用除外,10,千克,13,只,73444.0
1063990,未列名鸟,1819,千克,3592,只,4458317.0
1064190,"其他蜂,改良种用除外",894,千克,161300,只,165431.0
1064910,改良种用昆虫,2,千克,3080,只,1966.0
1064990,"其他昆虫,改良种用除外",9,千克,3274,只,12753.0
1069019,其他改良种用活动物,2224,千克,70,只,6881656.0
1069090,"其他活动物,改良种用除外",162,千克,640,只,80112.0
2012000,鲜、冷带骨牛肉,37482,千克,0,?,2469574.0
2013000,鲜、冷去骨牛肉,549384,千克,0,?,35104907.0
2021000,冻整头及半头牛肉,87716,千克,0,?,1434927.0
2022000,冻带骨牛肉,9377488,千克,0,?,143878127.0
2023000,冻去骨牛肉,36912488,千克,0,?,1162741212.0
2032190,其他冻整头及半头猪肉,99996,千克,0,?,1026687.0
2032200,冻带骨猪前腿、猪后腿及其肉块,31784755,千克,0,?,392906976.0
2032900,其他冻猪肉,81177064,千克,0,?,1072150694.0
2042200,鲜、冷带骨绵羊肉,430,千克,0,?,39223.0
2042300,鲜、冷去骨绵羊肉,60,千克,0,?,4712.0
2044100,冻整头及半头绵羊肉,4955,千克,0,?,100080.0
2044200,冻带骨绵羊肉,10947630,千克,0,?,200686468.0
2044300,冻去骨绵羊肉,328792,千克,0,?,4619091.0
2045000,山羊肉,15046,千克,0,?,165779.0
2050000,鲜、冷、冻马、驴、骡肉,1579130,千克,0,?,21228255.0
