商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,82550,千克,209,头,22955306.0
1022100,改良种用家牛,7170,千克,30,头,1065375.0
1022900,其他家牛，改良种用除外,1237334,千克,4378,头,49600487.0
1042010,改良种用山羊,110380,千克,3356,头,31871235.0
1051110,改良种用鸡，改良种用除外，重量≤185g,8672,千克,190678,只,48027089.0
1061410,改良种用家兔及野兔,5296,千克,1473,只,4597195.0
1061990,"未列名哺乳动物,改良种用除外",81,千克,2143,只,7200222.0
1063990,未列名鸟,285,千克,45,只,14190625.0
1064990,"其他昆虫,改良种用除外",64,千克,26224,只,117122.0
1069090,"其他活动物,改良种用除外",0,千克,720,只,53745.0
2012000,鲜或冷的带骨牛肉,31544,千克,0,?,6313915.0
2013000,鲜或冷的去骨牛肉,5303498,千克,0,?,423246982.0
2021000,冻整头及半头牛肉,36470,千克,0,?,517727.0
2022000,冻带骨牛肉,42002131,千克,0,?,761351748.0
2023000,冻去骨牛肉,187074970,千克,0,?,6728164426.0
2032200,冻带骨猪前腿、猪后腿及其肉块,18760954,千克,0,?,232202660.0
2032900,其他冻猪肉,63653527,千克,0,?,874029617.0
2041000,鲜或冷的整头及半头羔羊肉,11917,千克,0,?,524782.0
2042200,鲜或冷的带骨绵羊肉,26654,千克,0,?,4194051.0
2042300,鲜或冷的去骨绵羊肉,5200,千克,0,?,289210.0
2043000,冻整头及半头羔羊肉,254872,千克,0,?,7040536.0
2044100,冻整头及半头绵羊肉,3308729,千克,0,?,74390325.0
2044200,冻带骨绵羊肉,25263537,千克,0,?,563382232.0
2044300,冻去骨绵羊肉,1535219,千克,0,?,30740078.0
2045000,鲜、冷、冻山羊肉,252915,千克,0,?,6870542.0
2050000,鲜、冷、冻的马、驴、骡肉,659376,千克,0,?,13016885.0
2061000,鲜或冷的牛杂碎,223,千克,0,?,29594.0
2062100,冻牛舌,11687,千克,0,?,2252824.0
2062900,其他冻牛杂碎,3526435,千克,0,?,100139447.0
2064100,冻猪肝,24017,千克,0,?,68270.0
2064900,其他冻猪杂碎,95264447,千克,0,?,1436206824.0
2069000,其他冻杂碎（牛、猪杂碎除外）,625281,千克,0,?,12826763.0
2071411,带骨的冻鸡块,9692985,千克,0,?,84434331.0
2071419,其他冻鸡块,356472,千克,0,?,4723580.0
2071421,冻鸡翼（不包括翼尖）,28292256,千克,0,?,696491474.0
2071422,冻鸡爪,40413467,千克,0,?,989131714.0
2071429,其他冻鸡杂碎,8563085,千克,0,?,103537769.0
2072500,整只火鸡，冻的,22396,千克,0,?,628991.0
2072700,火鸡块及杂碎，冻的,1401551,千克,0,?,31864820.0
2074200,整只冻鸭,12,千克,0,?,298.0
2074500,冻的鸭块及杂碎,47336,千克,0,?,967326.0
2089090,其他鲜、冷、冻的肉及食用杂碎,304788,千克,0,?,16789727.0
