商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,50950,千克,158,头,20785262.0
1022100,改良种用家牛,2345680,千克,8435,头,137087435.0
1022900,其他家牛，改良种用除外,12918861,千克,41764,头,577721878.0
1051110,改良种用鸡，改良种用除外，重量≤185g,5249,千克,108384,只,15840129.0
1061390,"其他骆驼及其他骆驼科动物,改良种用除外",7000,千克,200,只,1998716.0
1061990,"未列名哺乳动物,改良种用除外",103,千克,2489,只,4698291.0
1063990,未列名鸟,846,千克,1687,只,25245177.0
1064910,改良种用昆虫,0,千克,260,只,1598.0
1064990,"其他昆虫,改良种用除外",10,千克,13080,只,47571.0
1069090,"其他活动物,改良种用除外",0,千克,99,只,7340.0
2012000,鲜或冷的带骨牛肉,55138,千克,0,?,7902745.0
2013000,鲜或冷的去骨牛肉,4049745,千克,0,?,315363471.0
2022000,冻带骨牛肉,37755721,千克,0,?,851417754.0
2023000,冻去骨牛肉,160618903,千克,0,?,7006112174.0
2031900,其他鲜或冷的猪肉,797,千克,0,?,48710.0
2032200,冻带骨猪前腿、猪后腿及其肉块,37903872,千克,0,?,427871670.0
2032900,其他冻猪肉,98174779,千克,0,?,1282697108.0
2042200,鲜或冷的带骨绵羊肉,26635,千克,0,?,4813106.0
2042300,鲜或冷的去骨绵羊肉,40923,千克,0,?,4000409.0
2043000,冻整头及半头羔羊肉,948505,千克,0,?,35485045.0
2044100,冻整头及半头绵羊肉,5503075,千克,0,?,214701187.0
2044200,冻带骨绵羊肉,28271343,千克,0,?,1142380048.0
2044300,冻去骨绵羊肉,1319412,千克,0,?,41479794.0
2045000,鲜、冷、冻山羊肉,538,千克,0,?,11988.0
2050000,鲜、冷、冻的马、驴、骡肉,27764,千克,0,?,458126.0
2061000,鲜或冷的牛杂碎,222,千克,0,?,23902.0
2062100,冻牛舌,24535,千克,0,?,3303528.0
2062900,其他冻牛杂碎,3907921,千克,0,?,135605976.0
2064100,冻猪肝,2000,千克,0,?,12973.0
2064900,其他冻猪杂碎,86945932,千克,0,?,1306627748.0
2069000,其他冻杂碎（牛、猪杂碎除外）,311587,千克,0,?,12888604.0
2071200,整只鸡，冻的,557421,千克,0,?,5505565.0
2071411,带骨的冻鸡块,24664960,千克,0,?,170142031.0
2071419,其他冻鸡块,48498,千克,0,?,653156.0
2071421,冻鸡翼（不包括翼尖）,25012511,千克,0,?,495674852.0
2071422,冻鸡爪,53386176,千克,0,?,1099311193.0
2071429,其他冻鸡杂碎,5124865,千克,0,?,47925891.0
2072700,火鸡块及杂碎，冻的,1601725,千克,0,?,26958122.0
2089090,其他鲜、冷、冻的肉及食用杂碎,189416,千克,0,?,8463929.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,1080820,千克,0,?,6028814.0
2101110,干、熏、盐腌或盐渍带骨猪腿,32003,千克,0,?,5708950.0
2101190,干、熏、盐腌或盐渍其他带骨猪肉块,18383,千克,0,?,3259846.0
2101900,其他干、熏、盐腌或盐渍猪肉,67716,千克,0,?,11117372.0
3011100,淡水观赏鱼,21240,千克,0,?,5529575.0
3011900,其他观赏鱼,7632,千克,0,?,3713093.0
3019210,鳗鱼苗,1774,千克,0,?,37462744.0
3019290,其他活鳗鱼，鱼苗除外,17506,千克,0,?,895830.0
3019999,其他活鱼,2167157,千克,0,?,66341225.0
3021100,鲜或冷的鳟鱼,3669,千克,0,?,321357.0
3021300,鲜或冷的大麻哈鱼,59184,千克,0,?,6444507.0
3021410,鲜或冷的大西洋鲑鱼,2975587,千克,0,?,299104887.0
3022900,其他鲜或冷的比目鱼,4989,千克,0,?,113104.0
3023200,鲜或冷的黄鳍金枪鱼,633,千克,0,?,32069.0
3023300,鲜或冷鲣,340,千克,0,?,74344.0
3023520,鲜或冷的太平洋蓝鳍金枪鱼,55440,千克,0,?,9707675.0
3023900,其他鲜或冷的金枪鱼,7151,千克,0,?,1324613.0
3024100,鲜或冷的鲱鱼,2400,千克,0,?,11384.0
3024400,鲜或冷的鲭鱼,1613,千克,0,?,215329.0
3024500,鲜或冷的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,607,千克,0,?,71812.0
3024910,鲜、冷银鲳(鲳属),6867,千克,0,?,1011489.0
3025100,鲜或冷的鳕鱼,322,千克,0,?,23131.0
3028910,鲜或冷的带鱼,910244,千克,0,?,11222235.0
3028920,鲜或冷的黄鱼,19457,千克,0,?,1354246.0
3028930,鲜或冷的鲳鱼(银鲳除外),2373,千克,0,?,180782.0
3028990,其他鲜或冷的鱼,652481,千克,0,?,24816441.0
3031200,其他冻大麻哈鱼,5411055,千克,0,?,88497742.0
3031310,冻大西洋鲑鱼,917434,千克,0,?,43570315.0
3031320,冻多瑙哲罗鱼,4993,千克,0,?,14741.0
3031400,冻鳟鱼,292089,千克,0,?,14223010.0
3031900,其他冻鲑科鱼,4592,千克,0,?,15494.0
3032400,冻鲶鱼,4710510,千克,0,?,71543243.0
3032500,冻鲤科鱼,1848,千克,0,?,4676.0
3032600,冻鳗鱼,414797,千克,0,?,2793785.0
3033110,冻马舌鲽(格陵兰庸鲽鱼),3916444,千克,0,?,149000048.0
3033200,冻鲽鱼,163106,千克,0,?,1239141.0
3033300,冻鳎鱼,32280,千克,0,?,411599.0
3033900,其他冻比目鱼,6051636,千克,0,?,53932541.0
3034200,冻黄鳍金枪鱼,800,千克,0,?,19137.0
3034510,冻大西洋蓝鳍金枪鱼,13748,千克,0,?,3218140.0
3035100,冻鲱鱼,5046070,千克,0,?,26569561.0
3035300,冻的沙丁鱼、小沙丁鱼属、黍鲱或西鲱,177966,千克,0,?,1001930.0
3035400,冻鲭鱼,5436447,千克,0,?,71057996.0
3035500,冻的对称竹荚鱼、新西兰竹荚鱼及竹荚鱼,1748739,千克,0,?,24031866.0
3035910,冻银鲳(鲳属),4520,千克,0,?,265309.0
3035990,冻?鱼(?属）、冻印度鲭(羽鳃鲐属)、冻马鲛鱼(马鲛属)、冻?鱼(?属）、冻秋刀鱼、冻圆?(圆?属)、冻多春鱼(毛鳞鱼）、冻鲔鱼、冻狐鲣(狐鲣属）、冻枪鱼 、冻旗鱼、冻四鳍旗鱼(旗鱼科）,1243043,千克,0,?,16815208.0
3036300,冻鳕鱼,11549479,千克,0,?,319726071.0
3036400,冻黑线鳕鱼,1892534,千克,0,?,42432399.0
3036500,冻绿青鳕鱼,141408,千克,0,?,2249910.0
3036600,冻狗鳕鱼,538929,千克,0,?,5707292.0
3036700,冻阿拉斯加狭鳕鱼,53306842,千克,0,?,409469445.0
3036800,冻蓝鳕鱼,792553,千克,0,?,6415121.0
3036900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼,1846956,千克,0,?,24071760.0
3038100,冻角鲨及其他鲨鱼,82738,千克,0,?,757087.0
3038200,冻?鱼及鳐鱼,59900,千克,0,?,636232.0
3038300,冻南极犬牙鱼,317416,千克,0,?,59648896.0
3038910,冻带鱼,8842989,千克,0,?,110018645.0
3038920,冻黄鱼,200768,千克,0,?,1904396.0
3038930,冻鲳鱼(银鲳除外),522712,千克,0,?,6651059.0
3038990,未列名冻鱼,24354398,千克,0,?,281002200.0
3039100,冻的鱼肝、鱼卵及鱼精,898543,千克,0,?,81922580.0
3039200,冻鲨鱼翅,329288,千克,0,?,25813212.0
3039900,其他冻的可食用鱼杂碎,4309953,千克,0,?,100362083.0
3044100,鲜或冷的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,81050,千克,0,?,8322863.0
3044900,其他鲜或冷的鱼片,16853,千克,0,?,2161907.0
3045900,其他鲜或冷的鱼肉,6552,千克,0,?,2971199.0
3046290,其他冻鲶鱼鱼片,16084510,千克,0,?,243774943.0
3046300,冻尼罗河鲈鱼鱼片,600,千克,0,?,45830.0
3047100,冻鳕鱼鱼片,47678,千克,0,?,2428316.0
3047500,冻阿拉斯加狭鳕鱼鱼片,425359,千克,0,?,9381434.0
3047900,其他冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼片,44248,千克,0,?,1549081.0
3048100,冻的大麻哈鱼、大西洋鲑鱼及多瑙哲罗鱼鱼片,72630,千克,0,?,6355968.0
3048500,冻南极犬牙鱼鱼片,5176,千克,0,?,1656597.0
3048600,冻鲱鱼鱼片,72000,千克,0,?,687457.0
3048700,冻金枪鱼（金枪鱼属）、鲣鱼片,16592,千克,0,?,4144836.0
3048900,其他冻鱼片,20278,千克,0,?,2115830.0
3049200,冻南极犬牙鱼鱼肉,1511,千克,0,?,14225.0
3049300,冻的罗非鱼、鲶鱼、鳗鱼尼罗河鲈鱼及黑鱼鱼肉,53900,千克,0,?,741077.0
3049400,冻阿拉斯加狭鳕鱼鱼肉,133920,千克,0,?,3422277.0
3049500,冻的犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼鱼肉，阿拉斯加狭鳕鱼的除外,462667,千克,0,?,4350372.0
3049900,其他冻鱼肉,2002740,千克,0,?,38500419.0
3052000,干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精,41800,千克,0,?,16267471.0
3053900,其他干、盐腌或盐渍的鱼片,166395,千克,0,?,2458102.0
3055490,干的鲱鱼(大西洋鲱鱼、太平洋鲱鱼）、?鱼(?属）、沙丁鱼(沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱、鲭鱼［大西洋鲭、澳洲鲭(鲐）、日本鲭(鲐）］、印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、对称竹荚鱼、新西兰竹荚鱼及竹荚鱼(竹荚鱼属）、?鱼(?属）、军曹鱼、秋刀鱼、圆?(圆?属)、多春鱼(毛鳞鱼）、剑鱼、鲔鱼、狐鲣(狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼(旗鱼科）,638670,千克,0,?,7838841.0
3055990,其他干鱼,2738828,千克,0,?,35886866.0
3056990,未列名盐腌及盐渍的鱼,130539,千克,0,?,1475805.0
3057100,鲨鱼翅,51482,千克,0,?,5266981.0
3057200,鱼头、鱼尾、鱼鳔,248797,千克,0,?,27651364.0
3057900,其他鱼鳍及其他可食用杂碎,109510,千克,0,?,889652.0
3061100,冻的岩礁虾和其他龙虾,199752,千克,0,?,30140181.0
3061200,冻鳌龙虾,29982,千克,0,?,4147042.0
3061410,冻梭子蟹,343526,千克,0,?,3741254.0
3061490,其他冻蟹,613064,千克,0,?,57391059.0
3061500,冻挪威海鳌虾,21103,千克,0,?,1747168.0
3061640,冻北方长额虾，虾仁除外,2730770,千克,0,?,103482717.0
3061690,其他冻冷水小虾及对虾，虾仁除外,1229305,千克,0,?,39587005.0
3061730,其他冻小虾及对虾的虾仁,3112429,千克,0,?,126301470.0
3061790,其他冻小虾及对虾，虾仁除外,57291703,千克,0,?,2345434858.0
3061990,其他冻甲壳动物,58913,千克,0,?,18756748.0
3063190,活、鲜或冷的岩礁虾和其他龙虾，种苗除外,1201651,千克,0,?,336980234.0
3063290,活、鲜或冷的鳌龙虾，种苗除外,1099881,千克,0,?,256020625.0
3063392,活、鲜或冷的梭子蟹，种苗除外,420,千克,0,?,19783.0
3063399,其他活、鲜或冷的蟹，种苗除外,4109749,千克,0,?,418599684.0
3063590,活、鲜或冷的冷水小虾及冷水对虾，种苗除外,1050,千克,0,?,605880.0
3063610,其他小虾种苗及对虾种苗,2197,千克,0,?,15869147.0
3063690,活、鲜或冷的其他小虾及对虾，种苗除外,413632,千克,0,?,36684546.0
3063910,其他甲壳动物的种苗,317,千克,0,?,886297.0
3063990,未列名活、鲜或冷的甲壳动物（种苗除外）,119383,千克,0,?,27461129.0
3069590,本品目所列其他方法加工的其他小虾及对虾,292046,千克,0,?,6018100.0
3069900,本品目所列其他方法加工的未列名甲壳动物,800,千克,0,?,189945.0
3071190,活、鲜或冷的牡蛎，种苗除外,137324,千克,0,?,11965996.0
3072191,活、鲜、冷的扇贝（扇贝属、栉孔扇贝属、巨扇贝属），种苗除外,140,千克,0,?,14027.0
3072199,活、鲜、冷的其他扇贝科软体动物，种苗除外,233101,千克,0,?,5699897.0
3072210,冻的扇贝（扇贝属、栉孔扇贝属、巨扇贝属),2251305,千克,0,?,29917125.0
3072290,冻的其他扇贝科软体动物,570820,千克,0,?,9968823.0
3073190,活、鲜或冷的贻贝，种苗除外,133098,千克,0,?,3699568.0
3073200,冻贻贝,353734,千克,0,?,13522043.0
3073900,干、盐腌、盐渍或熏制的贻贝,24000,千克,0,?,331507.0
3074291,活、鲜或冷的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属），种苗除外,409,千克,0,?,108698.0
3074310,冻的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属）,16081325,千克,0,?,295421032.0
3074390,其他冻的墨鱼及鱿鱼,7393140,千克,0,?,98439604.0
3074910,干、盐腌、盐渍或熏制的墨鱼（乌贼属、巨粒僧头乌贼、耳乌贼属）及鱿鱼（柔鱼属、枪乌贼属、双柔鱼属、拟乌贼属）,1375937,千克,0,?,21495442.0
3074990,其他干、盐腌、盐渍或熏制的墨鱼及鱿鱼,139720,千克,0,?,2852471.0
3075200,冻章鱼,852224,千克,0,?,14569543.0
3077191,活、鲜或冷的蛤，种苗除外,20832,千克,0,?,502516.0
3077199,活、鲜或冷的鸟蛤及舟贝，种苗除外,1017614,千克,0,?,11249212.0
3077200,冻的蛤、鸟蛤及舟贝,369977,千克,0,?,21565353.0
3078190,活、鲜或冷的鲍鱼，种苗除外,57344,千克,0,?,21909859.0
3078300,冻鲍鱼,14817,千克,0,?,7504450.0
3078400,冻凤螺,178187,千克,0,?,12822578.0
3078700,干、盐腌、盐渍或熏制的鲍鱼,1773,千克,0,?,6251652.0
3079190,未列名活、鲜、冷的软体动物，种苗除外,691354,千克,0,?,84538626.0
3079200,未列名冻的软体动物,876095,千克,0,?,17087054.0
3079900,未列名干、盐腌、盐渍或熏制的软体动物,9900,千克,0,?,256822.0
3081200,冻海参,166424,千克,0,?,7100148.0
3081900,干、盐腌、盐渍或熏制的海参,100798,千克,0,?,8882160.0
3082190,活、鲜或冷的海胆，种苗除外,1796,千克,0,?,5747931.0
3083090,冻、干、盐腌、盐渍或熏制的海蜇,885364,千克,0,?,7610637.0
3089019,"未列名活、鲜或冷的不属于甲壳动物及软体动物的水生无脊椎动物, 种苗除外",706,千克,0,?,249428.0
3099000,适合供人食用的甲壳动物、软体动物和其他水生无脊椎动物的细粉、粗粉及团粒,105040,千克,0,?,1504384.0
4011000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量不超过1%",9223248,千克,0,?,42146573.0
4012000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过1%,但不超过6%",50222864,千克,0,?,289328615.0
4014000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过6％，但不超过10％",5142,千克,0,?,125057.0
4015000,"未浓缩及未加糖或其他甜物质的乳及稀奶油, 含脂量超过10％",25394968,千克,0,?,602845666.0
4021000,粉状、粒状或其他固状乳及稀奶油，含脂量≤1.5％,22952418,千克,0,?,544520499.0
4022100,粉状、粒状或其他固状乳及稀奶油，含脂量＞1.5％，未加糖或其他甜物质,58127950,千克,0,?,1604415731.0
4022900,粉状、粒状或其他固状乳及稀奶油，含脂量＞1.5％，加糖或其他甜物质,175451,千克,0,?,12191551.0
4029100,非固状乳及稀奶油，未加糖或其他甜物质,825043,千克,0,?,9402054.0
4029900,非固状乳及稀奶油，加糖或其他甜物质,917165,千克,0,?,11607988.0
4032010,酸乳，不论是否浓缩，除允许添加的添加剂外，仅可含糖或其他甜味物质、香料、水果、坚果、可可,1861110,千克,0,?,18724474.0
4032090,其他酸乳,669358,千克,0,?,11440799.0
4039000,酪乳、结块的乳及稀奶油、酸乳酒及其他发酵或酸化的乳和稀奶油,231811,千克,0,?,5680109.0
4041000,乳清及改性乳清，不论是否浓缩、加糖或其他甜物质,37758439,千克,0,?,361213446.0
4049000,未列名含天然乳产品，不论是否加糖或其他甜物质,942790,千克,0,?,25216596.0
4051000,黄油,12494761,千克,0,?,478731640.0
4059000,其他从乳中提取的脂和油,2827870,千克,0,?,114910114.0
4061000,鲜乳酪包括乳清乳酪；凝乳,4842821,千克,0,?,143121924.0
4062000,各种磨碎或粉化的乳酪,5485650,千克,0,?,178037423.0
4063000,经过加工的乳酪（但磨碎或粉化的除外）,2466080,千克,0,?,83125263.0
4064000,蓝纹乳酪和娄地青霉生产的带纹理的其他乳酪,17132,千克,0,?,1007696.0
4069000,未列名的乳酪,3114016,千克,0,?,105821244.0
4090000,天然蜂蜜,248562,千克,0,?,23207194.0
4109010,燕窝,53691,千克,0,?,486729379.0
4109023,蜂花粉,90,千克,0,?,19800.0
4109029,其他蜂产品,1113,千克,0,?,227634.0
4109090,未列名食用动物产品,56606,千克,0,?,1441877.0
5040011,盐渍猪肠衣（猪大肠头除外）,6510978,千克,0,?,97263427.0
5040012,盐渍绵羊肠衣,111995,千克,0,?,4426218.0
5040019,其他动物肠衣,2909291,千克,0,?,35456372.0
5040021,冷、冻的鸡肫,590353,千克,0,?,7236197.0
5040029,其他动物的胃,5635904,千克,0,?,263455840.0
5040090,其他动物肠及膀胱，整个或切块,439561,千克,0,?,9740445.0
5051000,填充用羽毛；羽绒,1704839,千克,0,?,80346543.0
5059090,其他羽毛；带有羽毛或绒的鸟皮及鸟其他部分,153466,千克,0,?,3470253.0
5061000,经酸处理的骨胶原及骨,22000,千克,0,?,348174.0
