商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,58835,千克,115,头,148539143.0
1022900,其他家牛，改良种用除外,943764,千克,3658,头,39838100.0
1041090,其他绵羊，改良种用除外,161800,千克,3200,头,1280000.0
1051110,改良种用鸡，改良种用除外，重量≤185g,8045,千克,163274,只,44730184.0
1061190,其他灵长目动物，改良种用除外,4375,千克,1000,只,80240000.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,5270,千克,23,只,20204011.0
1061221,改良种用海豹、海狮及海象,110,千克,8,只,965777.0
1061229,其他海豹、海狮及海象，改良种用除外,640,千克,32,只,3863107.0
1061990,"未列名哺乳动物,改良种用除外",81,千克,2789,只,13501298.0
1062090,未列名爬行动物,1105,千克,221,只,706224.0
1063910,其他改良种用鸟,693,千克,990,只,902349.0
1064990,"其他昆虫,改良种用除外",28,千克,19134,只,119791.0
2012000,鲜或冷的带骨牛肉,17337,千克,0,?,3668644.0
2013000,鲜或冷的去骨牛肉,6065699,千克,0,?,473469845.0
2021000,冻整头及半头牛肉,637,千克,0,?,9044.0
2022000,冻带骨牛肉,37076096,千克,0,?,661184792.0
2023000,冻去骨牛肉,238132670,千克,0,?,9879652955.0
2032200,冻带骨猪前腿、猪后腿及其肉块,18789069,千克,0,?,237907762.0
2032900,其他冻猪肉,51676010,千克,0,?,750534491.0
2042200,鲜或冷的带骨绵羊肉,189800,千克,0,?,12102615.0
2042300,鲜或冷的去骨绵羊肉,84983,千克,0,?,7250773.0
2044100,冻整头及半头绵羊肉,557756,千克,0,?,18190906.0
2044200,冻带骨绵羊肉,15547762,千克,0,?,438506066.0
2044300,冻去骨绵羊肉,701047,千克,0,?,12959294.0
2045000,鲜、冷、冻山羊肉,314818,千克,0,?,11091085.0
2050000,鲜、冷、冻的马、驴、骡肉,178000,千克,0,?,3807704.0
2062200,冻牛肝,106,千克,0,?,565.0
2062900,其他冻牛杂碎,1775105,千克,0,?,58893556.0
2064900,其他冻猪杂碎,84596000,千克,0,?,1293400255.0
2069000,其他冻杂碎（牛、猪杂碎除外）,228404,千克,0,?,5093182.0
2071200,整只鸡，冻的,47333,千克,0,?,324852.0
2071421,冻鸡翼（不包括翼尖）,5880509,千克,0,?,138603492.0
2071422,冻鸡爪,11933625,千克,0,?,286634055.0
2071429,其他冻鸡杂碎,726743,千克,0,?,9688173.0
2072700,火鸡块及杂碎，冻的,1012942,千克,0,?,19681498.0
2074500,冻的鸭块及杂碎,141261,千克,0,?,1016176.0
2089090,其他鲜、冷、冻的肉及食用杂碎,3886,千克,0,?,251961.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,488291,千克,0,?,3943804.0
2101110,干、熏、盐腌或盐渍带骨猪腿,119404,千克,0,?,18460817.0
2101900,其他干、熏、盐腌或盐渍猪肉,69825,千克,0,?,11284312.0
3011100,淡水观赏鱼,48173,千克,0,?,15917831.0
3011900,其他观赏鱼,7192,千克,0,?,4896640.0
3019210,鳗鱼苗,2726,千克,0,?,60143963.0
3019290,其他活鳗鱼，鱼苗除外,54658,千克,0,?,2587088.0
3019992,活?,0,千克,0,?,71.0
3019993,其他活鲤科鱼,8000,千克,0,?,68000.0
3019999,其他活鱼,2710979,千克,0,?,103131012.0
3021100,鲜或冷的鳟鱼,2946,千克,0,?,177107.0
3021300,鲜或冷的大麻哈鱼,118870,千克,0,?,16565636.0
3021410,鲜或冷的大西洋鲑鱼,12899291,千克,0,?,877556882.0
3022200,鲜或冷的鲽鱼,134,千克,0,?,62718.0
3022300,鲜或冷的鳎鱼,59,千克,0,?,28296.0
3022900,其他鲜或冷的比目鱼,22280,千克,0,?,295962.0
3023400,鲜或冷的大眼金枪鱼,4022,千克,0,?,277998.0
3023510,鲜或冷的大西洋蓝鳍金枪鱼,92458,千克,0,?,20960958.0
3023600,鲜或冷的南方蓝鳍金枪鱼,2120,千克,0,?,157137.0
3023900,其他鲜或冷的金枪鱼,766,千克,0,?,39251.0
