商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,66298,千克,145,头,97430213.0
1061190,其他灵长目动物，改良种用除外,5250,千克,1200,只,60180000.0
1061221,改良种用海豹、海狮及海象,850,千克,10,只,1003000.0
1061229,其他海豹、海狮及海象，改良种用除外,1560,千克,78,只,2845454.0
1061990,"未列名哺乳动物,改良种用除外",131,千克,3499,只,14574680.0
1063990,未列名鸟,185,千克,59,只,2832160.0
1064990,"其他昆虫,改良种用除外",23,千克,23045,只,149001.0
2012000,鲜或冷的带骨牛肉,37555,千克,0,?,9122116.0
2013000,鲜或冷的去骨牛肉,6461374,千克,0,?,580372012.0
2021000,冻整头及半头牛肉,4149,千克,0,?,81481.0
2022000,冻带骨牛肉,34663795,千克,0,?,759874876.0
2023000,冻去骨牛肉,167550649,千克,0,?,7504601509.0
2031900,其他鲜或冷的猪肉,1275,千克,0,?,131259.0
2032200,冻带骨猪前腿、猪后腿及其肉块,20509709,千克,0,?,228308258.0
2032900,其他冻猪肉,49809623,千克,0,?,722660490.0
2042200,鲜或冷的带骨绵羊肉,229607,千克,0,?,11811944.0
2042300,鲜或冷的去骨绵羊肉,70813,千克,0,?,5983938.0
2043000,冻整头及半头羔羊肉,29584,千克,0,?,1627893.0
2044100,冻整头及半头绵羊肉,3747923,千克,0,?,135292925.0
2044200,冻带骨绵羊肉,28599971,千克,0,?,893392869.0
2044300,冻去骨绵羊肉,1569699,千克,0,?,38347574.0
2045000,鲜、冷、冻山羊肉,239287,千克,0,?,8092854.0
2050000,鲜、冷、冻的马、驴、骡肉,188543,千克,0,?,7225236.0
2062900,其他冻牛杂碎,8237344,千克,0,?,130065503.0
2064100,冻猪肝,800,千克,0,?,1103.0
2064900,其他冻猪杂碎,106342578,千克,0,?,1334992550.0
2069000,其他冻杂碎（牛、猪杂碎除外）,614131,千克,0,?,11151708.0
2071411,带骨的冻鸡块,3349380,千克,0,?,30929723.0
2071419,其他冻鸡块,83160,千克,0,?,1106294.0
2071421,冻鸡翼（不包括翼尖）,24718316,千克,0,?,584015903.0
2071422,冻鸡爪,24778302,千克,0,?,536890261.0
2071429,其他冻鸡杂碎,4861012,千克,0,?,35338405.0
2072700,火鸡块及杂碎，冻的,265979,千克,0,?,7197435.0
2074500,冻的鸭块及杂碎,246410,千克,0,?,3692418.0
2089090,其他鲜、冷、冻的肉及食用杂碎,134850,千克,0,?,5670750.0
2091000,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,75820,千克,0,?,645899.0
2101110,干、熏、盐腌或盐渍带骨猪腿,64031,千克,0,?,9503345.0
