商品编码,商品名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1012900,其他马，改良种用除外,32440,千克,84,头,14219189.0
1041010,改良种用绵羊,25751,千克,396,头,5153193.0
1042010,改良种用山羊,720,千克,15,头,223308.0
1051110,改良种用鸡，改良种用除外，重量≤185g,5954,千克,133241,只,17792014.0
1061110,改良种用灵长目动物,150,千克,56,只,312640.0
1061190,其他灵长目动物，改良种用除外,48,千克,14,只,177016.0
1061211,改良种用鲸、海豚及鼠海豚；改良种用海牛及儒艮,2714,千克,10,只,12514461.0
1061219,其他鲸、海豚及鼠海豚、海牛及儒艮，改良种用除外,1791,千克,4,只,2766968.0
1061221,改良种用海豹、海狮及海象,460,千克,23,只,1057499.0
1061229,其他海豹、海狮及海象，改良种用除外,180,千克,6,只,370192.0
1061910,其他改良种用哺乳动物,1458,千克,33,只,1065341.0
1061990,"未列名哺乳动物,改良种用除外",909,千克,1179,只,2118496.0
1062020,食用爬行动物,88564,千克,21679,只,2569821.0
1062090,未列名爬行动物,1807,千克,62778,只,1694042.0
1063910,其他改良种用鸟,320,千克,104,只,805676.0
1063990,未列名鸟,161,千克,316,只,9789340.0
1064190,"其他蜂,改良种用除外",350,千克,39600,只,87796.0
1064910,改良种用昆虫,1,千克,1200,只,715.0
1064990,"其他昆虫,改良种用除外",1,千克,502,只,1420.0
1069090,"其他活动物,改良种用除外",0,千克,1,只,770.0
2012000,鲜或冷的带骨牛肉,38543,千克,0,?,2384662.0
2013000,鲜或冷的去骨牛肉,1489277,千克,0,?,77572865.0
2022000,冻带骨牛肉,13687420,千克,0,?,236076236.0
2023000,冻去骨牛肉,76424834,千克,0,?,2515008585.0
2032200,冻带骨猪前腿、猪后腿及其肉块,24730065,千克,0,?,268947833.0
2032900,其他冻猪肉,56763319,千克,0,?,698454522.0
2042200,鲜或冷的带骨绵羊肉,995,千克,0,?,74077.0
2042300,鲜或冷的去骨绵羊肉,326,千克,0,?,20032.0
2043000,冻整头及半头羔羊肉,271580,千克,0,?,9640723.0
2044100,冻整头及半头绵羊肉,3794846,千克,0,?,114443279.0
2044200,冻带骨绵羊肉,23068561,千克,0,?,679146098.0
